Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,19,2013-04-22,HOU,SEA,5-8,,99,3.2,2,0,0,1,1,0,0,0.00,14,47,33,10,2,6,6,1,0,0,,1,1,0,0,0,12,0,0,0,0,1,0,.05,-0.003,.03,0.00%,1.10,5t -2- 1 out d6,8t 3 out d6,,HOU,0.9375,L,1,7,,
2,22,2013-04-25,HOU,BOS,7-GF(8),,2,2.0,1,0,0,0,1,0,0,0.00,7,27,18,3,3,1,5,1,2,0,,0,0,0,0,0,7,1,0,0,0,0,0,.05,0.004,.03,0.00%,1.00,7b --- 0 out d5,8b end d 5,,BOS,0.5,L,2,7,,
3,25,2013-04-28,HOU,BOS,7-GF(8),,2,2.0,2,1,1,0,3,0,0,1.17,8,36,25,11,3,0,5,2,1,0,,0,0,0,0,0,8,1,0,0,0,0,0,.10,-0.010,.05,0.00%,0.00,7b --- 0 out d4,8b end d 5,,BOS,1.0,L,1,6,,
4,29,2013-05-02,HOU,DET,14-GF(14),,3,0.2,1,0,0,0,0,0,0,1.08,3,10,7,4,0,1,2,2,0,0,,3,3,0,0,0,2,1,0,0,0,1,0,.67,-0.079,.26,-0.02%,-1.45,14t 123 1 out d1,14t end d 4,,HOU,5.0,L,3,7,,
5,31,2013-05-04,HOU,DET,5-8,,1,2.2,8,6,6,1,0,1,0,5.73,17,66,40,8,8,6,10,4,0,0,,1,0,0,0,0,16,1,1,0,0,0,0,.01,-0.001,.00,0.00%,-4.00,5t -2- 1 out d8,8t -2- 0 out d12,,HOU,4.090909090909091,L,2,17,,
6,37,2013-05-11,HOU,TEX,6-GF,,6,3.1,2,1,1,1,2,1,0,5.02,11,47,26,5,3,5,3,0,0,0,,1,0,0,1,0,10,1,0,0,0,0,0,.10,-0.006,.02,0.00%,0.66,6t 1-- 2 out d4,9t end d 4,,HOU,0.9677419354838709,L,7,8,,
7,43,2013-05-18,HOU,PIT,7-10,W(1-0),6,3.2,2,0,0,1,5,0,0,4.00,14,47,31,8,6,5,3,1,0,0,,1,0,0,0,0,13,0,0,1,0,0,0,1.66,0.375,.13,0.02%,1.72,7b 1-- 1 out d1,10b 3 out tie,,PIT,0.9375,W,4,2,,
8,46,2013-05-21,HOU,KCR,8-GF,BS(1),2,2.0,2,2,0,1,5,0,0,3.60,9,41,22,9,7,3,0,0,0,0,,3,3,2,0,0,8,0,0,0,0,0,0,1.61,-0.309,.14,-0.02%,-2.21,8t 123 0 out a1,9t end d 4,,HOU,1.5,L,3,7,,
9,50,2013-05-26,HOU,OAK,7-GF,,4,3.0,1,0,0,1,2,0,0,3.13,11,59,36,7,4,1,7,2,1,0,,0,0,0,0,0,10,0,0,0,0,0,0,.04,0.008,.00,0.00%,1.44,7t --- 0 out d6,9t end d 4,,HOU,0.6666666666666666,L,2,6,,
10,56,2013-06-01,HOU,LAA,7-8,H(1),5,2.0,2,0,0,0,1,0,0,2.88,9,29,16,4,4,4,4,1,1,0,,0,0,0,0,0,9,0,0,0,0,0,1,1.85,0.156,.10,0.01%,0.91,7b --- 0 out a2,8b 3 out a2,,LAA,1.0,W,2,0,,
11,61,2013-06-06,HOU,BAL,8-GF,,4,2.0,2,0,0,0,3,0,0,2.67,8,35,21,4,7,3,2,1,1,0,,0,0,0,0,0,8,0,0,0,0,0,0,.50,0.043,.04,0.00%,0.96,8t --- 0 out d2,9t end d 2,,HOU,1.0,L,1,3,,
12,68,2013-06-14,HOU,CHW,7-8,H(2),7,1.1,3,0,0,0,1,0,0,2.54,7,18,14,4,2,4,2,1,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,1.77,0.087,.04,0.00%,0.45,7t --- 0 out a1,8t 1-- 1 out a1,,HOU,2.727272727272727,W,2,1,,
13,70,2013-06-16,HOU,CHW,7-7,H(3),1,0.2,1,0,0,1,1,0,0,2.48,4,14,8,0,2,1,1,1,0,0,,1,0,0,0,0,3,0,0,0,0,0,0,4.16,0.100,.21,0.00%,0.51,7t 1-- 1 out a1,7t 3 out a1,,HOU,10.0,W,5,4,,
