Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,2,2013-04-02,LAD,SFG,GS-7,L(0-1),99,6.1,10,3,1,0,5,0,0,1.42,26,80,55,13,8,12,9,8,0,0,50,,,0,0,0,26,0,0,0,3,0,1,1.28,0.052,1.40,0.03%,0.66,1t start tie,7t -23 1 out d1,,LAD,1.639344262295082,L,0,3,,
2,6,2013-04-07,LAD,PIT,GS-7,W(1-1),4,6.1,3,2,2,2,6,1,0,2.13,24,101,67,27,9,5,11,2,2,0,63,,,0,0,0,22,0,0,0,0,0,0,1.03,0.138,1.00,0.08%,0.76,1t start tie,7t --- 1 out a2,,LAD,0.819672131147541,W,6,2,,
3,11,2013-04-13,LAD,ARI,GS-7,W(2-1),5,6.0,6,3,3,1,9,0,0,2.89,25,107,68,24,10,6,9,5,1,0,56,,,0,0,0,23,2,0,0,0,0,0,1.03,0.147,1.22,0.11%,0.74,1b start tie,7b 12- 0 out a5,,ARI,1.1666666666666667,W,7,5,,
4,16,2013-04-20,LAD,BAL,GS-6,,6,6.0,8,5,5,2,6,2,0,4.01,27,95,59,18,7,7,12,6,1,0,40,,,0,0,0,24,1,0,0,1,1,0,1.12,-0.291,.91,-0.14%,-2.01,1b start a 3,6b 3 out d1,1,BAL,1.6666666666666667,L,5,7,,
5,21,2013-04-25,LAD,NYM,GS-7,,4,7.0,3,1,1,3,8,0,0,3.41,27,109,70,28,11,5,12,2,2,0,72,,,0,0,0,23,1,0,0,1,1,1,1.42,0.229,1.19,0.12%,1.92,1b start a 1,7b 3 out tie,,NYM,0.8571428571428571,W,3,2,,
6,26,2013-04-30,LAD,COL,GS-6,W(3-1),4,6.0,3,2,2,2,12,1,0,3.35,23,105,74,23,17,6,3,1,0,0,68,,,1,0,0,21,1,0,0,0,0,0,.49,0.053,.54,0.04%,0.55,1t start tie,6t 3 out a4,,LAD,0.8333333333333334,W,6,2,,
7,30,2013-05-05,LAD,SFG,GS-6,L(3-2),4,6.0,8,4,4,2,2,0,0,3.71,27,85,53,14,5,10,13,2,0,0,40,,,0,1,1,25,2,0,0,0,0,0,.84,-0.183,.73,-0.10%,-1.53,1b start tie,6b 3 out d4,,SFG,1.6666666666666667,L,3,4,,
8,35,2013-05-11,LAD,MIA,GS-7,W(4-2),5,6.2,5,1,1,3,3,1,0,3.40,27,114,72,16,5,14,7,4,1,0,60,,,0,0,0,23,1,0,0,1,0,0,.78,0.233,.37,0.07%,1.78,1t start tie,7t 1-- 2 out a4,,LAD,1.2903225806451613,W,7,1,,
9,40,2013-05-17,LAD,ATL,GS-5,,5,5.0,5,2,2,5,5,0,0,3.42,25,100,56,17,9,5,10,3,3,0,49,,,0,0,0,20,1,0,0,0,0,0,1.42,0.021,.84,0.01%,0.24,1b start tie,5b 3 out a1,,ATL,2.0,L,5,8,,
10,45,2013-05-22,LAD,MIL,GS-8,W(5-2),4,7.1,6,2,2,2,4,1,0,3.30,28,108,70,20,6,13,9,3,0,0,60,,,0,0,0,26,0,0,0,2,0,1,.40,0.109,.18,0.03%,2.17,1b start a 1,8b 1-- 1 out a6,,MIL,1.1267605633802817,W,9,2,,
11,50,2013-05-28,LAD,LAA,SHO,W(6-2),5,9.0,2,0,0,0,7,0,0,2.89,29,113,79,32,7,13,9,6,0,0,90,,,0,0,0,29,1,0,0,0,0,0,.70,0.420,.32,0.12%,3.83,1t start tie,9t 3 out a3,,LAD,0.2222222222222222,W,3,0,,
12,60,2013-06-07,LAD,ATL,GS-8,,9,7.2,6,1,1,1,6,0,0,2.72,30,112,75,17,15,15,8,4,1,0,68,,,0,0,0,29,1,0,0,0,0,0,1.08,0.275,.44,0.07%,2.20,1t start tie,8t 1-- 2 out tie,,LAD,0.9722222222222222,W,2,1,,
13,65,2013-06-12,LAD,ARI,GS-6,,4,6.0,11,3,3,2,2,0,0,2.85,27,100,67,23,8,11,12,9,2,0,38,,,0,0,0,25,0,0,0,4,0,0,1.63,-0.077,.62,-0.02%,-0.45,1t start tie,6t 3 out a1,,LAD,2.1666666666666665,L,6,8,,
14,69,2013-06-19,LAD,NYY,GS-6,L(6-3),6,6.0,5,3,3,2,4,1,0,2.96,27,111,67,25,5,13,8,2,1,0,52,,,0,0,0,23,1,0,1,0,0,2,.82,-0.073,.23,-0.01%,-0.09,1b start tie,6b 3 out d3,1,NYY,1.1666666666666667,L,4,6,,
15,75,2013-06-24,LAD,SFG,GS-7,,4,6.2,8,1,1,4,2,0,0,2.85,30,108,63,19,2,14,10,5,2,0,52,,,0,0,0,26,2,0,1,2,0,0,1.38,0.235,.43,0.04%,1.69,1t start tie,7t -2- 2 out tie,,LAD,1.9354838709677418,W,3,1,,
16,80,2013-06-29,LAD,PHI,GS-7,,4,7.0,7,2,2,3,6,2,0,2.83,30,108,66,24,6,11,10,7,2,0,58,,,0,0,0,27,2,0,1,1,0,0,1.22,0.209,.63,0.07%,0.98,1t start tie,7t 3 out a1,,LAD,1.4285714285714286,W,4,3,,
17,85,2013-07-05,LAD,SFG,GS-7,W(7-3),5,6.2,4,2,2,3,3,0,0,2.82,26,107,65,22,6,9,11,1,6,0,58,,,0,0,0,23,2,0,0,1,0,0,.63,0.007,.66,0.00%,1.60,1b start tie,7b -2- 2 out a9,,SFG,1.129032258064516,W,10,2,,
18,90,2013-07-10,LAD,ARI,GS-5,,4,5.0,7,5,5,2,3,1,0,3.09,24,100,66,21,8,9,10,6,1,0,34,,,0,0,0,21,1,1,0,0,1,0,.97,-0.451,1.76,-0.49%,-2.74,1b start tie,5b 3 out d2,,ARI,1.8,W,7,5,,
19,98,2013-07-22,LAD,TOR,GS-6,W(8-3),11,5.1,9,4,4,2,3,0,0,3.25,25,102,64,18,7,13,7,4,0,0,35,,,0,0,0,23,0,0,0,2,0,0,.74,0.081,1.10,0.07%,0.06,1b start tie,6b 12- 1 out a8,,TOR,2.1568627450980395,W,14,5,,
20,103,2013-07-27,LAD,CIN,GS-7,W(9-3),4,7.0,2,1,1,1,9,1,0,3.14,24,109,70,22,13,11,3,1,0,0,77,,,0,0,0,22,0,1,0,0,0,0,.90,0.265,1.53,0.27%,1.98,1t start tie,7t 3 out a2,,LAD,0.42857142857142855,W,4,1,,
21,108,2013-08-02,LAD,CHC,GS-6,W(10-3),5,5.1,11,2,2,0,6,0,0,3.15,26,101,69,20,9,6,14,9,0,0,44,,,0,0,0,26,4,0,0,1,0,0,1.01,0.009,1.46,0.01%,-0.15,1b start a 1,6b 12- 1 out a4,,CHC,2.1568627450980395,W,6,2,,
22,114,2013-08-08,LAD,STL,GS-7,W(11-3),5,7.0,5,1,0,0,7,0,0,2.99,25,110,72,18,9,14,4,1,1,0,72,,,0,0,0,25,0,0,0,1,0,0,.99,0.208,1.10,0.14%,2.13,1b start tie,7b 3 out a3,,STL,0.7142857142857143,W,5,1,,
23,119,2013-08-13,LAD,NYM,GS-7,W(12-3),4,7.0,5,1,1,1,3,1,0,2.91,26,107,71,19,8,11,11,4,2,0,65,,,0,0,0,25,0,0,0,1,0,0,.85,0.221,.55,0.09%,1.98,1t start tie,7t 3 out a3,,LAD,0.8571428571428571,W,4,2,,
24,124,2013-08-19,LAD,MIA,GS-8,L(12-4),5,7.1,6,3,3,2,5,0,0,2.95,28,112,66,18,8,11,10,5,1,0,57,,,0,1,0,26,2,0,1,1,0,0,.90,-0.110,.52,-0.04%,0.38,1b start tie,8b --- 1 out d1,,MIA,1.1267605633802817,L,2,6,,
25,129,2013-08-24,LAD,BOS,GS-5,L(12-5),4,5.0,5,4,4,0,7,1,1,3.08,21,89,60,18,9,5,8,5,0,0,48,,,0,0,0,20,1,0,0,0,0,0,.50,-0.273,.13,-0.04%,-1.87,1t start tie,5t 3 out d4,,LAD,1.0,L,2,4,,
26,134,2013-08-30,LAD,SDP,GS-7,W(13-5),5,6.1,8,1,1,1,6,0,0,3.02,27,109,72,16,14,11,9,7,0,0,58,,,0,0,0,25,1,0,0,1,0,1,1.04,0.096,.32,0.02%,1.15,1t start tie,7t 12- 1 out a3,,LAD,1.4754098360655739,W,9,2,,
27,145,2013-09-11,LAD,ARI,GS-6,L(13-6),11,6.0,10,3,3,0,1,0,0,3.07,25,88,58,16,3,17,7,4,1,0,41,,,0,0,0,25,2,0,0,3,0,0,.71,-0.147,.18,-0.02%,-0.45,1t start tie,6t 3 out d3,,LAD,1.6666666666666667,L,1,4,,
28,150,2013-09-16,LAD,ARI,CG(8),L(13-7),4,8.0,2,2,2,1,4,1,0,3.03,27,100,61,22,7,9,13,1,1,0,73,,,0,0,0,26,0,0,0,0,0,0,.53,0.064,.12,0.01%,1.61,1b start tie,8b 3 out d1,,ARI,0.375,L,1,2,,
