Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,147,2012-09-18,TEX,LAA,6-6,,99,1.0,0,0,0,1,0,0,0,0.00,4,20,14,1,1,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.001,.02,0.00%,0.47,6b --- 0 out d7,6b 3 out d7,,LAA,1.0,L,3,11,,
2,155,2012-09-26,TEX,OAK,3-3,,7,0.0,0,2,2,2,0,0,0,18.00,2,13,5,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,.92,-0.069,1.11,-0.05%,-1.01,3t --- 0 out d2,3t 12- 0 out d2,,TEX,inf,L,3,9,,
3,157,2012-09-28,TEX,LAA,8-8,,1,1.0,0,0,0,1,1,0,0,9.00,4,20,11,6,0,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.09,0.005,.05,0.00%,0.54,8t --- 0 out d5,8t 3 out d5,,TEX,1.0,L,4,7,,
4,93,2013-07-12,TEX,DET,8-GF(8),,99,1.0,0,0,0,1,0,0,0,0.00,4,16,8,3,1,0,3,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.001,.04,0.00%,0.50,8b --- 0 out d5,8b end d 5,,DET,1.0,L,2,7,,
5,95,2013-07-14,TEX,DET,8-GF(8),,1,0.1,1,0,0,1,0,0,0,0.00,3,12,5,1,0,1,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.03,0.000,.04,0.00%,0.11,8b --- 2 out d5,8b end d 5,,DET,20.0,L,0,5,,
6,134,2017-09-02,LAD,SDP,5-6,,99,1.2,2,2,2,3,1,0,0,10.80,10,46,24,4,3,1,5,4,1,0,,0,0,0,0,0,7,1,0,0,0,0,0,2.06,-0.258,.00,0.00%,-1.51,5b --- 0 out a2,6b 1-3 2 out tie,1,SDP,4.166666666666667,L,5,6,,
7,137,2017-09-04,LAD,ARI,9-GF,,1,1.0,3,4,4,1,1,1,0,20.25,7,27,17,2,4,2,3,1,2,0,,0,0,0,0,0,6,1,0,0,0,0,0,.00,0.000,.00,0.00%,-3.51,9t --- 0 out d9,9t end d13,,LAD,4.0,L,0,13,,
8,143,2017-09-10,LAD,COL,9-GF,,5,1.0,2,1,1,0,1,1,0,17.18,5,18,12,4,3,1,3,2,1,0,,0,0,0,0,0,5,1,0,0,0,0,0,.00,0.000,.00,0.00%,-0.51,9t --- 0 out d7,9t end d 8,,LAD,2.0,L,1,8,,
9,4,2018-04-01,LAD,SFG,9-GF,,99,1.0,1,0,0,0,0,0,0,0.00,4,21,13,2,1,2,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.47,9t --- 0 out a9,9t end a 9,,LAD,1.0,W,9,0,1.65,3.00
10,5,2018-04-02,LAD,ARI,11-GF(15),L(0-1),0,4.1,5,2,2,1,4,0,0,3.38,17,74,51,15,5,4,8,3,0,0,,0,0,0,1,0,16,1,0,1,0,0,0,2.61,-0.242,2.83,-0.16%,-0.38,11b --- 0 out tie,15b end d 1,,ARI,1.4634146341463417,L,7,8,10.15,19.00
11,8,2018-04-07,LAD,SFG,14-GF(14),BL(0-2),4,0.0,3,3,3,0,0,1,0,8.44,3,21,16,2,1,0,3,2,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,4.46,-0.817,4.02,-0.44%,-3.00,14b --- 0 out a1,14b end d 2,,SFG,inf,L,5,7,-7.80,-9.00
12,11,2018-04-11,LAD,OAK,8-GF,,3,2.0,6,6,6,0,1,2,0,13.50,12,56,35,5,4,5,6,3,1,0,,0,0,0,0,0,12,0,0,0,0,0,0,.01,-0.006,.01,0.00%,-5.05,8t --- 0 out d6,9t end d11,,LAD,3.0,L,6,16,-9.10,-9.00
13,13,2018-04-14,LAD,ARI,8-GF,,2,2.0,3,2,2,0,2,2,0,12.54,9,29,23,4,5,3,4,1,0,0,,0,0,0,0,0,9,0,0,0,0,0,0,.01,-0.004,.01,0.00%,-1.05,8t --- 0 out d6,9t end d 8,,LAD,1.5,L,1,9,2.70,6.00
14,17,2018-04-18,LAD,SDP,9-GF,,3,1.0,0,0,0,0,0,0,0,11.32,3,12,10,2,2,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.45,9b --- 0 out a9,9b end a 9,,SDP,0.0,W,13,4,2.25,3.00
15,27,2018-04-28,OAK,HOU,6-7,,9,2.0,3,3,3,0,3,3,0,11.68,9,45,27,6,6,0,6,2,1,0,,0,0,0,0,0,9,0,0,0,0,0,0,.01,-0.005,.01,0.00%,-1.99,6b --- 0 out d7,7b 3 out d10,,HOU,1.5,L,0,11,2.70,6.00
16,35,2018-05-07,OAK,HOU,7-9,,8,2.2,7,5,5,2,4,1,0,12.60,17,72,44,10,10,6,5,2,0,0,,0,0,0,0,0,15,2,0,0,0,0,0,.00,0.000,.00,0.00%,-3.83,7t --- 0 out d10,9t -2- 2 out d15,,OAK,4.090909090909091,L,2,16,-1.40,5.00
17,40,2018-05-13,OAK,NYY,8-GF(8),,5,1.0,2,1,1,0,0,0,0,12.38,5,22,12,4,0,2,3,1,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,.07,-0.006,.06,0.00%,-0.49,8b --- 0 out d4,8b end d 5,,NYY,2.0,L,2,6,-0.95,0.00
