Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,140,2011-09-06,WSN,LAD,6-7,BS(1),99,1.1,4,1,1,1,0,0,0,6.75,8,38,23,6,0,5,2,1,0,0,,2,2,0,0,0,7,0,0,0,1,0,0,2.43,-0.215,.00,0.00%,-1.89,6t 12- 1 out a3,7t 1-- 2 out tie,,WSN,4.545454545454545,L,3,7,,
2,147,2011-09-14,WSN,NYM,GS-5,W(1-0),7,5.0,2,0,0,3,2,0,0,1.42,20,94,61,17,4,4,11,1,4,0,62,,,0,0,0,17,0,0,0,0,0,0,1.28,0.266,.00,0.00%,2.20,1b start tie,5b 3 out a2,,NYM,1.0,W,2,0,,
3,155,2011-09-22,WSN,PHI,GS-6,W(2-0),7,5.2,1,0,0,2,2,0,0,0.75,20,69,44,16,4,3,13,1,3,0,67,,,0,0,0,18,0,0,0,0,0,0,.98,0.278,.00,0.00%,2.36,1b start tie,6b 12- 2 out a2,,PHI,0.5769230769230769,W,6,1,,
4,4,2013-04-05,HOU,OAK,GS-5,L(0-1),99,4.1,3,2,2,3,5,1,0,4.15,19,89,47,12,8,0,11,2,2,0,51,,,1,0,0,16,1,0,0,0,0,0,.84,0.061,.82,0.04%,0.74,1t start tie,5t -2- 1 out d1,,HOU,1.4634146341463417,L,3,8,,
5,9,2013-04-10,HOU,SEA,GS-6,W(1-1),4,5.0,4,3,3,1,3,2,1,4.82,20,95,59,17,5,4,11,3,5,0,49,,,0,0,0,18,2,0,0,1,0,0,.68,-0.004,.55,0.00%,-0.78,1b start tie,6b --- 0 out a2,,SEA,1.0,W,8,3,,
6,14,2013-04-16,HOU,OAK,GS-5,,5,4.1,4,3,3,3,7,0,0,5.27,20,92,52,22,6,1,9,4,2,0,47,,,3,0,0,17,1,2,0,0,0,0,1.19,-0.158,1.02,-0.08%,-0.79,1b start tie,5b 1-3 1 out tie,,OAK,1.707317073170732,L,3,4,,
7,19,2013-04-22,HOU,SEA,GS-5,L(1-2),5,4.1,9,7,7,1,1,3,0,7.50,23,90,54,22,0,10,11,4,1,0,17,,,1,0,0,22,2,0,0,1,0,1,.70,-0.292,.40,-0.10%,-4.26,1t start tie,5t -2- 1 out d6,,HOU,2.439024390243903,L,1,7,,
8,24,2013-04-27,HOU,BOS,GS-4,L(1-3),4,3.1,6,5,5,5,3,0,0,8.44,21,90,51,17,7,4,9,5,0,0,26,,,0,0,0,16,3,0,0,0,0,0,1.24,-0.331,.57,-0.09%,-2.95,1b start a 2,4b --3 1 out d2,,BOS,3.5483870967741935,L,4,8,,
9,27,2013-04-30,HOU,NYY,7-8,,2,0.2,3,3,3,0,0,1,0,9.41,5,13,10,3,0,0,5,3,0,0,,1,0,0,0,0,5,1,0,0,0,0,0,.17,-0.040,.08,-0.01%,-1.71,7b -2- 1 out d4,8b 1-- 0 out d4,,NYY,15.0,L,4,7,,
10,54,2013-05-30,HOU,COL,6-8,H(1),29,2.1,1,0,0,1,2,0,0,8.51,8,29,19,6,1,3,2,1,0,0,,2,0,0,0,0,7,0,0,0,1,0,0,1.06,0.169,.03,0.00%,1.56,6b 1-3 2 out a3,8b 3 out a3,,COL,0.9523809523809523,W,7,5,,
11,57,2013-06-02,HOU,LAA,7-9,H(2),2,1.1,2,2,2,2,0,1,0,8.77,7,23,12,5,0,1,4,2,0,0,,0,0,0,0,0,5,1,0,0,1,0,0,2.77,0.007,.19,0.00%,-1.45,7b --- 2 out a1,9b --- 0 out a1,,LAA,3.6363636363636362,W,5,4,,
12,63,2013-06-08,HOU,KCR,5-GF(8),,5,3.1,2,1,1,1,2,0,1,8.07,15,58,35,11,3,6,5,1,0,0,,1,0,0,0,0,13,0,0,0,0,0,1,.08,-0.002,.00,0.00%,0.82,5b -2- 2 out d6,8b end d 5,,KCR,0.9677419354838709,L,2,7,,
13,110,2013-08-04,HOU,MIN,GS-7,L(1-4),56,7.0,4,3,3,2,10,2,0,7.25,27,117,75,23,13,4,11,5,0,0,65,,,1,0,0,25,0,0,0,0,0,0,.83,-0.080,.00,0.00%,0.42,1b start tie,7b 3 out d1,,MIN,0.8571428571428571,L,2,3,,
14,115,2013-08-10,HOU,TEX,GS-6,,5,6.0,3,1,1,4,5,1,1,6.43,25,102,58,20,3,8,7,0,1,0,63,,,1,1,0,20,0,0,0,0,0,0,1.36,0.229,.00,0.00%,1.88,1t start tie,6t 3 out a1,,HOU,1.1666666666666667,L,4,5,,
15,121,2013-08-16,HOU,LAA,GS-7,W(2-4),5,6.1,4,2,0,2,5,0,0,5.59,26,98,59,15,7,9,10,3,1,0,64,,,0,0,0,24,1,0,0,0,0,1,1.00,0.041,.00,0.00%,0.05,1b start tie,7b 1-3 1 out a2,,LAA,0.9836065573770493,W,8,2,,
16,128,2013-08-24,HOU,TOR,GS-6,W(3-4),7,5.2,6,4,4,2,5,2,0,5.67,24,94,55,16,5,9,8,1,2,0,44,,,0,0,0,22,1,0,0,1,0,0,.69,0.091,.00,0.00%,-1.34,1t start tie,6t 1-- 2 out a3,,HOU,1.5384615384615383,W,8,5,,
17,134,2013-08-30,HOU,SEA,GS-5,L(3-5),5,4.2,7,5,5,4,4,0,0,5.98,25,103,55,10,10,7,10,5,3,0,30,,,2,0,0,21,0,0,0,0,0,0,1.35,-0.316,.00,0.00%,-3.03,1t start tie,5t 12- 2 out d4,,HOU,2.619047619047619,L,1,7,,
18,140,2013-09-05,HOU,OAK,GS-8,W(4-5),5,7.0,5,2,2,1,9,0,0,5.62,27,97,66,20,14,5,12,4,1,0,67,,,0,0,0,26,2,1,0,0,0,0,.86,0.163,.00,0.00%,1.70,1b start a 1,8b -2- 0 out a2,,OAK,0.8571428571428571,W,3,2,,
19,146,2013-09-11,HOU,SEA,GS-6,W(5-5),5,6.0,3,1,1,1,4,1,0,5.27,22,105,71,15,9,7,10,1,5,0,65,,,1,0,0,21,0,0,0,0,0,0,.72,0.174,.00,0.00%,1.67,1b start tie,6b 3 out a4,,SEA,0.6666666666666666,W,6,1,,
20,152,2013-09-18,HOU,CIN,GS-6,,6,5.2,6,4,3,3,5,0,0,5.24,27,98,63,15,11,9,10,5,3,0,45,,,1,0,0,23,3,0,0,0,1,1,.90,-0.197,.00,0.00%,-1.34,1t start tie,6t 1-- 2 out d2,,HOU,1.7307692307692306,L,5,6,,
21,158,2013-09-24,HOU,TEX,GS-6,L(5-6),5,6.0,6,3,3,1,7,1,0,5.18,24,95,64,23,11,9,7,6,0,0,54,,,1,0,0,22,0,0,0,0,0,0,1.01,-0.129,.00,0.00%,-0.01,1b start a 1,6b 3 out d1,,TEX,1.1666666666666667,L,2,3,,
22,3,2014-04-03,HOU,NYY,6-GF,,99,3.1,2,1,1,3,4,0,0,2.70,15,63,36,9,7,3,5,1,2,0,,0,0,0,0,0,12,1,0,0,0,0,0,.54,-0.041,.55,-0.03%,0.49,6t --- 2 out d1,9t end d 2,,HOU,1.6129032258064515,L,2,4,,
23,7,2014-04-07,HOU,LAA,7-GF,,3,3.0,5,4,4,2,4,0,0,7.11,16,61,41,12,9,3,7,3,1,0,,0,0,0,0,0,14,1,0,1,0,0,0,.04,-0.023,.04,-0.01%,-2.61,7t --- 0 out d5,9t end d 8,,HOU,2.3333333333333335,L,1,9,,
24,11,2014-04-11,HOU,TEX,10-GF(12),L(0-1),3,2.2,3,1,1,3,2,0,0,6.00,14,58,28,7,5,7,2,1,1,0,,0,0,2,0,0,11,0,0,1,0,0,0,3.17,-0.098,3.01,-0.06%,0.23,10b --- 0 out tie,12b end d 1,,TEX,2.727272727272727,L,0,1,,
25,15,2014-04-16,HOU,KCR,7-7,H(1),4,0.2,2,2,2,0,1,0,0,7.45,4,16,12,4,2,2,1,1,0,0,,0,0,1,0,0,4,0,0,0,0,0,0,1.96,-0.024,1.46,-0.01%,-0.11,7t --- 0 out a2,7t -23 2 out a2,,HOU,10.0,L,4,6,,
26,19,2014-04-20,HOU,OAK,GS-5,L(0-2),3,5.0,5,2,2,3,4,1,0,6.14,22,83,51,21,9,6,9,5,0,0,50,,,0,0,0,19,1,0,0,1,0,0,.84,-0.015,.55,-0.01%,0.28,1b start tie,5b 3 out d1,,OAK,1.6,L,1,4,,
27,24,2014-04-25,HOU,OAK,GS-5,,4,5.0,5,5,3,6,3,0,0,5.95,26,92,51,10,7,5,12,3,2,0,38,,,0,0,0,19,0,1,0,1,1,1,1.11,-0.251,.60,-0.08%,-2.68,1t start tie,5t 3 out tie,,HOU,2.2,L,5,12,,
28,29,2014-05-02,HOU,SEA,GS-6,,6,6.0,6,4,4,3,6,1,0,5.96,25,92,57,18,7,9,7,2,0,0,47,,,1,0,0,22,1,0,0,2,0,0,1.44,-0.289,.62,-0.07%,-1.22,1t start tie,6t 3 out d1,,HOU,1.5,W,5,4,,
29,34,2014-05-07,HOU,DET,GS-7,L(0-3),4,6.2,4,3,3,4,4,2,0,5.57,28,105,62,19,8,7,13,4,2,0,54,,,2,0,0,24,0,0,0,0,0,0,.73,-0.066,.20,-0.01%,-0.03,1b start tie,7b -2- 2 out d1,,DET,1.2903225806451613,L,2,3,,
