,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,75,2005-06-26,CIN,CLE,7-7,,99,0.2,1,0,0,0,1,0,1,0.0,4,8,7,3,1,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.62,0.0,0.05,0.00%,0.0,7b --- 0 out d1,7b 1-3 2 out d1,,CLE,5.0,L,3,4
1,2,77,2005-06-29,CIN,STL,7-7,,2,1.0,1,0,0,1,0,0,0,0.0,5,22,13,3,0,2,2,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.51,7b --- 0 out d8,7b 3 out d8,,STL,2.0,L,3,11
2,3,79,2005-07-01,CIN,HOU,6-6,,1,1.0,2,1,0,0,1,0,0,0.0,5,20,11,2,2,2,2,0,1,0,,0,0,0,0,0,5,1,0,0,0,0,0,0.16,-0.015,0.01,0.00%,-0.49,6t --- 0 out d5,6t 3 out d6,,CIN,2.0,L,7,10
3,4,82,2005-07-03,CIN,HOU,8-8,,1,1.0,1,0,0,1,0,0,0,0.0,5,24,15,3,1,1,3,1,1,0,,0,0,0,0,0,4,1,0,0,0,0,0,0.01,0.0,0.0,0.00%,0.51,8t --- 0 out d8,8t 3 out d8,,CIN,2.0,L,0,9
4,5,85,2005-07-06,CIN,SFG,5-5,,2,0.2,0,0,0,1,2,0,0,0.0,3,15,7,2,2,0,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,1.04,0.068,0.02,0.00%,0.95,5b --3 1 out d2,5b 3 out d2,,SFG,5.0,L,2,7
5,6,86,2005-07-07,CIN,SFG,8-GF(8),,0,1.0,0,0,0,0,0,0,0,0.0,3,10,6,2,0,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.04,0.003,0.0,0.00%,0.51,8b --- 0 out d4,8b end d 4,,SFG,0.0,L,1,5
6,7,92,2005-07-17,CIN,COL,7-7,H(1),9,0.1,1,0,0,0,0,0,0,0.0,2,5,3,1,0,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.73,0.004,0.02,0.00%,0.04,7t --- 1 out a2,7t 1-- 2 out a2,,CIN,10.0,W,9,4
7,8,93,2005-07-18,CIN,CHC,8-8,,0,0.1,2,1,1,0,0,0,0,1.5,3,10,6,0,0,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.38,-0.02,0.01,0.00%,-0.69,8t --- 0 out d3,8t 1-3 1 out d3,,CIN,20.0,L,4,9
8,9,94,2005-07-19,CIN,CHC,5-6,,0,2.0,0,0,0,2,0,0,0,1.13,7,19,10,3,1,4,1,0,1,0,,1,0,0,0,0,5,0,0,1,1,0,0,0.65,0.099,0.01,0.00%,1.64,5t -2- 0 out d3,6t 3 out d2,,CIN,1.0,L,3,7
9,10,96,2005-07-21,CIN,CHC,8-8,W(1-0),1,1.0,0,0,0,0,0,0,0,1.0,3,10,5,1,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.69,0.053,0.01,0.00%,0.51,8t --- 0 out d1,8t 3 out d1,,CIN,0.0,W,9,6
