Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,128,2019-08-21,ARI,COL,6-8,,99,3.0,4,2,2,1,3,0,0,6.00,12,44,26,8,4,2,6,4,0,0,,0,0,1,0,0,10,0,0,0,1,0,0,.15,-0.025,.09,-0.01%,-0.40,5.75,12.00,6t --- 0 out d5,8t 3 out d6,,ARI,1.6666666666666667,L,2,7
2,130,2019-08-24,ARI,MIL,8-GF(8),,2,1.0,0,0,0,2,0,0,0,4.50,5,22,9,5,0,0,3,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.08,0.003,.03,0.00%,0.54,1.05,3.00,8b --- 0 out d4,8b end d 4,,MIL,2.0,L,0,4
