,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,92,2019-07-12,,BAL,8-GF,,99,2.0,1,2,2,2,2,0,0,9.0,9,35,20,4,5,1,4,3,1,0,,0,0,0,0,0,6,1,0,0,0,1,0,0.0,0.0,0.0,0.00%,-0.91,2.7,6.0,8b --- 0 out a14,9b end a12,,BAL,1.5,W,16,4
1,2,123,2019-08-17,TEX,MIN,3-4,,35,2.0,2,0,0,0,3,0,0,4.5,8,34,23,6,3,3,2,1,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,0.98,0.09300000000000001,0.03,0.00%,1.23,9.3,15.0,3t --- 0 out d2,4t 3 out d2,,TEX,1.0,L,7,12
2,3,125,2019-08-19,TEX,LAA,8-8,,1,1.0,3,0,0,0,2,0,0,3.6,6,20,16,4,5,4,0,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,1.06,0.039,0.01,0.00%,0.61,4.45,9.0,8t --- 0 out d2,8t 3 out d2,,TEX,3.0,W,8,7
3,4,126,2019-08-20,TEX,LAA,6-7,,0,2.0,0,0,0,0,2,0,0,2.57,6,31,21,3,5,3,1,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.2,0.032,0.0,0.00%,1.23,8.5,12.0,6t --- 0 out d5,7t 3 out d4,1.0,TEX,0.0,L,1,5
4,5,138,2019-09-01,TEX,SEA,4-5,,11,1.2,1,1,1,2,1,0,1,3.12,9,36,20,5,2,2,3,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.66,-0.033,0.0,0.00%,-0.62,1.35,5.0,4t --- 0 out d3,5t 123 2 out d4,,TEX,2.5,L,3,11
5,6,141,2019-09-04,TEX,NYY,6-7,,2,1.2,0,0,0,0,1,0,0,2.61,5,23,16,7,2,3,1,0,0,0,,2,0,0,0,0,5,0,0,0,0,0,0,0.21,0.026000000000000002,0.0,0.00%,1.5,5.75,8.0,6b 12- 1 out d4,7b 3 out d4,,NYY,0.0,L,1,4
6,7,147,2019-09-11,TEX,TBR,6-7,W(1-0),6,2.0,0,0,0,2,1,0,0,2.19,6,28,14,3,3,1,2,0,1,0,,0,0,0,0,1,4,0,0,0,0,0,0,1.17,0.133,0.0,0.00%,1.23,9.3,21.0,6t --- 0 out d1,7t 3 out d1,,TEX,1.0,W,10,9
7,8,149,2019-09-13,TEX,OAK,6-6,L(1-1),1,1.0,2,3,3,1,2,1,0,4.05,6,24,13,4,2,0,3,1,1,0,,0,0,0,0,0,5,1,0,1,0,0,0,1.43,-0.307,0.0,0.00%,-2.39,-1.55,0.0,6t --- 0 out tie,6t 3 out d3,,TEX,3.0,L,9,14
8,9,151,2019-09-15,TEX,OAK,3-3,,1,0.1,1,1,1,1,1,0,0,4.61,3,13,6,2,0,0,1,1,0,0,,1,1,0,0,0,2,1,0,0,0,0,0,0.89,-0.14,0.0,0.00%,-1.73,-0.45,1.0,3t 1-- 2 out d2,3t 3 out d4,,TEX,20.0,L,1,6
9,10,158,2019-09-25,TEX,BOS,9-9,,9,0.2,2,2,2,2,1,0,0,5.65,6,25,12,1,3,0,3,2,0,0,,0,0,0,0,0,3,1,0,0,0,1,0,0.03,-0.006999999999999999,0.0,0.00%,-1.88,-2.9,-1.0,9t --- 0 out d5,9t 12- 2 out d7,,TEX,20.0,L,3,10
