Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,5,2012-04-10,BAL,NYY,GS-6,,99,5.2,7,4,2,1,6,1,1,3.18,27,101,59,19,8,5,14,4,0,0,48,,,0,0,0,24,1,0,0,0,1,1,1.37,-0.187,1.62,-0.13%,-1.47,1t start tie,6t 1-3 2 out tie,,BAL,1.5384615384615383,L,4,5,,
2,11,2012-04-17,BAL,CHW,GS-6,W(1-0),6,5.1,6,2,2,2,4,0,0,3.27,24,99,64,17,12,9,9,2,2,0,50,,,1,0,0,22,1,0,0,0,0,0,1.16,-0.066,1.21,-0.04%,-0.11,1b start tie,6b 1-3 1 out a1,,CHW,1.5686274509803924,W,3,2,,
3,16,2012-04-22,BAL,LAA,GS-7,,4,6.1,5,1,1,3,5,0,0,2.60,26,96,58,12,4,7,11,3,1,0,61,,,0,0,0,23,2,0,0,1,0,0,.92,0.121,.95,0.08%,1.38,1b start tie,7b 12- 1 out d1,,LAA,1.3114754098360657,W,3,2,,
4,21,2012-04-28,BAL,OAK,GS-7,W(2-0),5,7.0,6,1,1,2,4,1,0,2.22,29,107,66,20,6,7,16,3,1,0,63,,,2,0,0,27,0,0,0,0,0,0,.74,0.161,.81,0.11%,2.54,1t start tie,7t 3 out a8,,BAL,1.1428571428571428,W,10,1,,
5,26,2012-05-04,BAL,BOS,GS-5,,5,5.0,5,4,3,3,4,0,0,2.76,24,100,61,16,11,7,10,3,0,0,44,,,0,1,1,20,2,1,0,0,1,2,1.18,-0.217,1.47,-0.16%,-1.42,1b start tie,5b 3 out d1,,BOS,1.6,W,6,4,,
6,31,2012-05-10,BAL,TEX,GS-8,W(3-0),5,7.2,6,2,1,1,5,0,0,2.43,30,103,70,16,17,5,19,7,2,0,65,,,0,0,0,29,2,0,0,0,0,0,.91,0.306,1.12,0.23%,2.54,1t start tie,8t 1-3 2 out a5,1,BAL,0.9722222222222222,W,6,5,,
7,37,2012-05-15,BAL,NYY,GS-7,W(4-0),4,7.0,4,2,2,2,4,1,0,2.45,26,105,65,14,15,8,12,3,2,0,63,,,1,0,0,24,1,0,0,1,0,0,.95,0.267,1.37,0.23%,1.54,1t start tie,7t 3 out a2,,BAL,0.8571428571428571,W,5,2,,
8,42,2012-05-20,BAL,WSN,GS-5,L(4-1),4,4.1,8,6,6,3,5,2,0,3.35,23,92,58,9,11,8,7,0,2,0,25,,,0,1,1,20,1,1,0,0,0,0,.98,-0.469,1.18,-0.34%,-4.49,1b start a 1,5b 12- 1 out d3,,WSN,2.682926829268293,L,3,9,,
9,47,2012-05-26,BAL,KCR,GS-6,,5,6.0,6,2,2,1,5,1,0,3.31,24,99,64,15,6,6,12,3,2,0,56,,,0,0,0,23,2,0,0,1,0,0,1.08,0.138,1.36,0.11%,1.03,1t start tie,6t 3 out a1,,BAL,1.1666666666666667,L,3,4,,
10,52,2012-06-01,BAL,TBR,GS-6,L(4-2),5,5.2,5,5,5,4,5,1,0,3.75,25,94,59,17,11,10,6,2,1,0,40,,,0,0,0,20,1,0,0,1,0,0,.53,-0.316,.79,-0.28%,-2.27,1b start tie,6b --- 2 out d5,,TBR,1.7307692307692306,L,0,5,,
11,56,2012-06-06,BAL,BOS,GS-7,W(5-2),4,7.0,7,1,1,0,4,0,0,3.49,28,100,69,20,8,10,14,6,5,0,63,,,0,0,0,26,1,0,0,0,1,0,1.40,0.328,2.10,0.29%,2.61,1b start tie,7b 3 out a1,,BOS,1.0,W,2,1,,
12,61,2012-06-12,BAL,PIT,GS-7,W(6-2),5,6.1,8,4,4,2,4,1,0,3.68,29,103,67,27,1,12,11,3,1,0,43,,,2,0,0,27,2,0,0,0,0,0,.88,0.125,1.16,0.10%,-0.41,1t start tie,7t --3 1 out a5,,BAL,1.639344262295082,W,8,6,,
