Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
29,142,2018-09-06,SDP,CIN,6-6,W(2-2),2,1.0,0,0,0,0,1,0,0,2.67,3,10,7,2,1,1,1,0,0,0,,1,0,0,0,0,3,0,0,0,0,0,0,.61,0.045,.00,0.00%,0.88,8.25,18.00,6b 1-- 0 out a5,6b 3 out a5,,CIN,0.0,W,6,2
30,145,2018-09-09,SDP,CIN,6-7,,2,1.2,0,0,0,0,1,0,0,2.53,5,24,14,3,1,2,2,1,1,0,,1,0,1,0,0,5,0,0,0,0,0,0,1.45,0.164,.00,0.00%,1.01,5.75,8.00,6b 1-- 1 out tie,7b 3 out tie,,CIN,0.0,W,7,6
31,147,2018-09-12,SDP,SEA,7-8,H(8),2,1.0,0,0,0,0,3,0,0,2.45,3,16,10,2,6,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.10,0.083,.00,0.00%,0.48,8.25,12.00,7b --- 1 out a2,8b --- 1 out a2,,SEA,0.0,W,5,4
32,149,2018-09-15,SDP,TEX,6-6,BL(2-3),2,0.2,4,3,3,1,0,0,0,3.21,7,24,13,3,1,3,3,2,1,0,,2,2,0,0,0,6,2,0,0,0,0,0,2.56,-0.538,.00,0.00%,-4.05,-7.50,-7.00,6t 12- 0 out a2,6t 1-3 2 out d3,,SDP,25.0,L,3,6
33,152,2018-09-18,SDP,SFG,7-7,H(9),2,1.0,0,0,0,0,3,0,0,3.12,3,12,10,3,2,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.25,0.092,.00,0.00%,0.45,8.25,12.00,7t --- 0 out a1,7t 3 out a1,,SDP,0.0,L,4,5
34,154,2018-09-21,SDP,LAD,6-6,H(10),2,1.0,0,0,0,0,1,0,0,3.03,3,9,7,1,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.15,0.086,.00,0.00%,0.47,4.25,6.00,6b --- 0 out a1,6b 3 out a1,,LAD,0.0,W,5,3
35,158,2018-09-25,SDP,SFG,6-6,H(11),3,1.0,0,0,0,0,1,0,0,2.95,3,11,8,4,1,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.15,0.084,.00,0.00%,0.45,4.25,6.00,6b --- 0 out a1,6b 3 out a1,,SFG,0.0,L,4,5
36,159,2018-09-26,SDP,SFG,7-7,H(12),0,0.2,3,2,2,1,2,1,0,3.38,6,23,14,4,3,2,1,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.39,-0.222,.00,0.00%,-1.96,-0.90,2.00,7b --- 0 out a3,7b 12- 2 out a1,,SFG,20.0,W,3,2
37,162,2018-09-30,SDP,ARI,10-GF(10),W(3-3),3,1.0,0,0,0,0,2,0,0,3.29,3,10,8,1,1,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.73,0.127,.00,0.00%,0.45,10.25,21.00,10t --- 0 out tie,10t end tie,,SDP,0.0,W,4,3
38,114,2019-08-08,SDP,COL,7-7,,99,0.2,0,0,0,1,2,0,1,0.00,4,17,9,4,2,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.75,0.002,.08,0.00%,0.06,4.30,8.00,7t --- 0 out a5,7t 12- 2 out a5,,SDP,5.0,W,9,3
