Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,7,2002-04-09,ANA,SEA,8-9,,99,1.0,3,3,2,1,1,0,0,18.00,7,31,16,6,2,0,5,3,1,0,,1,0,0,0,0,6,0,0,0,0,0,0,1.37,-0.114,1.69,-0.09%,-2.46,8t -2- 2 out d1,9t -2- 2 out d4,,ANA,4.0,L,1,5
2,8,2002-04-10,ANA,SEA,7-7,,0,1.0,0,0,0,0,1,0,0,9.00,3,20,15,2,3,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.03,0.002,.03,0.00%,0.54,7t --- 0 out d7,7t 3 out d7,,ANA,0.0,L,1,8
3,10,2002-04-12,ANA,OAK,9-GF,,1,1.0,1,0,0,1,0,0,0,6.00,5,19,10,5,0,0,4,1,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.08,0.004,.08,0.00%,0.54,9t --- 0 out d4,9t end d 4,,ANA,2.0,L,1,5
4,68,2002-06-19,ANA,STL,6-6,,67,0.2,0,0,0,0,1,0,0,4.91,2,14,12,2,1,1,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,.19,0.009,.26,0.01%,0.51,6b 1-- 1 out d4,6b 3 out d4,,STL,0.0,L,2,6
5,70,2002-06-21,ANA,MIL,8-8,,1,1.0,3,2,2,0,1,0,0,7.71,6,22,15,6,3,1,4,3,0,0,,0,0,0,0,0,6,3,0,0,0,0,0,.05,0.000,.06,0.00%,-1.52,8b --- 0 out a8,8b 3 out a6,,MIL,3.0,W,11,4
6,73,2002-06-24,ANA,TEX,6-GF(8),,2,2.2,1,1,1,1,1,0,0,6.14,10,40,24,5,4,4,4,2,0,0,,2,0,0,0,0,9,1,0,0,0,0,0,.21,0.023,.30,0.02%,1.14,6b 12- 1 out d4,8b end d 4,1,TEX,0.9090909090909091,L,5,8
7,89,2002-07-13,ANA,KCR,7-7,,18,1.0,0,0,0,0,1,0,0,5.40,3,8,7,2,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.12,0.009,.18,0.01%,0.60,7b --- 0 out d4,7b 3 out d4,,KCR,0.0,L,0,4
8,90,2002-07-14,ANA,KCR,7-GF(8),,0,2.0,1,0,0,0,2,0,0,4.35,7,33,21,5,4,3,2,1,0,0,,0,0,0,0,0,7,1,0,0,0,0,0,.00,0.000,.00,0.00%,1.20,7b --- 0 out d10,8b end d10,,KCR,0.5,L,3,12
9,93,2002-07-17,ANA,OAK,7-7,H(1),2,0.1,0,0,0,0,1,0,0,4.22,1,4,3,2,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1.57,0.041,3.29,0.05%,0.25,7b --- 0 out a2,7b --- 1 out a2,,OAK,0.0,W,10,4
10,94,2002-07-18,ANA,OAK,8-GF(8),,0,0.1,0,0,0,0,0,0,1,4.09,2,9,5,2,1,0,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.37,0.007,.77,0.01%,0.24,8b 1-- 2 out d2,8b end d 2,,OAK,0.0,L,0,2
11,96,2002-07-20,ANA,SEA,4-6,,1,2.1,1,0,0,0,5,0,0,3.38,8,34,20,5,4,1,2,0,0,0,,2,0,0,0,0,8,0,0,0,0,0,0,.38,0.070,.76,0.08%,1.61,4t 1-3 2 out d4,6t 3 out d3,,ANA,0.47619047619047616,W,7,6
12,97,2002-07-21,ANA,SEA,8-8,H(2),0,0.2,0,0,0,0,2,0,0,3.21,2,10,7,0,5,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.89,0.098,3.91,0.12%,0.43,8t --- 0 out a1,8t --- 2 out a1,,ANA,0.0,W,7,5
