,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,135,2008-08-30,BOS,CHW,GS-5,W(1-0),99,5.0,7,2,2,1,3,0,0,3.6,22,89,62,16,9,3,15,2,2,0,47.0,,,0,0,0,21,3,1,0,0,0,0,1.01,0.111,1.76,0.12%,0.86,1t start tie,5t 3 out a3,,BOS,1.6,W,8,2
1,2,18,2009-04-26,BOS,NYY,7-8,H(1),99,2.0,0,0,0,0,2,0,0,0.0,6,31,17,6,4,1,3,0,1,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.64,0.10300000000000001,0.89,0.09%,1.14,7t --- 0 out a3,8t 3 out a3,,BOS,0.0,W,4,1
2,3,121,2009-08-21,BOS,NYY,5-6,,99,2.0,8,7,7,3,0,1,0,15.75,17,63,32,7,4,6,8,2,1,0,,2.0,2.0,0,0,0,14,3,0,0,0,0,0,0.05,-0.046,0.1,-0.06%,-6.51,5t 1-3 0 out d5,6t 3 out d11,,BOS,5.5,L,11,20
3,4,138,2009-09-08,BOS,BAL,8-GF,,17,2.0,2,0,0,0,1,0,0,10.5,8,27,18,3,3,3,4,3,1,0,,0.0,0.0,0,0,0,8,0,0,0,0,0,0,0.0,0.001,0.0,0.00%,1.14,8t --- 0 out a10,9t end a10,,BOS,1.0,W,10,0
4,5,149,2009-09-21,BOS,KCR,8-GF(8),,12,1.0,0,0,0,0,0,0,0,9.0,3,12,8,3,1,1,2,0,1,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.09,0.006999999999999999,0.01,0.00%,0.53,8b --- 0 out d3,8b end d 3,,KCR,0.0,L,9,12
5,6,150,2009-09-22,BOS,KCR,8-GF(8),,0,1.0,0,0,0,0,1,0,0,7.88,3,10,6,2,1,0,2,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.04,0.003,0.01,0.00%,0.53,8b --- 0 out d4,8b end d 4,,KCR,0.0,L,1,5
6,7,153,2009-09-25,BOS,NYY,4-6,,2,2.1,3,2,2,2,3,0,0,7.84,10,55,31,10,4,2,3,1,0,0,,2.0,1.0,1,0,0,8,1,0,0,1,0,0,0.35,-0.055999999999999994,0.02,0.00%,-0.96,4b 1-3 1 out d4,6b -2- 2 out d5,,NYY,2.380952380952381,L,5,9
7,8,156,2009-09-28,BOS,TOR,GS-3,L(0-1),2,3.0,7,7,7,1,3,2,0,10.8,17,67,37,12,3,5,8,2,1,0,19.0,,,0,0,0,16,2,0,0,0,0,0,0.76,-0.42,0.0,0.00%,-5.29,1t start tie,3t 3 out d5,,BOS,2.6666666666666665,L,5,11
8,9,162,2009-10-04,BOS,CLE,5-7,W(1-1),5,2.2,3,1,1,0,2,0,0,9.56,11,41,24,7,2,6,3,0,0,0,,0.0,0.0,0,0,0,11,2,0,0,0,0,0,0.72,0.13699999999999998,0.0,0.00%,0.45,5t --- 0 out d1,7t 1-- 2 out a5,,BOS,1.3636363636363635,W,12,7
9,10,92,2010-07-18,BOS,TEX,9-GF,,99,1.0,0,0,0,0,2,0,0,0.0,3,10,7,1,2,0,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.12,0.009000000000000001,0.16,0.01%,0.53,9t --- 0 out d3,9t end d 3,,BOS,0.0,L,2,4
10,11,94,2010-07-20,BOS,OAK,10-GF(10),,1,0.0,1,0,0,0,0,0,0,0.0,1,5,3,0,1,0,1,1,0,0,,2.0,1.0,0,0,0,1,0,0,0,0,0,0,4.36,-0.389,5.78,-0.31%,-1.0,10b 12- 2 out tie,10b end d 1,,OAK,inf,L,4,5
11,12,95,2010-07-21,BOS,OAK,7-GF(8),,0,1.1,2,0,0,1,0,0,0,0.0,6,19,9,2,1,0,5,1,0,0,,2.0,0.0,0,0,0,5,1,1,0,0,0,0,0.49,0.033,0.65,0.03%,0.93,7b 12- 2 out d2,8b end d 2,,OAK,2.727272727272727,L,4,6
12,13,119,2010-08-15,BOS,TEX,8-GF(8),,24,1.0,3,1,1,0,2,0,0,2.7,6,23,16,4,3,2,2,1,0,0,,1.0,1.0,1,0,0,6,0,0,0,0,0,0,0.29,-0.038,0.44,-0.03%,-1.07,8b 1-- 0 out d2,8b end d 4,,TEX,3.0,L,3,7
13,14,120,2010-08-17,BOS,LAA,9-GF,,1,1.0,0,0,0,0,1,0,0,2.08,3,12,8,3,1,1,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.03,0.003,0.04,0.00%,0.53,9t --- 0 out a6,9t end a 6,,BOS,0.0,W,6,0
14,15,123,2010-08-20,BOS,TOR,5-6,,2,1.2,4,3,3,0,1,1,0,6.0,9,29,18,4,1,2,6,2,0,0,,2.0,2.0,0,0,0,9,1,0,0,0,0,0,0.01,-0.004,0.01,0.00%,-3.53,5t 12- 1 out d9,6t 3 out d14,,BOS,3.333333333333333,L,2,16
15,16,139,2010-09-07,BOS,TBR,7-8,,17,2.0,0,0,0,1,0,0,0,4.5,7,28,15,3,2,3,3,0,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,1.05,7t --- 0 out d12,8t 3 out d12,,BOS,0.5,L,5,14
16,17,141,2010-09-10,BOS,OAK,4-5,,2,2.0,2,0,0,0,0,0,0,3.6,6,31,18,4,2,0,6,3,0,0,,0.0,0.0,1,0,0,6,1,0,0,0,0,0,0.14,0.016,0.06,0.00%,0.98,4b --- 0 out d5,5b 3 out d5,,OAK,1.0,L,0,5
17,18,145,2010-09-14,BOS,SEA,7-7,,3,0.0,1,0,0,0,0,0,0,3.6,1,3,2,1,0,0,1,0,0,0,,1.0,1.0,0,0,0,1,1,0,0,0,0,0,2.28,-0.225,0.95,-0.06%,-1.0,7b -2- 2 out tie,7b -2- 2 out d1,,SEA,inf,W,9,6
18,19,147,2010-09-17,BOS,TOR,5-6,,2,1.0,4,3,3,0,1,1,0,5.73,6,28,20,3,3,1,4,2,0,0,,1.0,1.0,1,0,0,6,0,0,0,1,0,0,0.23,-0.049,0.15,-0.02%,-2.79,5t --3 1 out d4,6t --- 1 out d8,,BOS,4.0,L,9,11
19,20,150,2010-09-20,BOS,BAL,9-GF,,2,1.0,1,0,0,0,3,0,0,5.25,4,21,14,3,4,0,1,0,0,0,,0.0,0.0,0,0,0,4,1,0,0,0,0,0,0.3,0.019,0.09,0.00%,0.53,9t --- 0 out d2,9t end d 2,,BOS,1.0,L,2,4
20,21,157,2010-09-28,BOS,CHW,9-9,L(0-1),7,0.2,1,1,1,0,0,0,0,5.68,3,7,6,2,0,2,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,2.34,0.075,0.25,0.01%,0.28,9b --- 0 out tie,9b 1-- 2 out tie,,CHW,5.0,L,4,5
21,22,159,2010-09-30,BOS,CHW,8-GF(8),,1,1.0,0,0,0,1,1,0,0,5.27,4,20,10,2,4,0,2,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.01,0.001,0.0,0.00%,0.51,8b --- 0 out d6,8b end d 6,,CHW,1.0,L,2,8
22,23,160,2010-10-02,BOS,NYY,7-8,,1,1.2,1,0,0,1,2,0,0,4.7,7,30,18,5,1,2,2,1,0,0,,0.0,0.0,2,0,0,6,1,0,0,0,0,0,1.04,0.047,0.0,0.00%,0.68,7t --- 0 out d2,8t --3 2 out d1,1.0,BOS,1.6666666666666667,L,5,6
23,24,54,2011-05-30,BOS,CHW,8-GF,,99,2.0,3,0,0,1,1,0,0,0.0,10,42,25,7,1,2,6,1,0,0,,0.0,0.0,1,0,0,9,0,0,0,0,0,0,0.17,0.013000000000000001,0.24,0.01%,1.05,8t --- 0 out d4,9t end d 4,,BOS,2.0,L,3,7
24,25,64,2011-06-11,BOS,TOR,9-GF,,11,1.0,0,0,0,1,0,0,0,0.0,4,13,6,2,0,1,2,0,2,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.52,9b --- 0 out a12,9b end a12,,TOR,1.0,W,16,4
25,26,65,2011-06-12,BOS,TOR,9-GF,,0,1.0,0,0,0,0,0,0,0,0.0,3,9,7,4,0,1,2,0,1,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.52,9b --- 0 out a13,9b end a13,,TOR,0.0,W,14,1
26,27,70,2011-06-18,BOS,MIL,9-GF,,5,0.1,0,0,0,0,0,0,0,0.0,1,8,5,1,0,0,1,0,1,0,,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0.57,0.016,0.73,0.01%,0.38,9t --3 2 out d2,9t end d 2,,BOS,0.0,L,2,4
27,28,72,2011-06-20,BOS,SDP,8-8,,1,1.0,3,1,1,0,0,0,0,1.69,6,25,16,3,1,2,4,2,1,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.01,0.0,0.01,0.00%,-0.47,8t --- 0 out a10,8t 3 out a9,,BOS,3.0,W,14,5
28,29,74,2011-06-22,BOS,SDP,4-5,,1,1.2,2,0,0,1,1,0,0,1.29,7,32,22,7,2,2,3,1,1,0,,2.0,0.0,0,1,0,6,0,0,0,0,0,0,0.35,0.045,0.51,0.04%,1.74,4t 1-3 1 out d5,5t 3 out d5,,BOS,2.5,L,1,5
29,30,132,2011-08-27,BOS,OAK,8-GF,,65,2.0,4,1,1,1,1,0,0,2.0,11,42,28,5,2,2,7,2,2,0,,0.0,0.0,0,0,0,10,1,0,0,0,0,0,0.07,0.004,0.03,0.00%,0.05,8t --- 0 out a7,9t end a 6,1.0,BOS,2.5,W,9,3
