Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,87,2003-07-06,CLE,MIN,GS-5,,99,5.0,5,2,2,4,1,0,0,3.60,24,84,48,9,8,6,13,4,4,0,46,,,1,0,0,20,3,0,0,0,0,0,1.16,0.042,.24,0.01%,0.75,1b start tie,5b 3 out d1,,MIN,1.8,W,5,3
2,92,2003-07-12,CLE,CHW,GS-6,,5,6.0,4,1,1,2,1,0,0,2.45,24,82,57,16,5,7,14,3,3,0,59,,,0,0,0,22,0,0,0,0,0,0,.86,0.241,.28,0.05%,2.13,1t start tie,6t 3 out a2,1,CLE,1.0,L,4,7
3,102,2003-07-24,CLE,DET,8-8,,11,0.2,2,1,1,0,1,0,0,3.09,4,14,8,4,0,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.42,0.005,.01,0.00%,0.07,8t --- 0 out d2,8t 12- 2 out d2,,CLE,10.0,L,4,7
4,106,2003-07-29,CLE,OAK,7-7,,4,0.2,1,0,0,0,1,0,0,2.92,3,11,6,2,1,1,1,1,0,0,,1,1,0,0,0,3,0,0,0,0,0,0,.77,-0.024,.01,0.00%,-0.03,7b --3 1 out d1,7b 3 out d2,,OAK,5.0,L,2,6
5,108,2003-07-31,CLE,OAK,5-GF(8),,1,3.1,1,0,0,0,2,0,0,2.30,11,37,24,7,2,3,6,1,0,0,,2,0,0,0,0,11,0,0,0,0,0,0,.26,0.069,.00,0.00%,2.08,5b 12- 2 out d3,8b end d 2,,OAK,0.3225806451612903,L,1,3
6,110,2003-08-02,CLE,TEX,7-7,L(0-1),1,0.1,1,2,2,2,1,0,0,3.38,4,23,11,3,3,0,1,0,0,0,,0,0,0,0,0,2,1,0,1,0,0,0,1.46,-0.209,.01,0.00%,-1.41,7b --- 0 out tie,7b 12- 1 out d1,,TEX,30.0,L,7,9
7,111,2003-08-03,CLE,TEX,6-6,,0,0.1,1,0,0,0,0,0,0,3.31,1,2,2,1,0,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,.72,0.018,.00,0.00%,0.52,6b 12- 1 out d3,6b 12- 2 out d3,,TEX,10.0,L,5,8
8,117,2003-08-09,CLE,ANA,GS-5,,5,4.1,7,2,2,1,2,0,0,3.48,21,87,54,11,6,7,11,6,2,0,42,,,1,0,0,20,1,1,0,0,0,0,1.14,-0.032,.00,0.00%,0.07,1t start tie,5t 1-- 1 out tie,2,CLE,1.9512195121951221,W,3,2
9,138,2003-09-01,CLE,DET,GS-5,,22,4.1,6,4,4,1,2,1,0,4.32,20,62,43,11,5,1,16,5,3,0,36,,,0,0,0,19,1,0,0,0,0,0,1.02,-0.367,.00,0.00%,-2.41,1b start tie,5b --3 1 out d1,,DET,1.707317073170732,W,7,4
10,143,2003-09-06,CLE,CHW,GS-5,,4,5.0,5,4,4,2,6,1,0,4.80,22,85,55,13,12,2,12,5,4,0,45,,,3,0,0,20,2,0,0,0,0,0,.82,-0.066,.00,0.00%,-1.22,1b start tie,5b 3 out a1,,CHW,1.4,L,5,8
11,149,2003-09-13,CLE,MIN,GS-7,L(0-2),6,7.0,4,2,2,1,6,2,0,4.38,26,89,65,18,11,13,7,2,0,0,66,,,0,0,0,25,1,0,0,1,0,1,.88,0.097,.00,0.00%,1.66,1t start tie,7t 3 out d2,,CLE,0.7142857142857143,L,0,2
12,155,2003-09-19,CLE,BOS,GS-7,L(0-3),5,7.0,6,2,2,1,4,1,0,4.09,27,87,57,16,8,9,13,3,2,0,60,,,0,0,0,25,2,0,0,1,1,0,.79,0.088,.00,0.00%,1.66,1t start tie,7t 3 out d2,,CLE,1.0,L,0,2
13,160,2003-09-26,CLE,TOR,GS-6,W(1-3),6,6.0,5,0,0,2,3,0,1,3.60,26,105,70,12,14,8,12,5,2,0,63,,,0,0,0,23,0,0,0,0,0,0,1.23,0.396,.00,0.00%,3.40,1b start tie,6b 3 out a2,,TOR,1.1666666666666667,W,2,1
14,5,2004-04-09,CLE,KCR,GS-6,,99,5.0,7,0,0,4,2,0,0,0.00,26,95,61,18,6,10,10,2,4,0,51,,,1,0,0,21,0,0,0,0,0,0,1.54,0.174,1.71,0.12%,1.82,1b start tie,6b 12- 0 out tie,,KCR,2.2,L,1,3
15,10,2004-04-15,CLE,MIN,GS-6,L(0-1),5,6.0,5,1,1,1,3,0,1,0.82,24,95,59,14,7,6,13,7,1,0,60,,,3,0,0,22,2,0,0,1,0,0,1.11,0.201,1.05,0.11%,2.17,1t start tie,6t 3 out d1,,CLE,1.0,L,0,3
16,65,2007-06-14,CLE,FLA,GS-7,W(1-0),99,6.0,6,1,1,0,7,0,0,1.50,24,89,63,17,6,9,8,3,2,0,63,,,0,0,0,24,1,0,0,0,0,0,.87,0.178,1.19,0.15%,1.71,1b start tie,7b 1-3 0 out a3,,FLA,1.0,W,3,2
17,70,2007-06-19,CLE,PHI,GS-7,L(1-1),4,6.2,6,6,6,1,3,1,2,4.97,29,95,71,17,5,11,12,1,4,0,40,,,0,0,0,26,1,0,0,1,0,1,.93,-0.105,1.28,-0.09%,-0.92,1t start tie,7t 123 2 out d1,,CLE,1.129032258064516,L,6,9
