Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,123,2017-08-19,STL,PIT,5-6,,99,2.0,4,1,1,0,2,1,0,4.50,10,33,24,6,6,4,4,3,0,0,,0,0,1,0,0,10,0,0,0,0,0,0,.22,-0.004,.40,-0.01%,0.00,5b --- 0 out d4,6b 3 out d5,,PIT,2.0,L,4,6,,
2,125,2017-08-22,STL,SDP,8-GF,,2,2.0,1,2,2,1,3,1,1,6.75,9,28,20,3,6,3,1,0,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.02,-0.006,.02,-0.01%,-0.99,8t --- 0 out d6,9t end d 8,,STL,1.0,L,4,12,,
3,154,2017-09-23,STL,PIT,1-1,,31,0.1,1,0,0,0,0,0,0,6.23,2,8,6,3,1,1,1,1,0,0,,2,2,0,0,0,2,0,1,0,0,0,0,.45,-0.064,.76,-0.07%,-1.50,1b 1-3 2 out d4,1b 3 out d6,,PIT,10.0,L,6,11,,
4,156,2017-09-25,STL,CHC,9-GF,,1,1.0,0,0,0,2,0,0,0,5.06,4,19,9,4,1,1,1,0,1,0,,0,0,0,0,0,2,0,0,0,1,0,0,.00,0.000,.00,0.00%,0.51,9t --- 0 out d8,9t end d 8,,STL,2.0,L,2,10,,
5,160,2017-09-29,STL,MIL,6-7,,3,2.0,1,0,0,1,2,0,0,3.68,7,31,16,2,4,3,1,1,0,0,,2,2,0,1,0,6,0,0,0,1,0,0,.71,-0.012,.00,0.00%,0.50,6t -23 0 out d1,7t 3 out d3,,STL,1.0,L,3,5,,
6,20,2018-04-20,OAK,BOS,7-GF,,99,3.0,2,0,0,1,0,0,0,0.00,10,25,18,4,2,6,3,0,1,0,,0,0,0,0,0,9,0,0,0,2,0,0,.14,0.023,.12,0.01%,1.49,7t --- 0 out d4,9t end d 4,,OAK,1.0,L,3,7,4.95,9.00
7,45,2018-05-18,OAK,TOR,2-5,,27,3.2,2,1,1,1,7,0,0,1.35,14,50,35,15,6,2,4,1,1,0,,0,0,0,0,0,13,1,0,0,0,0,0,1.16,0.057,1.05,0.03%,0.77,2b --- 0 out tie,5b 1-- 2 out tie,,TOR,0.9375,W,3,1,18.45,29.00
8,50,2018-05-24,OAK,SEA,GS-2,,5,2.0,3,2,2,3,1,0,0,3.12,10,52,30,9,2,3,3,3,0,0,40,,,1,0,0,7,0,0,0,2,0,0,1.11,-0.088,1.12,-0.05%,-1.01,1t start tie,2t 3 out a2,,OAK,3.0,W,4,3,-1.10,3.00
9,57,2018-05-31,OAK,TBR,9-9,,6,0.2,1,0,0,1,2,0,0,2.89,4,18,11,4,2,0,1,1,0,0,,1,1,0,0,0,3,1,0,0,0,0,0,.29,0.000,.22,0.00%,-0.48,9t -2- 0 out a5,9t -23 2 out a4,,OAK,10.0,W,7,3,4.30,8.00
10,74,2018-06-20,OAK,SDP,9-GF,,19,1.0,3,3,2,0,2,1,0,4.35,7,21,14,1,4,3,2,1,0,0,,0,0,0,0,0,7,1,0,0,0,0,1,.00,0.000,.00,0.00%,-2.55,9b --- 0 out a11,9b end a 8,,SDP,3.0,W,12,4,0.45,3.00
