,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,54,2019-05-28,MIN,MIL,GS-6,,99,6.0,3,0,0,0,7,0,0,0.0,20,69,53,14,10,5,8,3,0,0,73.0,,,0,0,0,20,1,1,0,0,0,0,1.01,0.37,0.75,0.17%,3.32,25.7,39.0,1t start tie,6t 3 out tie,,MIN,0.5,W,5,3
1,2,59,2019-06-04,MIN,CLE,GS-7,L(0-1),6,6.1,5,5,5,3,2,4,0,3.65,26,82,49,15,4,9,12,3,2,0,42.0,,,0,0,0,23,0,0,0,1,0,0,0.89,-0.16899999999999998,0.7,-0.08%,-1.29,3.45,10.0,1b start tie,7b --- 1 out d3,,CLE,1.3114754098360657,L,2,5
2,3,89,2019-07-07,MIN,TEX,2-6,,32,4.1,5,1,1,1,4,0,0,3.24,18,65,42,10,5,6,7,2,1,0,,0.0,0.0,1,1,1,17,1,0,0,0,0,0,1.22,0.124,0.96,0.06%,1.19,12.15,22.0,2t --- 0 out tie,6t 1-- 1 out tie,,MIN,1.4634146341463417,L,1,4
3,4,101,2019-07-24,MIN,NYY,5-GF,,16,5.0,5,1,1,0,4,1,0,2.91,19,63,48,11,8,5,10,5,0,0,,0.0,0.0,0,0,0,19,1,0,0,1,0,0,0.54,0.11199999999999999,0.65,0.08%,1.76,14.25,24.0,5t --- 0 out d3,9t end d 3,,MIN,1.0,L,7,10
4,5,111,2019-08-04,MIN,KCR,GS-7,W(1-1),10,6.0,2,0,0,1,4,0,0,2.28,20,90,61,14,6,6,9,2,2,0,71.0,,,0,0,1,19,0,0,0,0,0,0,0.91,0.302,0.95,0.19%,2.92,23.7,42.0,1t start tie,7t 1-- 0 out a1,,MIN,0.5,W,3,0
5,6,116,2019-08-09,MIN,CLE,GS-5,L(1-2),4,4.1,7,6,6,3,4,0,0,3.66,23,81,49,13,6,7,9,6,0,0,26.0,,,0,0,0,20,2,0,0,0,0,0,1.18,-0.185,2.39,-0.23%,-2.7,-0.25,7.0,1t start tie,5t -23 1 out d4,,MIN,2.4390243902439033,L,2,6
6,7,121,2019-08-15,MIN,TEX,6-GF,S(1),5,4.0,7,3,3,1,2,1,0,4.0,17,71,49,16,4,5,9,6,0,0,,0.0,0.0,0,0,0,16,2,1,0,1,0,0,0.11,0.009000000000000001,0.16,0.01%,-0.55,2.2,9.0,6b --- 0 out a9,9b end a 7,,TEX,2.0,W,13,6
7,8,143,2019-09-08,MIN,CLE,3-6,,23,4.0,5,2,2,1,5,2,0,4.05,17,62,39,12,6,6,5,2,1,0,,0.0,0.0,0,0,0,16,0,0,0,1,0,0,0.55,-0.042,0.33,-0.02%,0.21,11.4,21.0,3t --- 0 out d2,6t 3 out d3,,MIN,1.5,L,2,5
8,9,147,2019-09-14,MIN,CLE,GS-3,,5,3.0,1,0,0,1,1,0,1,3.77,12,49,29,7,4,2,7,2,2,0,57.0,,,0,0,0,10,0,0,0,0,0,0,1.36,0.165,2.82,0.21%,1.72,6.95,12.0,1b start tie,3b 3 out a2,1.0,CLE,0.6666666666666666,W,2,0
9,10,154,2019-09-20,MIN,KCR,7-8,H(1),5,1.0,0,2,0,1,1,0,0,3.68,5,19,12,3,3,3,0,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,1,0.9,-0.068,0.45,-0.02%,-0.46,3.65,6.0,7t --- 0 out a3,8t 12- 0 out a3,,MIN,1.0,W,4,3
10,11,159,2019-09-26,MIN,DET,GS-5,W(2-2),5,5.0,10,3,3,0,4,0,0,3.86,25,81,57,9,11,6,15,8,1,0,39.0,,,0,0,0,25,1,1,0,0,0,0,1.23,-0.083,0.06,0.00%,-0.18,11.25,30.0,1b start tie,5b 3 out a3,,DET,2.0,W,10,4
