Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,68,2013-06-15,PIT,LAD,GS-6,,99,5.0,7,3,3,1,5,0,0,5.40,23,76,50,13,6,9,8,2,1,0,45,,,0,0,0,21,1,0,0,0,0,0,1.22,-0.219,1.47,-0.16%,-1.36,1t start tie,6t -23 0 out d1,,PIT,1.6,L,3,5,,
2,73,2013-06-20,PIT,CIN,GS-5,,4,5.0,5,2,1,1,3,1,0,3.60,20,90,53,15,7,9,7,5,0,0,53,,,1,2,0,19,0,0,0,0,0,1,.81,-0.025,1.21,-0.02%,0.24,1b start tie,5b 3 out d1,,CIN,1.2,W,5,3,,
3,82,2013-07-02,PIT,PHI,GS-6,L(0-1),11,5.2,6,3,3,1,3,0,1,4.02,24,88,60,15,4,11,8,4,1,0,47,,,0,0,0,21,1,0,0,0,1,0,1.06,-0.125,1.09,-0.08%,-0.80,1t start tie,6t --3 2 out d3,,PIT,1.346153846153846,L,1,3,,
4,106,2013-07-30,PIT,STL,GS-7,W(1-1),27,7.0,3,0,0,1,5,0,0,2.78,27,87,65,23,3,14,7,1,1,0,75,,,0,0,0,26,0,0,0,0,0,1,.98,0.317,1.60,0.31%,2.95,1t start tie,7t 3 out a4,2,PIT,0.5714285714285714,W,6,0,,
5,156,2013-09-22,PIT,CIN,3-5,,53,3.0,3,0,0,0,3,0,0,2.45,12,43,33,12,3,4,5,2,1,0,,0,0,0,0,0,11,0,0,0,0,0,0,.09,0.014,.13,0.01%,1.26,3t --- 0 out d7,5t 3 out d6,,PIT,1.0,L,3,11,,
6,162,2013-09-29,PIT,CIN,GS-5,W(2-1),6,5.0,2,0,0,1,3,0,0,2.05,18,65,44,9,3,7,8,6,0,0,65,,,0,0,0,17,1,0,0,0,0,0,.87,0.246,.00,0.00%,2.24,1b start a 1,5b 3 out a3,,CIN,0.6,W,4,2,,
7,23,2014-04-24,PIT,CIN,GS-7,L(0-1),99,7.0,4,2,2,1,5,0,3,2.57,28,98,68,16,11,8,11,5,2,0,65,,,0,0,0,24,2,0,0,1,0,0,1.27,0.017,.97,0.01%,1.06,1t start tie,7t 3 out d1,,PIT,0.7142857142857143,L,1,2,,
8,28,2014-05-01,PIT,BAL,GS-6,,6,5.2,7,4,4,0,4,0,1,4.26,24,94,61,17,9,7,12,7,0,0,43,,,0,0,0,23,2,0,0,1,0,0,1.08,0.086,.54,0.03%,0.29,1b start a 2,6b -23 2 out a2,2,BAL,1.346153846153846,L,5,6,,
9,50,2014-05-26,PIT,NYM,GS-6,,24,6.0,7,2,1,1,1,0,0,3.38,25,86,57,19,1,12,11,7,0,0,52,,,0,0,0,24,1,0,0,2,0,1,1.01,-0.027,.63,-0.01%,0.49,1b start tie,6b 3 out d2,,NYM,1.3333333333333333,W,5,3,,
10,55,2014-05-31,PIT,LAD,GS-4,L(0-2),4,3.2,11,11,10,2,2,1,0,6.85,25,75,48,16,4,11,10,5,2,0,-3,,,2,0,0,22,1,1,0,0,1,1,.54,-0.360,.42,-0.17%,-7.70,1b start tie,4b 12- 2 out d8,,LAD,4.0625,L,2,12,,
11,60,2014-06-06,PIT,MIL,GS-6,W(1-2),5,5.1,8,3,3,2,3,0,0,6.51,24,79,52,13,6,9,10,6,1,0,41,,,0,1,0,20,1,0,0,1,1,0,1.29,-0.021,1.39,-0.01%,-0.85,1t start tie,6t 1-- 1 out a2,,PIT,1.9607843137254903,W,15,5,,
12,65,2014-06-11,PIT,CHC,GS-5,W(2-2),4,5.0,5,2,2,2,5,0,1,6.06,24,91,60,18,5,6,10,6,0,0,52,,,0,0,0,21,1,0,0,0,0,1,1.41,0.038,1.05,0.02%,0.19,1t start tie,5t 3 out a2,,PIT,1.4,W,4,2,,
13,70,2014-06-17,PIT,CIN,GS-6,,5,6.0,8,3,3,1,4,0,0,5.82,27,99,63,21,7,11,11,10,0,0,47,,,2,0,0,26,2,0,0,0,0,1,1.22,-0.104,1.18,-0.06%,-0.38,1t start tie,6t 3 out d1,,PIT,1.5,L,5,6,,
14,75,2014-06-22,PIT,CHC,GS-7,W(3-2),4,7.0,2,0,0,2,4,0,0,4.93,24,87,55,15,6,7,11,4,2,0,75,,,0,0,0,22,0,0,0,1,0,0,1.11,0.413,.87,0.20%,3.16,1b start tie,7b 3 out a2,,CHC,0.5714285714285714,W,2,1,,
15,80,2014-06-27,PIT,NYM,GS-7,,4,7.0,6,2,2,1,4,0,0,4.61,27,92,65,19,6,12,10,5,1,0,60,,,0,1,1,25,1,0,0,1,0,0,1.26,0.145,1.14,0.08%,1.06,1t start tie,7t 3 out tie,,PIT,1.0,W,3,2,,
16,91,2014-07-09,PIT,STL,GS-4,L(3-3),11,3.1,9,4,4,3,2,0,0,4.98,21,79,52,11,4,8,8,5,0,0,25,,,0,0,0,17,3,0,0,0,0,0,1.21,-0.368,1.66,-0.30%,-3.73,1b start tie,4b 123 1 out d2,,STL,3.8709677419354835,L,2,5,,
17,121,2014-08-14,PIT,DET,7-GF(8),,35,2.0,3,3,2,1,1,0,0,5.12,10,39,20,5,3,2,6,3,1,0,,0,0,1,0,0,9,1,0,1,0,0,0,.25,-0.029,.45,-0.03%,-2.06,7b --- 0 out d2,8b end d 5,,DET,2.0,L,2,5,,
18,124,2014-08-17,PIT,WSN,10-GF(11),L(3-4),2,1.2,2,1,1,0,1,0,0,5.13,7,22,14,6,0,3,3,1,1,0,,0,0,0,0,0,6,1,0,0,0,1,0,2.46,-0.242,3.78,-0.22%,-0.18,10b --- 0 out tie,11b end d 1,,WSN,1.6666666666666667,L,5,6,,
19,126,2014-08-19,PIT,ATL,5-GF,,1,5.0,4,2,2,1,5,1,0,5.01,20,74,52,14,10,5,9,5,1,0,,3,3,0,0,0,19,1,0,0,0,0,0,.06,-0.016,.08,-0.01%,-1.00,5t 123 0 out d5,9t end d 9,,PIT,1.0,L,3,11,,
20,138,2014-09-02,PIT,STL,4-6,,13,3.0,2,0,0,0,2,0,1,4.79,12,50,32,8,2,6,3,2,0,0,,1,0,0,0,0,11,0,0,0,0,0,0,.38,0.065,.83,0.09%,1.69,4b 1-- 0 out d3,6b 3 out d3,,STL,0.6666666666666666,L,4,6,,
21,141,2014-09-06,PIT,CHC,9-GF,,3,1.0,2,0,0,0,1,0,0,4.72,4,19,13,6,0,2,1,1,0,0,,0,0,0,0,0,4,0,0,0,1,0,0,.32,0.006,.47,0.01%,0.45,9b --- 0 out a5,9b end a 5,,CHC,2.0,W,5,0,,
22,148,2014-09-13,PIT,CHC,6-7,,6,1.1,2,2,2,1,2,0,0,4.89,7,29,16,8,1,1,3,1,1,0,,2,0,1,0,0,5,0,0,1,0,1,0,.48,-0.006,1.09,-0.01%,-0.12,6t 12- 1 out d3,7t 12- 2 out d4,,PIT,2.727272727272727,L,4,6,,
23,106,2018-07-31,TOR,OAK,5-6,,99,1.2,3,1,1,2,2,0,0,5.40,10,46,23,10,3,0,6,3,1,0,,0,0,0,0,0,8,2,0,0,0,0,0,.39,-0.017,.00,0.00%,-0.44,5b --- 0 out d3,6b 12- 2 out d4,,OAK,4.166666666666667,L,2,6,2.75,8.00
