,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,153,2017-09-20,BAL,BOS,8-8,,99,1.0,2,2,2,2,1,0,0,18.0,7,28,13,3,4,1,3,3,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,0.04,-0.006,0.0,0.00%,-1.49,8t --- 0 out d6,8t 3 out d8,,BAL,4.0,L,0,9,,
1,2,156,2017-09-23,BAL,TBR,9-GF,,2,0.2,0,0,0,0,1,0,0,10.8,2,9,5,4,0,0,1,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.54,9t 1-- 1 out d8,9t end d 8,,BAL,0.0,L,6,9,,
2,3,10,2018-04-08,BAL,NYY,6-7,,99,1.2,2,1,1,1,1,0,0,5.4,7,32,21,4,4,1,4,3,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,1.89,0.048,1.73,0.03%,0.52,6b --- 0 out d1,7b 1-3 2 out a1,,NYY,2.5,W,8,7,1.95,5.0
3,4,21,2018-04-21,BAL,CLE,7-8,,12,2.0,1,0,0,0,1,0,0,2.45,6,19,11,0,2,3,2,1,1,0,,0,0,0,1,0,6,0,0,0,0,0,0,0.13,0.02,0.06,0.01%,1.0,7t --- 0 out d4,8t 3 out d4,,BAL,0.5,L,0,4,5.9,9.0
4,5,24,2018-04-25,BAL,TBR,7-7,,3,1.0,3,2,2,0,3,0,0,5.79,6,19,14,2,5,2,1,0,0,0,,0,0,0,0,0,6,2,0,0,0,0,0,0.49,-0.113,0.15,-0.02%,-1.5,7t --- 0 out d2,7t 3 out d4,,BAL,3.0,L,4,8,2.45,6.0
5,6,37,2018-05-10,BAL,KCR,7-8,,14,2.0,1,0,0,0,4,0,0,4.05,7,31,24,5,8,1,2,0,0,0,,0,0,0,0,0,7,1,0,0,0,0,0,0.28,0.028999999999999998,0.02,0.00%,1.0,7t --- 0 out a5,8t 3 out a5,,BAL,0.5,W,11,6,11.9,18.0
6,7,39,2018-05-12,BAL,TBR,7-8,H(1),1,1.1,1,0,0,0,1,0,0,3.38,5,22,14,1,5,3,1,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.65,0.043,0.07,0.00%,0.48,7t --- 0 out a3,8t 1-- 1 out a3,1.0,BAL,0.9090909090909092,W,6,3,4.4,7.0
7,8,42,2018-05-16,BAL,PHI,8-8,,3,1.0,1,0,0,0,0,0,0,3.0,4,15,9,1,2,2,2,1,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.2,0.015,0.02,0.00%,0.5,8t --- 0 out d3,8t 3 out d3,,BAL,1.0,L,1,4,1.65,3.0
8,9,45,2018-05-19,BAL,BOS,7-7,,2,0.1,1,2,2,2,0,0,0,4.82,4,24,11,3,1,1,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.14,-0.154,0.13,-0.01%,-2.02,7b --- 0 out d1,7b 1-- 1 out d3,,BOS,30.0,L,3,6,-5.05,-5.0
9,10,49,2018-05-23,BAL,CHW,6-7,,3,2.0,2,2,2,2,4,1,0,5.56,10,41,26,7,9,3,1,0,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,0.01,0.0,0.0,0.00%,-1.0,6b --- 0 out d8,7b 3 out d10,,CHW,2.0,L,1,11,6.1,12.0
