,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,53,2013-05-30,,MIA,GS-6,W(1-0),99,5.2,5,1,0,2,7,0,0,0.0,23,96,61,11,19,8,7,1,0,0,62.0,,,0,0,0,21,1,0,0,1,0,0,1.14,0.129,1.18,0.08%,1.41,1b start tie,6b -2- 2 out a1,,MIA,1.346153846153846,W,5,2,,
1,2,75,2013-06-22,,NYY,GS-5,,22,4.1,5,3,0,5,3,0,0,0.0,24,85,50,16,5,8,8,4,1,0,45.0,,,0,0,0,19,1,0,0,1,0,2,1.47,-0.215,1.52,-0.13%,-2.13,1b start tie,5b 123 1 out d2,,NYY,2.4390243902439033,L,5,7,,
2,3,80,2013-06-28,,DET,GS-6,L(1-1),5,6.0,4,4,4,2,2,2,1,2.25,24,84,51,15,5,7,12,4,2,0,48.0,,,0,0,0,21,1,0,0,1,0,0,0.67,-0.158,0.68,-0.10%,-1.18,1t start tie,6t 3 out d2,,TBR,1.0,L,3,6,,
3,4,52,2014-05-26,,TOR,5-GF(8),,99,4.0,3,2,2,3,0,1,0,4.5,18,59,35,8,2,5,10,1,0,0,,1.0,1.0,0,0,0,14,1,0,0,0,1,0,0.36,-0.09699999999999999,0.3,-0.05%,-0.77,5b 1-- 0 out d2,8b end d 5,,TOR,1.5,L,5,10,,
4,5,81,2014-06-27,,BAL,GS-6,W(1-0),31,5.2,2,1,1,4,3,0,0,2.79,22,104,63,12,12,7,8,4,1,0,60.0,,,0,0,0,18,0,0,0,2,0,1,1.11,0.195,0.09,0.01%,1.65,1b start tie,6b 1-- 2 out a4,1.0,BAL,1.1538461538461535,W,5,2,,
5,6,151,2014-09-15,,NYY,GS-7,,79,6.2,6,0,0,1,4,0,0,1.65,26,113,68,20,7,6,15,3,6,0,65.0,,,0,0,0,25,1,0,0,1,0,0,1.23,0.35,0.0,0.00%,2.74,1t start tie,7t 12- 2 out tie,,TBR,1.1290322580645158,W,1,0,,
6,7,156,2014-09-21,,CHW,6-6,,5,1.0,4,4,4,1,0,0,0,3.63,8,30,18,2,3,5,2,1,0,0,,1.0,1.0,0,0,0,7,1,0,0,0,0,0,0.09,-0.032,0.0,0.00%,-4.18,6t 1-- 0 out d5,6t 3 out d10,,TBR,5.0,L,5,10,,
7,8,161,2014-09-27,,CLE,GS-7,W(2-0),5,6.1,4,0,0,1,6,0,0,2.66,23,79,51,13,8,7,9,6,1,0,70.0,,,1,0,0,22,0,0,0,1,0,0,1.17,0.424,0.0,0.00%,3.1,1b start tie,7b --- 1 out a1,,CLE,0.819672131147541,W,2,0,,
8,9,23,2015-05-01,,BAL,GS-5,W(1-0),99,5.0,3,0,0,0,6,0,0,0.0,18,60,42,8,12,5,7,5,0,0,67.0,,,0,0,0,18,0,0,0,0,0,0,0.85,0.273,1.02,0.20%,2.33,1t start tie,5t 3 out a2,,TBR,0.6,W,2,0,,
9,10,28,2015-05-06,,BOS,GS-6,W(2-0),4,5.0,4,2,2,0,4,0,0,1.8,20,79,48,15,7,8,8,6,1,0,55.0,,,0,0,0,19,2,0,0,0,1,1,1.0,-0.013000000000000001,1.12,-0.01%,0.22,1b start tie,6b 1-- 0 out a2,,BOS,0.8,W,5,3,,
