Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,66,2012-06-17,HOU,TEX,GS-6,,99,5.0,4,1,1,4,2,0,0,1.80,23,91,53,19,7,8,9,2,1,0,53,,,2,0,0,19,0,0,0,0,0,0,1.21,0.235,.32,0.04%,2.31,1b start tie,6b 1-- 0 out a1,,TEX,1.6,L,3,9,,
2,71,2012-06-23,HOU,CLE,CG,W(1-0),5,9.0,6,1,1,1,3,1,0,1.29,32,108,70,20,6,15,14,5,1,0,73,,,0,1,0,31,1,0,0,1,0,0,.66,0.214,.10,0.02%,3.28,1t start tie,9t 3 out a7,,HOU,0.7777777777777778,W,8,1,,
3,76,2012-06-28,HOU,SDP,GS-6,,4,6.0,4,1,1,4,3,1,0,1.35,26,96,50,18,4,11,8,3,1,0,59,,,0,0,0,22,0,0,0,0,0,0,1.05,0.178,.23,0.02%,1.85,1t start tie,6t 3 out d1,,HOU,1.3333333333333333,L,3,7,,
4,82,2012-07-04,HOU,PIT,GS-6,L(1-1),5,5.2,7,4,4,4,2,0,0,2.45,27,99,59,19,3,7,14,5,3,0,37,,,0,0,0,22,3,0,1,0,1,0,1.09,-0.238,.07,-0.01%,-1.70,1b start tie,6b 12- 2 out d1,,PIT,2.1153846153846154,L,4,6,,
5,95,2012-07-21,HOU,ARI,GS-4,L(1-2),16,3.1,7,7,6,4,1,2,0,4.03,21,79,45,9,5,10,6,1,1,0,17,,,1,0,0,15,1,0,0,0,1,1,.89,-0.368,.00,0.00%,-5.30,1b start tie,4b --- 1 out d6,,ARI,3.5483870967741935,L,3,12,,
6,100,2012-07-26,HOU,PIT,GS-6,L(1-3),4,6.0,5,5,5,2,2,3,0,4.63,24,88,52,15,7,8,12,1,0,0,42,,,0,1,0,22,0,0,0,0,0,0,.34,-0.301,.00,0.00%,-2.15,1t start tie,6t 3 out d5,,HOU,1.1666666666666667,L,3,5,,
7,105,2012-07-31,HOU,MIL,GS-5,L(1-4),4,4.0,7,7,7,6,1,1,0,5.77,22,85,44,9,7,9,6,2,0,0,15,,,2,0,0,15,1,0,0,3,0,0,.93,-0.331,.00,0.00%,-4.00,1b start tie,5b 12- 0 out d4,,MIL,3.25,L,1,10,,
8,110,2012-08-06,HOU,WSN,GS-6,,5,6.0,12,4,3,1,2,0,0,5.60,27,105,63,23,4,15,9,4,1,0,35,,,0,0,0,26,0,0,0,2,0,0,1.25,-0.217,.00,0.00%,-1.15,1t start tie,6t 3 out d3,,HOU,2.1666666666666665,L,4,5,,
9,115,2012-08-11,HOU,MIL,GS-6,,4,6.0,5,4,2,0,6,0,0,5.29,23,77,53,17,8,10,7,2,1,0,56,,,1,0,0,22,2,0,0,1,1,1,1.21,-0.121,.00,0.00%,-1.15,1t start tie,6t 3 out a1,,HOU,0.8333333333333334,W,6,5,,
10,120,2012-08-17,HOU,ARI,GS-7,L(1-5),5,6.2,4,2,2,2,3,0,0,4.99,27,91,60,19,6,12,10,4,3,0,59,,,0,0,0,22,1,0,0,1,0,2,1.12,0.027,.00,0.00%,0.74,1t start tie,7t -23 2 out d1,,HOU,0.9677419354838709,L,1,3,,
