Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,10,2017-04-14,MIA,NYM,6-6,,99,1.0,0,0,0,1,1,0,0,0.00,4,18,11,4,2,1,1,0,1,0,,0,0,0,0,0,2,0,0,0,0,0,0,2.01,0.073,2.19,0.05%,0.47,6t --- 0 out tie,6t 3 out tie,,MIA,1.0,W,3,2,,
2,12,2017-04-16,MIA,NYM,6-6,H(1),1,0.2,0,0,0,0,1,0,0,0.00,2,10,5,0,2,0,1,0,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,3.05,0.143,3.63,0.10%,0.87,6t 12- 1 out a1,6t 3 out a1,,MIA,0.0,W,4,2,,
3,15,2017-04-19,MIA,SEA,8-GF(8),,2,1.0,0,0,0,1,1,0,0,0.00,4,14,9,4,2,0,2,0,1,0,,3,1,0,0,0,3,0,0,0,0,0,0,.04,0.001,.04,0.00%,1.34,8b 123 0 out d5,8b end d 6,,SEA,1.0,L,5,10,,
4,19,2017-04-26,MIA,PHI,6-6,,6,1.0,1,1,1,0,2,1,0,2.45,4,21,15,2,3,1,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.33,-0.048,.39,-0.04%,-0.49,6b --- 0 out d2,6b 3 out d3,,PHI,1.0,L,4,7,,
5,20,2017-04-27,MIA,PHI,6-6,,0,0.1,0,0,0,0,0,0,0,2.25,1,2,2,1,0,0,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.88,0.024,.98,0.02%,0.37,6b --3 2 out d2,6b 3 out d2,,PHI,0.0,L,2,3,,
6,23,2017-04-30,MIA,PIT,9-GF,,2,1.0,1,0,0,0,2,0,0,1.80,4,17,12,2,4,2,0,0,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.02,0.001,.02,0.00%,0.47,9t --- 0 out a7,9t end a 7,,MIA,1.0,W,10,3,,
7,24,2017-05-01,MIA,TBR,8-GF,,0,1.1,0,0,0,0,2,0,0,1.42,4,22,15,3,5,2,0,0,0,0,,2,0,0,0,0,4,0,0,0,0,0,0,.39,0.041,.35,0.02%,0.94,8t 1-3 2 out d2,9t end d 2,,MIA,0.0,L,2,4,,
8,26,2017-05-03,MIA,TBR,6-6,H(2),1,0.2,1,0,0,0,0,0,0,1.29,3,11,7,0,1,1,2,1,0,0,,2,1,0,0,0,3,0,0,0,0,0,0,2.42,0.030,1.89,0.01%,-0.08,6b 12- 1 out a3,6b 3 out a2,,TBR,5.0,W,10,6,,
9,28,2017-05-05,MIA,NYM,6-6,,1,1.0,0,0,0,0,0,0,0,1.13,3,11,7,1,0,1,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.47,0.036,.42,0.02%,0.49,6b --- 0 out a4,6b 3 out a4,,NYM,0.0,L,7,8,,
10,31,2017-05-08,MIA,STL,9-GF,,2,1.0,0,0,0,1,1,0,0,1.00,4,18,10,1,4,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.001,.01,0.00%,0.47,9t --- 0 out d6,9t end d 6,,MIA,1.0,L,4,9,,
