Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,140,2016-09-08,HOU,CLE,GS-3,L(0-1),99,3.0,4,4,4,2,0,0,1,12.00,15,70,43,11,2,4,8,5,0,0,33,,,1,0,0,12,2,0,0,1,0,0,1.31,-0.251,1.72,-0.20%,-2.34,1b start a 1,3b 3 out d3,,CLE,2.0,L,7,10,,
2,149,2016-09-18,HOU,SEA,7-7,,9,1.0,1,0,0,1,0,0,0,9.00,4,15,9,3,2,1,2,2,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,.11,0.003,.13,0.00%,0.49,7b --- 0 out d5,7b 3 out d5,,SEA,2.0,L,3,7,,
3,160,2016-09-30,HOU,LAA,6-GF(8),,11,3.0,1,0,0,0,2,0,0,5.14,10,41,31,10,4,5,3,1,1,0,,0,0,0,0,0,10,0,0,0,0,0,0,.02,0.004,.00,0.00%,1.45,6b --- 0 out d6,8b end d 6,,LAA,0.3333333333333333,L,1,7,,
4,54,2017-05-31,HOU,MIN,GS-4,,99,4.0,5,2,2,1,8,1,0,4.50,17,89,53,17,9,2,6,3,0,0,51,,,0,0,0,16,0,0,0,1,0,0,1.13,0.050,.93,0.03%,0.11,1b start a 2,4b 3 out a2,,MIN,1.5,W,17,6,,
5,59,2017-06-06,HOU,KCR,GS-6,,5,5.2,8,3,3,1,4,1,0,4.66,26,90,62,16,15,4,16,10,4,0,44,,,0,0,0,24,5,0,0,1,0,0,.80,0.056,.37,0.02%,-0.25,1b start tie,6b 12- 2 out a4,,KCR,1.7307692307692306,L,7,9,,
6,64,2017-06-11,HOU,LAA,GS-5,,4,4.0,6,5,5,2,4,1,0,6.59,20,77,48,12,4,8,6,2,0,0,32,,,2,0,0,18,1,0,0,0,0,0,.93,-0.220,.59,-0.08%,-2.01,1t start tie,5t 12- 0 out a3,,HOU,2.0,L,6,12,,
7,69,2017-06-17,HOU,BOS,GS-6,W(1-0),5,6.0,3,1,1,1,4,1,0,5.03,21,81,46,17,1,6,10,1,1,0,65,,,0,0,0,20,0,0,0,1,0,0,.51,0.169,.37,0.07%,1.98,1t start tie,6t 3 out a5,,HOU,0.6666666666666666,W,7,1,,
8,74,2017-06-22,HOU,OAK,GS-6,W(2-0),4,5.1,7,3,3,2,6,0,0,5.04,24,107,65,16,12,7,9,6,2,0,46,,,0,0,0,22,3,0,0,1,0,0,.21,0.059,.10,0.02%,0.33,1b start a 2,6b -2- 1 out a9,,OAK,1.7647058823529413,W,12,9,,
9,79,2017-06-28,HOU,OAK,GS-5,,5,4.0,7,7,7,0,8,4,0,6.52,20,86,57,14,16,1,11,5,0,0,28,,,0,0,0,20,0,0,0,0,0,0,.90,-0.465,.42,-0.13%,-5.01,1t start tie,5t --- 0 out a2,,HOU,1.75,W,11,8,,
10,140,2018-09-06,TOR,CLE,8-8,,99,1.0,1,0,0,0,2,0,0,0.00,4,17,12,3,3,1,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.63,0.028,.00,0.00%,0.50,8t --- 0 out d2,8t 3 out d2,,TOR,1.0,L,4,9,5.65,9.00
11,143,2018-09-09,TOR,CLE,9-9,,2,0.2,1,0,0,1,1,0,0,0.00,4,19,10,4,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.20,0.003,.00,0.00%,0.06,9t --- 0 out a4,9t 12- 2 out a4,,TOR,10.0,W,6,2,2.30,5.00
12,147,2018-09-14,TOR,NYY,8-GF(8),,4,1.0,2,2,1,0,1,1,0,3.38,5,21,15,7,1,1,3,1,0,0,,0,0,0,0,0,4,1,0,0,0,1,1,.00,0.000,.00,0.00%,-1.49,8b --- 0 out d9,8b end d11,,NYY,2.0,L,0,11,1.05,3.00
13,153,2018-09-20,TOR,TBR,9-GF,W(1-0),5,1.0,0,0,0,0,1,0,0,2.45,3,12,10,5,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.001,.00,0.00%,0.50,9t --- 0 out d6,9t end d 6,,TOR,0.0,W,9,8,8.25,18.00
14,156,2018-09-23,TOR,TBR,9-GF,,2,1.0,0,0,0,0,0,0,0,1.93,3,19,12,0,1,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.10,0.008,.00,0.00%,0.50,9t --- 0 out d3,9t end d 3,,TOR,0.0,L,2,5,2.25,3.00
15,158,2018-09-25,TOR,HOU,7-7,,1,1.0,1,0,0,0,0,0,0,1.59,4,22,13,3,1,2,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.43,0.021,.00,0.00%,0.50,7t --- 0 out d3,7t 3 out d3,,TOR,1.0,L,1,4,1.65,3.00
16,161,2018-09-29,TOR,TBR,8-GF(8),,3,1.0,1,0,0,1,1,0,0,1.35,5,18,10,3,2,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.30,0.014,.00,0.00%,0.50,8b --- 0 out d2,8b end d 2,,TBR,2.0,L,3,4,3.05,6.00
