Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,94,2016-07-19,WSN,LAD,GS-5,L(0-1),99,4.2,10,6,6,1,9,1,0,11.57,25,105,65,22,14,7,8,6,1,0,28,,,0,0,0,23,2,0,0,0,0,0,.65,-0.299,.72,-0.20%,-3.96,1t start tie,5t 1-3 2 out d6,,WSN,2.619047619047619,L,4,8,,
2,104,2016-07-30,WSN,SFG,GS-4,,10,4.0,4,3,3,5,4,0,0,9.35,21,92,51,10,10,3,9,3,3,0,41,,,1,0,0,16,2,0,0,0,0,0,1.57,-0.147,1.65,-0.09%,-1.10,1b start tie,4b 3 out tie,,SFG,2.25,L,3,5,,
3,115,2016-08-13,WSN,ATL,GS-7,W(1-1),13,7.0,5,1,1,2,2,1,0,5.74,28,101,72,19,8,10,13,6,2,0,63,,,0,0,0,25,1,0,0,1,0,0,.84,0.181,.51,0.07%,2.57,1t start tie,7t 3 out a6,,WSN,1.0,W,7,6,,
4,120,2016-08-18,WSN,ATL,GS-7,W(2-1),4,7.0,4,2,1,2,11,0,0,4.37,28,101,73,22,15,7,9,4,4,0,72,,,0,0,0,24,2,0,0,0,1,1,1.41,0.221,.60,0.06%,1.40,1b start a 2,7b 3 out a1,,ATL,0.8571428571428571,W,8,2,,
5,125,2016-08-23,WSN,BAL,GS-3,L(2-2),4,2.2,7,6,4,3,2,0,0,5.33,18,82,48,12,9,7,6,4,0,0,23,,,0,0,0,15,2,0,0,0,0,1,.95,-0.310,.37,-0.07%,-4.89,1b start tie,3b 12- 2 out d6,,BAL,4.545454545454545,L,1,8,,
6,136,2016-09-04,WSN,NYM,GS-4,L(2-3),11,4.0,6,3,3,1,3,1,0,5.52,18,85,53,14,5,2,12,7,1,0,40,,,0,0,0,16,1,0,0,0,1,0,.97,-0.166,.17,-0.02%,-1.10,1b start tie,4b 3 out d2,,NYM,1.75,L,1,5,,
7,144,2016-09-12,WSN,NYM,7-GF,W(3-3),7,3.0,0,0,0,2,0,0,0,5.01,11,43,24,5,2,5,4,1,1,0,,0,0,0,0,0,9,0,0,0,0,0,0,.06,0.010,.01,0.00%,1.53,7t --- 0 out a7,9t end a 7,,WSN,0.6666666666666666,W,8,1,,
8,149,2016-09-18,WSN,ATL,4-5,,5,2.0,2,2,2,2,3,0,0,5.24,10,47,25,5,4,3,2,1,0,0,,0,0,0,0,0,7,1,0,1,0,0,0,.67,-0.135,.04,0.00%,-1.03,4b --- 0 out d1,5b 3 out d3,,ATL,2.0,L,2,6,,
9,154,2016-09-24,WSN,PIT,4-9,W(4-3),5,5.1,3,0,0,2,6,0,0,4.54,21,85,57,16,10,7,6,4,0,0,,0,0,0,0,0,19,2,0,0,0,0,0,.44,0.101,.05,0.01%,2.04,4b --- 0 out a5,9b 12- 1 out a5,,PIT,0.9803921568627452,W,6,1,,
10,159,2016-09-29,WSN,ARI,5-9,W(5-3),4,3.2,3,2,2,1,2,1,0,4.57,15,48,32,9,2,5,7,4,1,0,,0,0,0,0,0,14,0,0,0,0,0,0,.69,0.074,.07,0.00%,-0.12,5t --- 2 out a3,9t --- 1 out a2,,WSN,1.25,W,5,3,,
