,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,117,2004-08-14,TBA,TEX,4-5,L(0-1),99,1.1,2,1,1,0,3,1,0,6.75,6,27,16,7,4,1,2,1,0,0,,1,1,0,0,0,6,0,1,0,0,0,0,0.85,-0.153,0.02,0.00%,-1.12,4b 1-- 2 out d1,5b 3 out d1,,TEX,1.818181818181818,L,5,6
1,2,120,2004-08-18,TBA,ANA,4-6,,3,3.0,2,0,0,1,1,0,1,2.08,13,42,26,3,8,6,4,1,0,0,,1,1,0,0,0,10,0,0,0,1,0,1,0.25,0.003,0.0,0.00%,1.01,4t 1-- 0 out d5,6t 3 out d6,,TBD,1.0,L,4,6
2,3,123,2004-08-21,TBA,OAK,6-7,,2,2.0,0,0,0,0,4,0,1,1.42,7,25,17,7,7,0,2,0,0,0,,2,1,0,0,0,5,0,0,0,0,1,0,0.26,0.024,0.0,0.00%,1.58,6t -23 0 out d4,7t 3 out d5,,TBD,0.0,L,0,5
3,4,135,2004-09-06,TBA,NYY,6-7,,15,1.0,0,0,0,0,1,0,0,1.23,3,12,8,2,2,2,0,0,0,0,,1,0,0,0,0,3,0,0,0,0,0,0,0.42,0.027000000000000003,0.0,0.00%,0.82,6b 1-- 1 out d3,7b --- 1 out d3,,NYY,0.0,L,4,7
4,5,139,2004-09-10,TBA,KCR,7-7,BL(0-2),3,0.1,3,4,3,0,0,0,1,4.7,5,27,18,3,2,0,4,2,0,0,,2,2,0,0,0,3,1,0,0,0,1,0,2.47,-0.529,0.0,0.00%,-3.33,7b 1-3 0 out a3,7b 1-3 1 out d1,,KCR,30.0,L,5,8
5,6,143,2004-09-15,TBA,BOS,5-6,L(0-3),4,0.2,0,1,1,2,2,0,0,5.4,4,19,9,4,3,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.13,-0.09699999999999999,0.0,0.00%,-0.71,5b --- 1 out d2,6b 12- 0 out tie,,BOS,10.0,L,6,8
6,7,146,2004-09-18,TBA,TOR,7-7,,2,0.0,0,0,0,2,0,0,0,5.4,2,13,5,3,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,0,0.83,-0.017,0.0,0.00%,-0.47,7b -2- 2 out d2,7b 123 2 out d2,,TOR,inf,L,2,4
7,8,151,2004-09-23,TBA,NYY,2-4,,4,2.1,4,2,2,2,3,0,0,5.91,14,57,32,11,5,6,3,1,0,0,,1,1,0,0,0,12,0,0,0,0,0,1,0.31,-0.07,0.0,0.00%,-1.51,2b --3 2 out d4,4b 3 out d6,,NYY,2.8571428571428568,L,3,7
8,9,63,2005-06-12,TBA,PIT,10-12,W(1-0),99,2.2,0,0,0,0,1,0,0,0.0,7,23,17,5,4,2,4,0,0,0,,3,0,0,0,0,7,0,0,0,1,0,0,2.36,0.609,0.07,0.01%,2.58,10b 123 1 out tie,12b 3 out tie,,PIT,0.0,W,7,5
9,10,66,2005-06-15,TBA,MIL,8-8,H(1),2,1.0,0,0,0,0,0,0,0,0.0,3,12,8,4,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.57,0.044000000000000004,0.01,0.00%,0.52,8t --- 0 out a3,8t 3 out a3,,TBD,0.0,W,5,3
10,11,69,2005-06-19,TBA,STL,8-8,,3,1.0,1,1,1,3,1,0,0,1.93,6,30,11,4,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,0.87,-0.05,0.01,0.00%,-0.48,8t --- 0 out d2,8t 3 out d3,,TBD,4.0,L,5,8
11,12,71,2005-06-21,TBA,NYY,8-8,,1,0.1,4,4,4,0,0,0,0,9.0,5,20,14,4,1,3,2,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.63,-0.212,0.02,0.00%,-2.41,8b --- 0 out a4,8b 12- 1 out a2,,NYY,40.0,L,11,20
12,13,74,2005-06-24,TBA,FLA,8-8,,2,0.0,0,1,1,1,0,0,0,10.8,1,8,4,1,1,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,4.37,-0.054000000000000006,0.06,0.00%,-0.27,8t 1-3 2 out a1,8t 123 2 out a1,,TBD,inf,L,4,7
