Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,39,2007-05-15,TOR,BAL,GS-9,W(1-0),99,8.2,4,1,1,3,1,0,0,1.04,30,99,66,18,5,21,5,3,2,0,70,,,0,0,0,27,0,0,0,3,0,0,1.22,0.589,.74,0.22%,3.71,1t start tie,9t 1-- 2 out a1,,TOR,0.853658536585366,W,2,1
2,43,2007-05-20,TOR,PHI,GS-4,L(1-1),4,4.0,7,4,4,1,1,2,0,3.55,20,70,44,12,3,4,14,3,3,0,32,,,1,0,0,18,1,0,0,1,0,0,.79,-0.179,.53,-0.07%,-1.81,1b start tie,4b 3 out d4,,PHI,2.0,L,3,5
3,47,2007-05-25,TOR,MIN,GS-5,,4,4.1,8,3,3,1,0,1,1,4.24,21,89,56,16,4,9,10,2,0,0,34,,,0,0,0,19,1,0,0,1,0,0,1.34,-0.129,.96,-0.06%,-0.67,1b start a 2,5b --- 1 out d1,,MIN,2.1951219512195124,L,3,4
4,52,2007-05-30,TOR,NYY,GS-1,L(1-2),4,0.2,4,5,5,2,1,1,0,6.62,8,36,18,8,0,1,4,2,0,0,23,,,1,0,0,5,1,0,0,0,1,0,1.16,-0.365,.84,-0.16%,-4.84,1t start tie,1t --3 2 out d5,,TOR,30.0,L,5,10
5,83,2007-07-03,TOR,OAK,GS-7,L(1-3),33,7.0,7,2,0,3,5,0,0,4.74,30,106,65,17,14,11,11,6,1,0,61,,,2,0,0,27,1,0,0,2,0,1,1.05,0.124,.62,0.04%,1.62,1b start a 1,7b 3 out d1,,OAK,1.4285714285714286,L,1,3
6,91,2007-07-15,TOR,BOS,GS-7,W(2-3),11,6.2,9,1,1,1,2,0,0,4.02,27,94,57,19,4,11,13,5,3,0,53,,,0,0,0,26,3,0,0,2,0,0,1.46,0.356,.90,0.13%,2.96,1b start tie,7b --- 2 out a1,,BOS,1.6129032258064515,W,2,1
7,96,2007-07-20,TOR,SEA,GS-5,L(2-4),4,4.1,5,4,4,4,2,1,0,4.54,22,80,45,15,5,8,8,3,1,0,35,,,0,0,0,17,0,0,0,0,0,0,1.01,-0.235,.48,-0.07%,-2.21,1t start tie,5t 12- 1 out d3,,TOR,2.1951219512195124,L,2,4
8,101,2007-07-25,TOR,MIN,GS-7,W(3-4),4,7.0,5,1,1,1,4,0,0,4.01,25,84,54,14,6,15,5,3,0,0,66,,,0,1,0,24,1,0,0,1,0,0,.86,0.236,.48,0.08%,2.85,1t start tie,7t 3 out a12,,TOR,0.8571428571428571,W,13,1
9,106,2007-07-31,TOR,TBD,GS-7,W(4-4),5,6.2,7,0,0,1,2,0,0,3.47,27,95,60,15,7,8,16,4,4,0,61,,,0,0,0,25,0,0,0,1,0,0,1.37,0.487,.56,0.12%,3.66,1b start tie,7b --- 2 out a1,,TBD,1.2903225806451613,W,2,0
10,111,2007-08-06,TOR,NYY,GS-6,,5,5.0,6,3,3,3,4,0,0,3.64,22,92,50,18,4,6,9,5,0,0,44,,,0,0,0,19,0,1,0,2,0,0,1.27,0.048,1.04,0.02%,0.74,1t start tie,6t 12- 0 out a2,,TOR,1.8,L,4,5
11,117,2007-08-13,TOR,KCR,GS-7,L(4-5),6,6.2,6,5,2,2,2,1,1,3.54,29,102,63,16,5,15,9,4,1,0,48,,,0,1,0,26,0,0,0,1,0,3,1.06,-0.139,.44,-0.03%,-0.40,1b start tie,7b 1-- 2 out d2,,KCR,1.2903225806451613,L,2,6
12,122,2007-08-18,TOR,BAL,GS-6,L(4-6),4,6.0,6,5,2,1,4,1,0,3.49,26,104,66,21,9,10,11,3,0,0,49,,,1,1,0,25,3,1,0,0,0,1,1.06,-0.224,.52,-0.07%,-1.70,1t start tie,6t 3 out d2,,TOR,1.1666666666666667,L,3,5
13,127,2007-08-23,TOR,LAA,GS-7,W(5-6),4,6.1,6,3,2,2,2,1,1,3.44,28,102,65,17,11,15,8,1,4,0,51,,,0,0,0,25,0,0,0,0,0,1,.98,0.048,.12,0.00%,0.32,1b start tie,7b 1-- 1 out a2,,LAA,1.3114754098360657,W,5,4
14,132,2007-08-28,TOR,OAK,GS-6,,4,6.0,4,2,2,1,3,0,1,3.40,24,98,58,19,4,5,14,6,3,0,58,,,0,0,0,22,1,0,0,0,0,0,.87,0.095,.12,0.01%,1.10,1b start tie,6b 3 out tie,,OAK,0.8333333333333334,W,5,4
