,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,79,2019-06-25,TEX,DET,7-7,H(1),99,0.2,0,0,0,0,0,0,0,0.0,2,11,8,1,0,1,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.61,0.032,0.65,0.02%,0.3,1.5,2.0,7b --- 1 out a3,7b 3 out a3,,DET,0.0,W,5,3
1,2,83,2019-06-29,TEX,TBR,8-GF(8),,3,1.0,0,0,0,1,2,0,0,0.0,4,21,11,6,1,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.05,0.003,0.07,0.00%,0.54,5.65,9.0,8b --- 0 out d4,8b end d 4,,TBR,1.0,L,2,5
2,3,85,2019-07-02,TEX,LAA,8-GF,,2,1.2,1,0,0,0,1,0,0,0.0,7,35,23,4,4,1,5,1,2,0,,0,0,0,0,0,7,0,0,0,0,0,1,0.09,0.006,0.11,0.01%,0.95,5.15,8.0,8t --- 1 out d5,9t end d 5,,TEX,0.8333333333333334,L,4,9
3,4,87,2019-07-04,TEX,LAA,9-GF,,1,1.0,1,1,1,2,0,0,0,2.08,6,21,11,3,1,3,1,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,0.05,0.002,0.05,0.00%,-0.39,-1.55,0.0,9t --- 0 out a7,9t end a 6,,TEX,3.0,W,9,3
4,5,88,2019-07-05,TEX,MIN,8-GF(8),,0,1.0,4,3,3,1,1,0,0,6.75,8,33,16,4,4,2,4,3,1,0,,0,0,0,0,0,7,2,0,0,0,0,0,0.01,-0.002,0.01,0.00%,-2.45,-4.75,-3.0,8b --- 0 out d6,8b end d 9,,MIN,5.0,L,6,15
5,6,108,2019-07-31,TEX,SEA,6-6,H(2),25,0.1,0,0,0,0,1,0,0,6.35,1,6,4,0,2,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,1.31,0.04,0.21,0.00%,0.27,2.75,4.0,6t 1-- 2 out a1,6t 3 out a1,,TEX,0.0,W,9,7
6,7,128,2019-08-21,TEX,LAA,6-7,,20,1.0,1,0,0,0,0,0,0,5.4,5,22,15,2,0,1,4,2,0,0,,1,1,0,0,0,5,0,0,0,0,0,1,0.59,-0.053,0.0,0.00%,-0.29,1.65,3.0,6t -2- 2 out d2,7t 1-- 2 out d3,,TEX,1.0,W,8,7
