,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,83,2012-07-05,TOR,KCR,7-7,,99,0.1,0,0,0,1,1,0,0,0.0,2,10,4,1,1,0,0,0,0,0,,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0.35,0.005,0.3,0.00%,0.11,7t --- 2 out d3,7t 3 out d3,,TOR,10.0,L,6,9,,
1,2,91,2012-07-17,TOR,NYY,7-7,,11,0.1,4,3,3,1,0,0,0,40.5,6,15,10,2,0,4,1,1,0,0,,0.0,0.0,0,0,0,5,2,0,0,0,0,0,0.13,-0.053,0.1,-0.03%,-3.41,7b --- 0 out d3,7b 12- 1 out d6,,NYY,50.0,L,1,6,,
2,3,132,2013-08-29,MIA,WSN,6-7,,99,2.0,5,3,3,0,0,1,0,13.5,9,27,18,3,1,7,2,0,0,0,,2.0,1.0,0,0,0,9,0,0,0,1,0,0,0.05,-0.006,0.0,0.00%,-2.12,6b 12- 0 out d5,7b 3 out d9,,WSN,2.5,L,0,9,,
3,4,140,2013-09-07,MIA,WSN,4-6,,8,3.0,2,1,1,0,2,0,0,7.2,11,43,29,10,4,5,4,1,2,0,,0.0,0.0,0,0,0,10,0,0,0,0,1,0,0.16,0.006,0.0,0.00%,0.36,4t --- 0 out d5,6t 3 out d6,,MIA,0.6666666666666666,L,2,9,,
4,5,145,2013-09-12,MIA,ATL,5-7,,4,3.0,2,0,0,0,2,0,1,4.5,12,24,16,3,3,7,2,0,0,0,,0.0,0.0,0,0,0,10,1,0,0,0,0,0,0.12,0.021,0.0,0.00%,1.36,5t --- 0 out d5,7t 3 out d5,,MIA,0.6666666666666666,L,1,6,,
5,6,150,2013-09-16,MIA,PHI,GS-3,L(0-1),3,2.2,6,7,7,4,1,1,0,9.28,18,63,34,10,3,10,3,1,0,0,15.0,,,0,0,0,14,1,0,0,0,0,0,0.78,-0.331,0.0,0.00%,-6.13,1b start tie,3b 1-3 2 out d7,,PHI,4.545454545454545,L,2,12,,
6,7,156,2013-09-22,MIA,WSN,9-GF,L(0-2),5,0.1,1,1,0,1,0,0,0,9.0,4,16,6,1,0,1,2,1,1,0,,0.0,0.0,2,0,0,3,1,0,1,0,0,1,3.32,-0.37200000000000005,0.0,0.00%,-1.41,9b --- 0 out tie,9b end d 1,2.0,WSN,20.0,L,4,5,,
7,8,70,2014-06-17,MIA,CHC,7-8,W(1-0),99,1.1,2,0,0,1,1,0,0,0.0,7,26,14,3,3,5,0,0,0,0,,1.0,1.0,0,0,0,6,1,0,1,0,0,0,1.76,-0.124,2.16,-0.09%,-0.29,7t 1-- 1 out tie,8t 1-- 2 out a2,,MIA,2.727272727272727,W,6,5,,
8,9,81,2014-06-28,MIA,OAK,9-9,,10,0.2,1,0,0,0,1,0,0,0.0,2,8,6,3,1,0,1,1,0,0,,0.0,0.0,0,1,0,2,0,0,0,0,0,0,0.6,0.018000000000000002,0.6,0.01%,0.23,9t --- 1 out d1,9t 3 out d1,,MIA,5.0,L,6,7,,
9,10,86,2014-07-04,MIA,STL,8-GF(8),,5,1.0,0,0,0,0,1,0,0,0.0,3,17,13,2,3,2,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.06,0.005,0.05,0.00%,0.44,8b --- 0 out d3,8b end d 3,,STL,0.0,L,2,3,,
10,11,87,2014-07-05,MIA,STL,6-7,,0,2.0,0,0,0,0,3,0,1,0.0,7,40,25,5,5,2,1,0,0,0,,0.0,0.0,1,0,0,6,0,0,0,0,0,0,0.63,0.08,0.39,0.03%,0.88,6b --- 0 out d1,7b 3 out d1,,STL,0.0,W,6,5,,
