,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,1,2018-03-29,KCA,CHW,7-7,,99,0.1,0,1,1,0,0,0,1,27.0,2,4,3,1,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0.35,-0.001,0.35,0.00%,-0.08,-1.85,-2.0,7t 1-- 1 out d4,7t -23 2 out d4,,KCR,0.0,L,7,14
1,2,2,2018-03-31,KCA,CHW,9-GF,,1,1.0,0,0,0,0,1,0,0,6.75,3,7,7,2,1,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.51,0.039,0.54,0.02%,0.51,4.25,6.0,9t --- 0 out d1,9t end d 1,,KCR,0.0,L,3,4
2,3,5,2018-04-06,KCA,CLE,8-GF(8),,5,1.0,0,0,0,0,0,0,0,3.86,3,11,8,2,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.42,0.033,0.42,0.02%,0.53,2.25,3.0,8b --- 0 out d1,8b end d 1,,CLE,0.0,L,2,3
3,4,7,2018-04-08,KCA,CLE,7-8,H(1),1,1.0,0,1,0,1,0,0,0,2.7,4,24,13,2,1,1,2,1,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.69,0.013000000000000001,1.67,0.01%,0.14,1.65,3.0,7b --- 0 out a1,8b 1-- 0 out a1,,CLE,1.0,L,1,3
4,5,10,2018-04-11,KCA,SEA,9-GF,,2,1.0,0,0,0,0,2,0,0,2.08,3,9,7,3,1,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.24,0.018000000000000002,0.2,0.01%,0.51,6.25,9.0,9t --- 0 out d2,9t end d 2,,KCR,0.0,L,2,4
5,6,12,2018-04-13,KCA,LAA,6-6,H(2),1,0.2,0,0,0,0,1,0,0,1.8,2,6,5,3,1,1,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,1.53,0.071,1.14,0.03%,0.53,3.5,5.0,6t 1-- 1 out a2,6t 3 out a2,,KCR,0.0,L,4,5
6,7,15,2018-04-17,KCA,TOR,7-8,,3,1.2,0,0,0,0,1,0,0,1.35,5,17,13,3,2,4,0,0,0,0,,2,0,0,0,0,5,0,0,0,0,0,0,1.44,0.179,0.84,0.06%,1.41,5.75,8.0,7b 12- 1 out d1,8b 3 out tie,2.0,TOR,0.0,L,4,5
7,8,19,2018-04-21,KCA,DET,5-5,,3,0.0,1,0,0,2,0,0,0,1.35,3,12,4,2,0,1,0,0,0,0,,2,2,0,0,0,1,0,0,0,0,0,0,2.07,-0.183,1.21,-0.06%,-2.28,-1.8,0.0,5b 1-3 2 out d1,5b 123 2 out d3,,DET,inf,L,4,12
8,9,21,2018-04-24,KCA,MIL,7-7,,2,1.0,2,0,0,0,1,0,0,1.17,5,15,13,3,1,2,2,1,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.6,0.021,0.3,0.01%,0.51,3.05,6.0,7t --- 0 out d3,7t 3 out d3,,KCR,2.0,L,2,5
9,10,24,2018-04-27,KCA,CHW,10-GF(11),L(0-1),2,2.0,5,3,3,0,3,1,0,3.72,10,41,32,4,5,3,4,3,0,0,,0,0,0,0,0,10,2,0,0,0,0,0,1.91,-0.318,0.77,-0.08%,-1.98,1.5,6.0,10t --- 0 out tie,11t end d 3,,KCR,2.5,L,4,7
10,11,28,2018-04-30,KCA,BOS,5-5,,2,0.1,0,0,0,0,0,0,0,3.6,1,3,2,0,0,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,0.79,0.022000000000000002,0.33,0.01%,0.52,0.75,1.0,5b 1-3 2 out d3,5b 3 out d3,,BOS,0.0,L,6,10
11,12,29,2018-05-01,KCA,BOS,7-7,,0,0.1,1,1,1,0,0,0,0,4.35,2,6,3,0,0,0,2,1,1,0,,0,0,0,0,0,2,1,0,0,0,0,0,1.35,-0.034,0.54,-0.01%,-0.17,-1.85,-2.0,7b --- 0 out tie,7b -2- 1 out tie,,BOS,10.0,W,7,6
12,13,31,2018-05-03,KCA,DET,8-8,,1,0.2,2,0,0,0,1,0,0,4.09,4,18,13,4,2,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.15,0.002,0.49,0.00%,0.01,2.3,5.0,8t --- 0 out a4,8t 1-3 2 out a4,,KCR,10.0,W,10,6
13,14,34,2018-05-06,KCA,DET,8-8,H(3),2,0.1,0,0,0,0,0,0,0,3.97,1,1,1,0,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,1.67,0.03,0.85,0.01%,0.21,0.75,1.0,8t 1-- 0 out a3,8t -2- 1 out a3,,KCR,0.0,W,4,2
14,15,36,2018-05-09,KCA,BAL,8-GF(8),,2,0.1,0,0,0,1,0,0,0,3.86,2,14,8,2,1,0,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0.35,0.006999999999999999,0.19,0.00%,0.23,0.15,1.0,8b 1-- 2 out d2,8b end d 2,,BAL,10.0,L,3,5
15,16,38,2018-05-11,KCA,CLE,4-4,,1,0.1,0,0,0,0,1,0,0,3.75,1,3,3,2,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.003,0.06,0.00%,0.11,2.75,4.0,4b --- 2 out d5,4b 3 out d5,,CLE,0.0,W,10,9
16,17,42,2018-05-15,KCA,TBR,8-8,,3,1.0,0,0,0,0,1,0,0,3.46,3,17,12,2,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.41,0.10800000000000001,0.49,0.02%,0.51,4.25,6.0,8t --- 0 out tie,8t 3 out tie,,KCR,0.0,L,5,6
17,18,44,2018-05-18,KCA,NYY,6-6,H(4),2,0.2,1,0,0,1,0,0,0,3.29,4,13,8,2,1,2,1,0,0,0,,2,2,0,0,0,2,0,0,0,0,1,0,1.75,-0.04,0.49,-0.01%,-1.08,0.3,2.0,6t 12- 1 out a4,6t 3 out a2,,KCR,10.0,W,5,2
18,19,50,2018-05-24,KCA,TEX,8-GF,,5,1.1,1,1,0,1,3,0,0,3.0,6,33,18,6,3,0,2,0,0,0,,1,0,0,0,0,5,1,0,0,0,0,0,0.06,0.003,0.02,0.00%,-0.18,7.8,13.0,8b 1-- 2 out a7,9b end a 6,,TEX,1.818181818181818,W,8,2
19,20,52,2018-05-26,KCA,TEX,8-8,,1,1.0,1,0,0,0,2,0,0,2.81,4,14,11,4,2,0,2,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,2.14,0.114,0.6,0.02%,0.56,5.65,9.0,8b --- 0 out tie,8b 3 out tie,,TEX,1.0,L,3,4
20,21,53,2018-05-27,KCA,TEX,6-6,,0,0.2,0,0,0,0,0,0,0,2.7,1,2,2,1,0,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,1,0,0,1.24,0.066,0.32,0.01%,1.25,1.5,2.0,6b 1-3 1 out a5,6b 3 out a5,,TEX,0.0,W,5,3
21,22,56,2018-05-30,KCA,MIN,8-8,H(5),2,0.2,0,0,0,0,1,0,0,2.6,2,5,4,0,2,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.75,0.038,0.23,0.01%,0.27,3.5,5.0,8t --- 1 out a2,8t 3 out a2,,KCR,0.0,W,11,8
22,23,58,2018-06-02,KCA,OAK,8-8,BW(1-1),2,1.0,2,1,1,0,0,0,0,2.95,5,22,16,3,0,3,2,2,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,2.77,-0.13699999999999998,0.56,-0.02%,-0.49,3.05,12.0,8t --- 0 out a1,8t 3 out tie,,KCR,2.0,W,5,4
23,24,60,2018-06-04,KCA,LAA,8-8,L(1-2),1,0.1,2,3,3,2,1,0,0,4.34,5,22,12,3,3,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.43,-0.35200000000000004,0.52,-0.05%,-2.69,-5.65,-5.0,8b --- 0 out tie,8b 1-3 1 out d2,,LAA,40.0,L,6,9
24,25,63,2018-06-07,KCA,OAK,7-7,,2,1.0,0,0,0,0,1,0,0,4.12,3,13,9,3,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.16,0.012,0.02,0.00%,0.5,4.25,6.0,7b --- 0 out d3,7b 3 out d3,,OAK,0.0,L,1,4
25,26,66,2018-06-10,KCA,OAK,7-7,,2,0.1,0,0,0,0,1,0,0,4.05,1,4,3,1,1,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,2.67,0.073,0.28,0.01%,0.36,2.75,4.0,7b --3 2 out tie,7b 3 out tie,,OAK,0.0,L,2,3
26,27,68,2018-06-13,KCA,CIN,8-9,,2,0.2,1,3,2,0,0,0,0,4.79,4,11,9,2,0,4,0,0,0,0,,2,0,0,0,0,3,0,0,0,1,0,0,0.29,0.015,0.02,0.00%,-0.65,-3.1,-4.0,8t 1-3 1 out d3,9t 123 0 out d3,,KCR,5.0,L,0,7
27,28,69,2018-06-15,KCA,HOU,6-6,,1,0.2,0,0,0,0,1,0,0,4.64,2,8,6,1,3,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.28,0.013999999999999999,0.02,0.00%,0.27,3.5,5.0,6t --- 1 out d3,6t 3 out d3,,KCR,0.0,L,3,7
28,29,71,2018-06-17,KCA,HOU,8-8,,1,0.1,3,1,1,0,1,0,0,4.98,4,11,10,2,2,1,2,2,0,0,,1,1,0,0,0,4,1,0,0,0,0,0,1.76,-0.314,0.06,-0.01%,-2.03,-1.05,1.0,8t 1-- 0 out tie,8t 12- 1 out d2,,KCR,30.0,L,4,7
29,30,73,2018-06-19,KCA,TEX,6-6,,1,0.1,0,0,0,0,0,0,0,4.91,1,1,1,0,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0.42,0.012,0.01,0.00%,0.23,0.75,1.0,6t 1-- 2 out d3,6t 3 out d3,,KCR,0.0,L,1,4
30,31,74,2018-06-20,KCA,TEX,7-7,,0,0.2,1,0,0,0,1,0,0,4.76,3,16,10,4,1,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.46,0.019,0.01,0.00%,0.28,2.9,5.0,7t --- 0 out d2,7t 1-- 2 out d2,,KCR,5.0,L,2,3
31,32,75,2018-06-22,KCA,HOU,9-GF,S(1),1,1.0,0,0,0,0,0,0,0,4.56,3,10,7,1,2,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.65,0.20199999999999999,0.02,0.00%,0.51,2.25,3.0,9b --- 0 out a1,9b end a 1,,HOU,0.0,W,1,0
32,33,78,2018-06-25,KCA,LAA,8-8,,2,0.0,0,0,0,0,0,0,1,4.56,1,4,3,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2.16,-0.087,0.01,0.00%,-0.39,-0.6,0.0,8t --- 0 out a1,8t 1-- 0 out a1,,KCR,,W,2,0
33,34,80,2018-06-27,KCA,MIL,9-9,,1,0.0,2,3,3,1,0,1,0,5.7,3,19,12,5,0,0,2,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.14,-0.18,0.01,0.00%,-3.0,-7.8,-9.0,9b --- 0 out a4,9b --- 0 out a1,,MIL,inf,W,5,4
34,35,86,2018-07-04,KCA,CLE,8-8,,6,1.0,0,0,0,1,1,0,0,5.47,4,14,9,1,2,1,1,0,0,0,,0,0,1,0,0,3,0,0,0,0,0,0,1.15,0.053,0.0,0.00%,0.51,3.65,6.0,8t --- 0 out d1,8t 3 out d1,,KCR,1.0,L,2,3
35,36,88,2018-07-07,KCA,BOS,5-5,,2,0.1,0,0,0,1,1,0,0,5.4,2,12,6,2,1,0,0,0,0,0,,1,0,1,0,0,1,0,0,0,0,0,0,1.86,0.042,0.0,0.00%,0.37,2.15,4.0,5t --3 2 out d1,5t 3 out d1,,KCR,10.0,L,4,15
36,37,90,2018-07-09,KCA,MIN,7-7,BL(1-3),1,0.1,2,2,2,0,0,0,0,6.04,3,20,13,4,0,1,2,2,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,2.45,-0.258,0.0,0.00%,-1.18,-4.45,-5.0,7b --- 0 out a1,7b -2- 1 out tie,,MIN,20.0,L,1,3
37,38,92,2018-07-11,KCA,MIN,7-7,,1,1.0,2,0,0,0,0,0,0,5.81,5,19,12,3,1,3,2,1,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.1,0.006999999999999999,0.0,0.00%,0.52,1.05,3.0,7b --- 0 out d4,7b 3 out d4,,MIN,2.0,L,5,8
38,39,93,2018-07-13,KCA,CHW,6-6,,1,1.0,2,1,1,0,1,1,0,5.93,5,27,17,3,3,2,2,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.11,-0.017,0.0,0.00%,-0.5,1.05,3.0,6b --- 0 out d4,6b 3 out d5,,CHW,2.0,L,6,9
39,40,97,2018-07-21,KCA,MIN,8-8,H(6),7,0.2,0,0,0,0,0,0,0,5.79,1,3,2,1,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,2.9,0.128,0.0,0.00%,0.53,1.5,2.0,8t 1-- 1 out a1,8t 3 out a1,,KCR,0.0,W,4,2
40,41,98,2018-07-22,KCA,MIN,8-8,H(7),0,1.0,0,0,0,0,1,0,0,5.59,3,9,8,3,3,2,0,0,0,0,,1,0,0,0,0,3,0,0,0,0,0,0,2.04,0.14300000000000002,0.0,0.00%,0.9,4.25,6.0,8t 1-- 0 out a2,8t 3 out a2,,KCR,0.0,W,5,3
41,42,100,2018-07-24,KCA,DET,7-7,,1,0.0,1,1,1,0,0,1,0,5.9,1,10,8,1,0,0,1,1,0,0,,2,2,0,0,0,1,0,0,0,0,0,0,0.91,-0.1,0.0,0.00%,-2.35,-2.6,-3.0,7t 12- 1 out a5,7t --- 1 out a2,,KCR,inf,W,5,4
42,43,102,2018-07-26,KCA,NYY,5-5,,1,0.1,0,0,0,0,1,0,0,5.83,1,5,3,2,1,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,0.08,0.002,0.0,0.00%,0.44,2.75,4.0,5b 12- 2 out d7,5b 3 out d7,,NYY,0.0,L,2,7
43,44,103,2018-07-28,KCA,NYY,7-7,H(8),1,0.1,0,0,0,0,1,0,0,5.76,1,5,4,1,1,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,3.92,0.109,0.0,0.00%,0.51,2.75,4.0,7b 1-3 2 out a1,7b 3 out a1,1.0,NYY,0.0,W,10,5
44,45,105,2018-07-29,KCA,NYY,5-5,,0,0.2,1,0,0,1,0,0,0,5.64,4,15,8,3,1,3,0,0,0,0,,2,2,0,0,0,3,0,0,0,0,0,0,0.69,-0.040999999999999995,0.0,0.00%,-1.0,0.3,2.0,5b 12- 0 out d3,5b 1-3 2 out d5,,NYY,10.0,L,3,6
45,46,106,2018-07-31,KCA,CHW,7-7,H(9),1,0.1,0,0,0,0,0,0,0,5.58,1,7,4,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0.62,0.016,0.0,0.00%,0.1,0.75,1.0,7b --- 2 out a2,7b 3 out a2,,CHW,0.0,W,4,2
46,47,108,2018-08-02,KCA,CHW,7-7,,1,0.2,1,0,0,0,2,0,0,5.46,3,11,8,1,2,0,1,1,0,0,,2,1,0,0,0,3,1,0,0,0,0,0,1.29,-0.046,0.0,0.00%,-0.09,4.9,8.0,7b 12- 1 out d1,7b 3 out d2,,CHW,5.0,L,4,6
47,48,111,2018-08-05,KCA,MIN,7-7,,2,1.0,1,0,0,0,1,0,0,5.29,4,11,9,2,1,2,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.87,0.045,0.0,0.00%,0.52,3.65,6.0,7b --- 0 out d1,7b 3 out d1,,MIN,1.0,L,5,6
48,49,112,2018-08-06,KCA,CHC,7-7,,0,0.1,0,0,0,0,0,0,0,5.23,1,6,3,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0.51,0.013000000000000001,0.0,0.00%,0.11,0.75,1.0,7t --- 2 out d1,7t 3 out d1,,KCR,0.0,L,1,3
49,50,117,2018-08-12,KCA,STL,7-7,,5,0.1,0,0,0,0,0,0,0,5.18,1,3,2,0,0,1,0,0,0,0,,3,0,0,0,0,1,0,0,0,0,0,0,2.77,0.09699999999999999,0.0,0.00%,0.77,0.75,1.0,7t 123 0 out tie,7t 123 1 out tie,,KCR,0.0,L,2,8
50,51,119,2018-08-14,KCA,TOR,9-GF,,1,1.0,0,0,0,0,0,0,0,5.03,3,8,5,2,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.51,0.039,0.0,0.00%,0.51,2.25,3.0,9t --- 0 out d1,9t end d 1,,KCR,0.0,L,5,6
51,52,120,2018-08-15,KCA,TOR,8-8,,0,1.0,0,0,0,0,0,0,0,4.89,3,7,4,1,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.39,0.028999999999999998,0.0,0.00%,0.51,2.25,3.0,8t --- 0 out d2,8t 3 out d2,,KCR,0.0,L,5,6
52,53,122,2018-08-17,KCA,CHW,6-7,HL(1-4),1,0.2,1,2,1,0,0,0,0,5.05,4,10,9,1,0,3,1,1,0,0,,1,1,1,0,0,4,0,0,0,0,0,1,1.92,-0.212,0.0,0.00%,-1.31,-1.1,-1.0,6b -2- 1 out a2,7b 12- 0 out a1,,CHW,5.0,L,3,9
53,54,123,2018-08-18,KCA,CHW,7-7,H(11),0,0.2,0,0,0,0,2,0,0,4.95,2,12,8,3,1,0,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,2.21,0.113,0.0,0.00%,0.53,5.5,8.0,7b 1-- 1 out a1,7b 3 out a1,,CHW,0.0,W,3,1
54,55,125,2018-08-20,KCA,TBR,7-7,,1,0.1,0,0,0,0,0,0,0,4.91,1,5,2,1,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,1.1,0.031,0.0,0.00%,0.32,0.75,1.0,7b -2- 2 out d1,7b 3 out d1,,TBR,0.0,L,0,1
55,56,127,2018-08-22,KCA,TBR,6-6,,1,0.0,2,0,0,0,0,0,0,4.91,2,8,7,2,1,0,2,2,0,0,,1,1,0,0,0,2,0,0,0,0,0,0,0.89,-0.071,0.0,0.00%,-1.11,-1.2,0.0,6b -2- 2 out d2,6b 12- 2 out d3,,TBR,inf,L,3,6
56,57,128,2018-08-23,KCA,TBR,7-7,,0,0.0,0,0,0,1,0,0,0,4.91,1,4,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,2.13,-0.021,0.0,0.00%,-0.23,-0.6,0.0,7b -2- 1 out tie,7b 12- 1 out tie,,TBR,inf,L,3,4
57,58,130,2018-08-25,KCA,CLE,7-7,,1,0.2,1,0,0,0,1,0,0,4.82,3,14,7,2,2,1,1,1,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,0.58,0.013000000000000001,0.0,0.00%,0.14,2.9,5.0,7t --- 0 out a4,7t --3 2 out a4,,KCR,5.0,W,7,1
58,59,136,2018-09-02,KCA,BAL,8-8,,7,1.0,0,0,0,0,1,0,0,4.7,3,13,8,1,2,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.31,0.024,0.0,0.00%,0.51,4.25,6.0,8t --- 0 out a4,8t 3 out a4,,KCR,0.0,W,9,1
59,60,137,2018-09-03,KCA,CLE,9-GF,S(2),0,0.2,0,0,0,0,0,0,0,4.62,1,4,3,1,0,1,0,0,0,0,,3,0,0,0,0,1,0,0,0,1,0,0,2.95,0.11,0.0,0.00%,1.6,1.5,2.0,9b 123 1 out a4,9b end a 4,,CLE,0.0,W,5,1
60,61,142,2018-09-09,KCA,MIN,8-8,,5,0.2,0,0,0,0,0,0,0,4.54,2,6,4,1,0,1,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.61,0.08199999999999999,0.0,0.00%,0.41,1.5,2.0,8b --- 0 out tie,8b --- 2 out tie,,MIN,0.0,L,1,3
61,62,144,2018-09-11,KCA,CHW,8-8,,1,0.2,0,0,0,0,1,0,0,4.46,2,12,6,3,0,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.22,0.011000000000000001,0.0,0.00%,0.41,3.5,5.0,8t --- 0 out a5,8t --- 2 out a5,,KCR,0.0,W,6,3
62,63,145,2018-09-12,KCA,CHW,10-10,,0,0.1,0,0,0,1,1,0,0,4.43,2,10,5,2,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,2.88,0.0,0.0,0.00%,-0.02,2.15,4.0,10t --- 0 out tie,10t 1-- 1 out tie,,KCR,10.0,L,2,4
63,64,148,2018-09-15,KCA,MIN,7-8,,2,1.0,3,1,1,0,1,0,0,4.54,6,21,14,6,1,2,3,3,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.14,0.008,0.0,0.00%,0.13,0.45,3.0,7t --- 0 out a6,8t 1-- 0 out a8,,KCR,3.0,W,10,3
64,65,150,2018-09-17,KCA,PIT,7-7,H(12),1,0.1,1,0,0,0,0,0,0,4.5,2,3,3,0,1,2,0,0,0,0,,2,1,0,0,0,2,0,0,0,0,0,0,3.45,-0.121,0.0,0.00%,-0.71,0.15,1.0,7b 12- 0 out a2,7b 1-3 1 out a1,,PIT,10.0,L,6,7
65,66,151,2018-09-18,KCA,PIT,9-9,,0,0.1,0,0,0,0,0,0,0,4.46,1,2,1,0,0,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,4.2,0.23199999999999998,0.0,0.00%,0.95,0.75,1.0,9b -23 1 out tie,9b 12- 2 out tie,,PIT,0.0,L,1,2
66,67,157,2018-09-25,KCA,CIN,6-6,H(13),6,1.0,0,0,0,0,1,0,0,4.36,3,9,6,3,0,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.16,0.087,0.0,0.00%,0.49,4.25,6.0,6b --- 0 out a1,6b 3 out a1,,CIN,0.0,W,4,3
67,68,158,2018-09-26,KCA,CIN,8-9,,0,1.0,1,0,0,0,1,0,0,4.26,4,13,9,4,0,1,2,0,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,0.31,0.015,0.0,0.00%,0.49,3.65,6.0,8b 1-- 1 out a5,9b 1-- 1 out a5,,CIN,1.0,W,6,1
68,69,160,2018-09-28,KCA,CLE,7-7,,1,0.1,2,3,2,0,0,0,0,4.63,4,14,9,2,1,4,0,0,0,0,,2,2,0,0,0,4,0,0,0,0,0,1,0.74,-0.106,0.0,0.00%,-2.91,-4.45,-5.0,7t 12- 0 out d2,7t -23 1 out d5,,KCR,20.0,L,6,14
69,70,161,2018-09-29,KCA,CLE,7-7,,0,1.0,0,0,0,0,0,0,0,4.53,3,11,9,4,0,1,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.38,0.028999999999999998,0.0,0.00%,0.51,2.25,3.0,7t --- 0 out a4,7t 3 out a4,,KCR,0.0,W,9,4
70,71,2,2019-03-30,KCA,CHW,6-6,H(1),99,0.1,0,0,0,0,0,0,0,0.0,1,2,2,0,0,0,1,0,1,0,,1,0,0,0,0,1,0,0,0,0,0,0,1.32,0.039,1.44,0.03%,0.25,0.75,1.0,6t 1-- 2 out a1,6t 3 out a1,,KCR,0.0,W,8,6
71,72,3,2019-03-31,KCA,CHW,6-6,,0,0.2,0,0,0,2,0,0,0,0.0,3,12,4,1,1,1,0,0,0,0,,3,2,0,0,0,1,0,0,0,1,0,0,0.83,-0.03,0.96,-0.02%,-0.23,0.3,2.0,6t 123 0 out d2,6t -23 2 out d4,,KCR,10.0,L,3,6
72,73,4,2019-04-02,KCA,MIN,7-7,,1,0.0,2,0,0,0,0,0,0,0.0,2,4,3,0,0,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.95,-0.14300000000000002,2.21,-0.10%,-1.02,-1.2,0.0,7t --- 0 out tie,7t 12- 0 out tie,,KCR,inf,L,4,5
73,74,5,2019-04-03,KCA,MIN,6-7,H(2),0,0.2,0,0,0,1,0,0,1,0.0,4,11,3,1,0,1,1,0,1,0,,3,0,0,0,0,2,0,0,0,0,0,0,2.05,0.043,2.14,0.03%,0.4,0.3,2.0,6t 123 2 out a2,7t 12- 1 out a2,,KCR,5.0,L,6,7
74,75,9,2019-04-08,KCA,SEA,6-6,,4,0.1,1,2,2,0,0,0,1,9.0,3,15,7,2,1,0,2,2,0,0,,2,1,0,0,0,2,0,0,0,0,0,0,2.16,-0.092,1.59,-0.04%,-1.06,-4.45,-5.0,6t 12- 0 out d1,6t 123 1 out d2,,KCR,10.0,L,5,13
