Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,108,2004-08-07,KCR,ANA,GS-5,,99,4.2,7,4,4,3,3,0,0,7.71,23,91,49,16,6,3,14,7,0,0,34,,,1,1,0,19,2,0,0,0,1,0,1.12,-0.227,.00,0.00%,-1.52,1t start tie,5t -2- 2 out d1,,KCR,2.380952380952381,L,5,7
2,113,2004-08-12,KCR,CHW,GS-6,L(0-1),4,6.0,4,3,3,2,6,2,0,5.91,23,94,54,16,9,5,10,0,3,0,56,,,0,1,0,21,0,0,0,0,0,0,.80,0.019,.00,0.00%,0.44,1b start a 2,6b 3 out d1,,CHW,1.0,L,2,3
3,118,2004-08-18,KCR,SEA,GS-7,,5,7.0,5,2,2,3,2,1,1,4.58,27,94,55,15,9,9,12,7,3,0,58,,,0,0,0,23,2,0,0,3,0,0,1.23,0.076,.00,0.00%,1.97,1t start tie,7t 3 out d1,,KCR,1.1428571428571428,W,3,2
4,123,2004-08-24,KCR,ANA,GS-3,,5,3.0,8,4,4,1,3,1,0,5.66,18,63,40,8,3,4,10,6,0,0,29,,,0,0,0,16,2,0,0,0,1,0,1.31,-0.238,.00,0.00%,-2.37,1b start a 3,3b 3 out tie,,ANA,3.0,L,5,7
5,128,2004-08-28,KCR,SEA,GS-5,,3,5.0,6,2,2,1,6,1,0,5.26,22,97,60,14,8,6,9,4,2,0,52,,,1,0,0,21,0,0,0,0,0,0,1.10,0.094,.00,0.00%,0.72,1b start a 3,5b 3 out a1,2,SEA,1.4,L,3,5
6,137,2004-09-07,KCR,DET,6-8,W(1-1),9,3.0,1,0,0,2,3,0,0,4.71,12,49,25,8,4,3,4,0,1,0,,0,0,0,0,0,10,0,0,0,0,0,0,1.35,0.190,.00,0.00%,1.58,6b --- 0 out tie,8b 3 out a3,,DET,1.0,W,6,2
7,141,2004-09-11,KCR,TBD,6-7,L(1-2),3,2.0,2,2,2,0,1,0,0,4.99,8,21,16,1,2,3,4,1,1,0,,0,0,0,0,0,7,1,1,0,0,1,0,1.51,-0.219,.00,0.00%,-0.87,6t --- 0 out tie,7t 3 out d1,,KCR,1.0,L,6,8
8,148,2004-09-19,KCR,CLE,8-GF(8),,7,1.0,1,0,0,0,1,0,0,4.83,4,18,11,3,2,1,2,0,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.00,0.000,.00,0.00%,0.53,8b --- 0 out d7,8b end d 7,,CLE,1.0,L,3,8
9,156,2004-09-27,KCR,CLE,9-GF,,7,0.1,0,0,0,0,0,0,0,4.78,1,7,4,0,0,0,1,0,1,0,,1,0,0,0,0,1,0,0,0,0,0,0,.06,0.001,.00,0.00%,0.35,9t -2- 2 out d5,9t end d 5,,KCR,0.0,L,1,6
10,162,2004-10-03,KCR,CHW,8-8,,5,0.2,1,0,0,0,0,0,0,4.68,3,11,8,1,1,1,2,0,1,0,,1,1,0,0,0,3,0,0,0,0,0,0,.19,-0.012,.00,0.00%,-0.27,8t -2- 1 out d4,8t 3 out d5,,KCR,5.0,L,0,5
