Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,92,2012-07-17,LAD,PHI,GS-6,,99,6.0,4,1,1,3,1,0,0,1.50,24,90,53,17,2,13,7,3,0,0,58,,,0,0,0,19,1,0,0,0,0,0,1.36,0.240,2.08,0.22%,1.74,1t start tie,6t 3 out a1,,LAD,1.1666666666666667,L,2,3
2,101,2012-07-27,LAD,SFG,GS-7,,9,6.1,6,1,1,3,2,0,0,1.46,27,93,60,14,4,12,10,5,2,0,56,,,0,0,0,24,0,0,0,1,0,0,1.19,0.217,2.70,0.30%,1.74,1b start tie,7b --- 1 out a2,,SFG,1.4754098360655739,W,5,3
3,106,2012-08-01,LAD,ARI,GS-5,L(0-1),4,4.1,6,2,2,3,4,1,0,2.16,21,74,44,9,11,5,9,4,2,0,44,,,0,0,0,17,1,0,0,0,0,0,.89,-0.055,1.85,-0.07%,-0.20,1t start tie,5t 1-- 1 out d2,,LAD,2.1951219512195124,L,0,4
4,147,2012-09-16,LAD,STL,GS-5,,45,5.0,4,2,2,1,9,0,1,2.49,21,88,60,18,14,1,9,4,0,0,59,,,1,0,0,19,1,0,0,0,0,0,.95,0.028,2.15,0.04%,0.28,1t start tie,5t 3 out tie,,LAD,1.0,L,2,5
5,152,2012-09-22,LAD,CIN,GS-5,L(0-2),5,5.0,5,2,2,2,4,1,1,2.70,22,76,44,14,5,7,8,1,2,0,51,,,0,0,0,19,0,0,0,0,0,0,1.01,-0.003,.97,0.00%,0.47,1b start tie,5b 3 out d2,,CIN,1.4,L,0,6
6,18,2013-04-21,LAD,BAL,GS-5,,99,4.2,7,4,4,1,5,1,1,7.71,21,80,49,20,5,8,6,3,0,0,38,,,0,0,0,19,0,0,0,2,0,0,.96,-0.196,.73,-0.09%,-1.74,1b start tie,5b 1-- 2 out a1,,BAL,1.9047619047619047,W,7,4
7,56,2013-06-03,LAD,SDP,GS-6,W(1-0),42,5.1,5,1,1,2,5,0,0,4.50,21,76,51,17,4,9,5,2,1,0,57,,,1,0,0,19,1,0,0,1,0,0,1.11,0.117,.44,0.03%,1.09,1t start tie,6t 1-- 1 out a1,,LAD,1.3725490196078431,W,2,1
8,61,2013-06-08,LAD,ATL,GS-7,L(1-1),4,6.2,9,2,2,1,7,2,0,3.78,28,86,63,15,7,12,8,6,0,0,54,,,0,1,0,25,2,0,0,0,0,0,.92,-0.008,.44,0.00%,0.69,1t start tie,7t -2- 2 out d2,,LAD,1.6129032258064515,L,1,2
9,66,2013-06-14,LAD,PIT,GS-5,L(1-2),5,5.0,6,2,2,3,4,0,0,3.74,23,93,57,17,4,12,4,2,0,0,48,,,0,1,0,20,2,0,1,0,0,0,1.09,-0.058,.33,-0.01%,0.11,1b start tie,5b 3 out d2,,PIT,1.8,L,0,3
10,71,2013-06-20,LAD,SDP,GS-6,,5,6.0,4,2,1,1,6,0,0,3.25,24,89,55,15,10,8,9,6,0,0,63,,,1,0,0,23,1,0,0,0,0,1,1.42,-0.025,.40,0.00%,0.42,1b start a 1,6b 3 out tie,,SDP,0.8333333333333334,L,3,6
