,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,108,2018-08-01,BAL,NYY,7-7,,99,1.0,1,0,0,0,0,0,0,0.0,4,21,12,5,1,1,3,3,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,0.17,0.012,0.0,0.00%,0.51,1.65,3.0,7b --- 0 out a6,7b 3 out a6,,NYY,1.0,W,7,5
1,2,110,2018-08-03,BAL,TEX,7-7,,1,1.0,0,0,0,0,0,0,0,0.0,3,10,8,2,2,0,3,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.06,0.004,0.0,0.00%,0.56,2.25,3.0,7b --- 0 out d5,7b 3 out d5,,TEX,0.0,L,3,11
2,3,115,2018-08-09,BAL,TBR,7-7,BL(0-1),5,0.2,2,2,2,2,1,0,0,6.75,6,28,15,4,3,1,2,1,0,0,,0,0,1,0,0,4,0,0,0,0,0,0,3.25,-0.434,0.0,0.00%,-2.0,-2.9,-1.0,7b --- 0 out a1,7b 1-3 2 out d1,,TBR,20.0,L,4,5
3,4,118,2018-08-11,BAL,BOS,6-6,,1,1.0,0,1,1,3,0,0,0,7.36,5,27,12,5,1,1,1,1,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,1.83,-0.107,0.0,0.00%,-0.5,-1.55,0.0,6t --- 0 out tie,6t 3 out d1,2.0,BAL,3.0,L,4,6
4,5,121,2018-08-15,BAL,NYM,8-8,,3,1.0,1,0,0,1,1,0,0,5.79,5,19,10,3,1,2,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.5,3.05,6.0,8t --- 0 out d12,8t 3 out d12,,BAL,2.0,L,5,16
5,6,124,2018-08-19,BAL,CLE,7-7,,3,1.0,0,0,0,0,1,0,0,4.76,4,17,9,3,1,2,1,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,1,0.0,0.0,0.0,0.00%,0.53,4.25,6.0,7b --- 0 out d8,7b 3 out d8,,CLE,0.0,L,0,8
6,7,126,2018-08-21,BAL,TOR,7-GF(8),,1,1.1,1,0,0,0,0,0,0,3.86,4,13,9,2,1,3,1,1,0,0,,1,0,0,0,0,4,0,0,0,1,0,0,0.02,0.001,0.0,0.00%,0.73,2.4,4.0,7b 1-- 2 out d6,8b end d 6,,TOR,0.9090909090909092,L,2,8
7,8,128,2018-08-24,BAL,NYY,10-GF(10),L(0-2),2,1.0,2,3,3,1,2,2,0,6.75,6,31,18,4,3,1,2,1,0,0,,0,0,1,0,0,5,0,0,0,0,0,0,0.98,-0.45899999999999996,0.0,0.00%,-2.5,-1.55,0.0,10t --- 0 out tie,10t end d 3,,BAL,3.0,L,5,7
8,9,131,2018-08-26,BAL,NYY,6-6,,1,1.0,1,1,1,2,1,0,0,7.0,6,36,24,4,2,1,2,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.57,-0.039,0.0,0.00%,-0.5,0.45,3.0,6t --- 0 out d3,6t 3 out d4,,BAL,3.0,L,3,5
9,10,145,2018-09-12,BAL,OAK,3-3,,16,1.0,3,2,2,1,1,0,0,8.1,7,32,19,6,2,1,4,2,1,0,,1,1,0,0,0,6,0,0,0,0,0,0,0.11,-0.023,0.0,0.00%,-2.12,-2.15,0.0,3t 1-- 0 out d7,3t 3 out d10,,BAL,4.0,L,0,10
10,11,150,2018-09-17,BAL,TOR,7-GF,,4,2.1,1,1,1,0,4,1,0,7.3,8,30,22,3,8,0,4,1,2,0,,0,0,0,0,0,8,0,0,0,0,0,0,0.08,0.004,0.0,0.00%,0.11,10.65,16.0,7t --- 2 out d4,9t end d 5,,BAL,0.4761904761904762,L,0,5
11,12,153,2018-09-21,BAL,NYY,7-7,,3,1.0,2,2,2,1,1,0,0,8.1,6,25,17,5,2,3,1,1,0,0,,1,1,0,0,0,5,0,0,0,0,0,0,0.35,-0.079,0.0,0.00%,-2.1,-1.55,0.0,7b 1-- 0 out d2,7b 3 out d5,,NYY,3.0,L,8,10
12,13,155,2018-09-23,BAL,NYY,8-8,H(1),1,1.0,1,0,0,0,1,0,0,7.53,4,22,13,0,2,1,2,2,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.45,0.053,0.0,0.00%,0.51,3.65,6.0,8b --- 0 out a3,8b 3 out a3,,NYY,1.0,W,6,3
13,14,157,2018-09-26,BAL,BOS,6-7,,2,1.2,5,5,5,1,2,3,0,9.56,11,45,30,10,3,1,7,2,1,0,,0,0,0,0,0,10,1,0,0,0,0,0,0.01,-0.006,0.0,0.00%,-4.19,-5.85,-4.0,6b --- 1 out d7,7b 3 out d12,1.0,BOS,5.0,L,3,19
14,15,160,2018-09-29,BAL,HOU,7-7,,2,1.0,1,0,0,1,1,0,0,9.0,5,16,8,4,0,0,3,2,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.35,0.021,0.0,0.00%,0.5,3.05,6.0,7t --- 0 out d3,7t 3 out d3,1.0,BAL,2.0,L,3,4
