,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,81,2015-07-03,SFN,WSN,8-GF(8),,99,1.0,0,0,0,2,1,0,0,0.0,5,19,7,3,1,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.79,0.028999999999999998,1.14,0.03%,0.47,8b --- 0 out d1,8b end d 1,,WSN,2.0,L,1,2,,
1,2,83,2015-07-05,SFN,WSN,5-6,,1,1.1,0,0,0,0,1,0,0,0.0,4,20,12,2,0,2,1,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.98,0.098,1.28,0.08%,0.7,5b --- 0 out tie,6b --- 1 out tie,,WSN,0.0,L,1,3,,
2,3,85,2015-07-07,SFN,NYM,8-8,H(1),1,0.1,0,0,0,0,0,0,0,0.0,1,1,1,0,0,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,1.48,0.038,1.68,0.03%,0.41,8t 12- 2 out a3,8t 3 out a3,,SFG,0.0,W,3,0,,
3,4,86,2015-07-08,SFN,NYM,8-8,,0,1.0,0,0,0,0,0,0,0,0.0,3,7,5,1,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.34,0.025,0.41,0.02%,0.46,8t --- 0 out d2,8t 3 out d2,,SFG,0.0,L,1,4,,
4,5,88,2015-07-11,SFN,PHI,6-6,W(1-0),2,0.1,0,0,0,0,0,0,0,0.0,1,6,5,0,2,0,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0.19,0.005,0.22,0.00%,0.1,6t --- 2 out d3,6t 3 out d3,,SFG,0.0,W,8,5,,
5,6,89,2015-07-12,SFN,PHI,7-8,H(2),0,1.1,0,0,0,0,2,0,0,0.0,4,22,17,0,4,0,2,0,0,0,,2,0,0,0,0,4,0,0,0,0,0,0,0.87,0.094,1.03,0.07%,1.03,7t -23 2 out a3,8t 3 out a3,,SFG,0.0,W,4,2,,
6,7,90,2015-07-17,SFN,ARI,7-7,,4,0.1,0,0,0,0,1,0,0,0.0,1,6,3,0,2,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,2.89,0.046,4.01,0.04%,0.31,7b 12- 1 out tie,7b -23 2 out tie,,ARI,0.0,W,6,5,,
7,8,91,2015-07-18,SFN,ARI,8-8,,0,0.1,1,0,0,1,0,0,0,0.0,3,11,5,0,2,1,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.3,-0.013000000000000001,0.45,-0.01%,-0.23,8b --- 1 out a4,8b 1-3 2 out a4,,ARI,20.0,W,8,4,,
8,9,94,2015-07-21,SFN,SDP,8-9,,2,1.1,3,3,0,0,1,0,0,0.0,8,32,21,3,4,2,5,3,0,0,,1,0,0,0,0,7,1,0,0,0,1,1,0.02,0.0,0.03,0.00%,-2.39,8b 1-- 1 out a9,9b -2- 2 out a6,,SDP,2.727272727272727,W,9,3,,
9,10,109,2015-08-07,SFN,CHC,7-GF(8),,16,2.0,2,1,1,0,4,1,0,0.96,8,31,23,7,9,1,3,2,0,0,,0,0,0,0,0,8,1,0,0,0,0,0,0.09,-0.006,0.17,-0.01%,-0.09,7b --- 0 out d4,8b end d 4,,CHC,1.0,L,3,7,,
10,11,113,2015-08-12,SFN,HOU,7-7,,4,0.0,0,0,0,1,0,0,0,0.96,1,8,4,0,2,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1.23,-0.035,1.99,-0.03%,-0.38,7t 1-- 1 out d1,7t 12- 1 out d1,,SFG,inf,L,0,2,,
11,12,115,2015-08-14,SFN,WSN,7-8,H(3),1,1.1,1,0,0,0,1,0,0,0.84,6,18,14,2,5,3,2,2,0,0,,0,0,0,0,0,6,0,0,0,0,0,1,1.17,0.028999999999999998,1.98,0.03%,0.23,7t --- 1 out a2,8t 1-3 2 out a2,,SFG,0.9090909090909092,W,8,5,,
12,13,119,2015-08-18,SFN,STL,7-7,H(4),3,1.0,0,0,0,0,1,0,0,0.77,3,8,5,1,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.04,0.077,1.69,0.08%,0.47,7b --- 0 out a2,7b 3 out a2,,STL,0.0,W,2,0,,
13,14,120,2015-08-19,SFN,STL,7-7,BS(1),0,0.1,2,1,1,0,0,0,0,1.5,4,13,9,1,2,3,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,3.08,-0.359,5.28,-0.37%,-1.69,7b --- 0 out a1,7b 1-3 1 out tie,,STL,20.0,L,3,4,,
14,15,122,2015-08-21,SFN,PIT,8-8,H(5),1,0.1,0,0,0,0,0,0,0,1.46,1,6,4,0,2,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,3.16,0.079,5.61,0.08%,0.41,8b 12- 2 out a2,8b 3 out a2,,PIT,0.0,W,6,4,,
15,16,124,2015-08-23,SFN,PIT,7-7,,1,1.0,1,1,1,0,0,1,0,2.03,4,18,10,1,2,3,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.28,-0.040999999999999995,0.53,-0.05%,-0.54,7b --- 0 out d2,7b 3 out d3,,PIT,1.0,L,2,5,,
16,17,127,2015-08-27,SFN,CHC,9-GF,,3,1.0,1,0,0,0,1,0,0,1.88,4,10,8,1,2,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.01,0.0,0.01,0.00%,0.46,9t --- 0 out a8,9t end a 8,,SFG,1.0,W,9,1,,
17,18,128,2015-08-28,SFN,STL,7-7,,0,0.2,0,0,0,0,0,0,0,1.8,2,11,6,1,0,1,1,0,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,3.13,0.147,5.19,0.15%,0.87,7t 12- 1 out tie,7t 3 out tie,,SFG,0.0,W,5,4,,
18,19,130,2015-08-30,SFN,STL,8-9,,1,0.2,0,0,0,1,1,0,0,1.72,3,17,11,2,2,1,0,0,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,0.37,0.004,0.56,0.00%,0.23,8t 12- 2 out d3,9t -2- 1 out d2,,SFG,5.0,L,5,7,,
19,20,131,2015-08-31,SFN,LAD,6-7,,0,0.2,1,0,0,0,0,0,0,1.65,3,9,6,0,2,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.53,0.008,1.43,0.01%,0.06,6b --- 2 out d1,7b 1-- 1 out d1,,LAD,5.0,L,4,5,,
20,21,133,2015-09-02,SFN,LAD,8-GF(8),,1,1.0,1,0,0,0,2,0,0,1.56,4,13,9,0,6,1,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.39,0.026000000000000002,0.69,0.03%,0.44,8b --- 0 out d1,8b end d 1,,LAD,1.0,L,1,2,,
21,22,135,2015-09-04,SFN,COL,7-8,,1,1.0,0,0,0,0,1,0,0,1.47,3,15,13,1,5,0,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.53,0.042,0.37,0.02%,0.55,7b --- 1 out d1,8b --- 1 out d1,,COL,0.0,L,1,2,,
22,23,136,2015-09-05,SFN,COL,8-8,,0,1.0,0,0,0,0,0,0,0,1.4,3,13,7,1,0,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.41,0.032,0.18,0.01%,0.55,8b --- 0 out a4,8b 3 out a4,,COL,0.0,W,7,3,,
23,24,139,2015-09-08,SFN,ARI,7-7,,2,0.2,1,1,1,0,1,1,0,1.8,3,12,8,2,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.59,-0.011000000000000001,0.14,0.00%,-0.61,7b --- 0 out a4,7b --- 2 out a3,,ARI,5.0,W,6,2,,
24,25,140,2015-09-09,SFN,ARI,8-GF(8),,0,1.0,0,0,0,0,2,0,0,1.71,3,10,8,0,5,0,1,0,0,0,,1,0,0,0,0,3,0,0,0,0,0,0,0.75,0.049,0.18,0.01%,0.87,8b 1-- 0 out d1,8b end d 1,,ARI,0.0,L,1,2,,
25,26,143,2015-09-13,SFN,SDP,7-7,H(6),3,1.0,0,0,0,0,0,0,0,1.64,2,4,2,0,0,1,1,0,0,0,,1,0,0,0,0,2,0,0,0,1,0,0,1.41,0.083,0.4,0.01%,0.83,7t 1-- 0 out a3,7t 3 out a3,,SFG,0.0,W,10,3,,
26,27,144,2015-09-14,SFN,CIN,7-7,H(7),0,0.1,1,1,1,0,1,1,0,2.01,2,7,5,2,1,0,1,1,0,0,,1,1,0,0,0,2,0,0,0,0,0,0,0.73,-0.131,0.2,-0.02%,-1.79,7t 1-- 2 out a3,7t 3 out a1,,SFG,10.0,W,5,3,,
27,28,145,2015-09-15,SFN,CIN,7-7,H(8),0,0.2,1,2,0,1,1,0,0,1.96,4,12,6,2,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,1,1.4,-0.076,0.39,-0.01%,-0.75,7t --- 0 out a2,7t 1-- 2 out a1,,SFG,10.0,L,8,9,,
28,29,151,2015-09-23,SFN,SDP,7-7,BS(2),7,0.2,1,0,0,1,2,0,0,1.9,4,21,12,2,3,0,1,1,0,0,,2,2,0,0,0,3,1,0,0,0,0,0,3.15,-0.205,1.11,-0.04%,-1.0,7b 12- 0 out a2,7b 12- 2 out tie,,SDP,10.0,L,4,5,,
29,30,152,2015-09-24,SFN,SDP,9-GF,,0,0.0,1,0,0,0,0,0,0,1.9,1,2,1,0,0,0,1,0,0,0,,2,1,0,0,0,1,0,0,0,0,0,0,5.5,-0.182,0.63,-0.01%,-0.72,9b 1-3 1 out tie,9b end d 1,,SDP,inf,L,4,5,,
30,31,154,2015-09-26,SFN,OAK,7-8,W(2-0),1,2.0,1,0,0,0,1,0,0,1.75,7,27,17,4,6,3,3,0,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,0.43,0.066,0.01,0.00%,0.94,7b --- 0 out d1,8b 3 out a4,,OAK,0.5,W,14,10,,
