,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,109,2018-07-31,TEX,ARI,6-7,,99,2.0,1,1,1,2,3,0,0,4.5,9,33,19,6,4,3,1,1,0,0,,0.0,0.0,0,0,0,6,0,0,1,0,0,0,0.13,-0.008,0.0,0.00%,0.02,6.7,12.0,6b --- 0 out d5,7b 3 out d6,,ARI,1.5,L,0,6
1,2,113,2018-08-05,TEX,BAL,8-GF,,4,2.0,1,0,0,0,1,0,0,2.25,6,18,11,3,1,3,2,0,1,0,,0.0,0.0,0,0,0,6,0,0,0,1,0,0,0.14,0.02,0.0,0.00%,1.13,5.9,9.0,8t --- 0 out d4,9t end d 3,,TEX,0.5,L,6,9
2,3,115,2018-08-07,TEX,SEA,8-GF,,1,2.0,1,0,0,1,1,0,0,1.5,8,33,19,7,3,5,1,0,0,0,,0.0,0.0,0,0,0,7,1,0,0,0,0,0,0.04,0.005,0.0,0.00%,1.13,5.3,9.0,8t --- 0 out a7,9t end a 7,,TEX,1.0,W,11,4
3,4,119,2018-08-11,TEX,NYY,6-7,,3,1.0,1,0,0,0,1,0,0,1.29,4,20,9,3,2,0,3,3,0,0,,1.0,1.0,0,0,0,4,0,0,0,0,0,0,1.03,-0.018000000000000002,0.0,0.00%,-0.07,3.65,6.0,6b -2- 1 out d1,7b --- 1 out tie,,NYY,1.0,L,3,5
4,5,122,2018-08-14,TEX,ARI,4-6,,2,2.2,2,1,1,2,2,1,0,1.86,11,49,31,6,1,3,4,0,1,0,,2.0,0.0,1,0,0,9,0,0,0,1,0,0,0.49,0.032,0.0,0.00%,1.1,5.6,11.0,4t 12- 1 out d4,6t 3 out d4,,TEX,1.818181818181818,L,4,6
5,6,124,2018-08-17,TEX,LAA,6-7,H(1),2,1.0,2,2,2,2,0,1,0,3.38,7,23,11,3,1,1,4,1,2,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,1.27,-0.18600000000000003,0.0,0.00%,-1.84,-4.15,-3.0,6t --- 0 out a3,7t 1-- 0 out a1,,TEX,4.0,W,6,4
6,7,127,2018-08-20,TEX,OAK,6-7,,2,2.0,3,1,1,2,3,1,0,3.55,11,51,31,8,7,1,5,3,0,0,,0.0,0.0,0,0,0,9,0,0,0,0,0,0,0.02,0.0,0.0,0.00%,-0.01,5.5,12.0,6b --- 0 out d7,7b 3 out d8,,OAK,2.5,L,0,9
7,8,130,2018-08-24,TEX,SFG,5-6,,3,2.0,3,0,0,0,3,0,0,3.07,9,37,25,6,8,1,5,4,0,0,,0.0,0.0,0,0,0,9,0,0,0,0,0,0,0.29,0.018000000000000002,0.0,0.00%,0.9,8.7,15.0,5b --- 0 out d4,6b 3 out d4,,SFG,1.5,W,7,6
8,9,133,2018-08-28,TEX,LAD,8-GF,,3,2.0,2,0,0,0,3,0,0,2.7,8,34,24,10,2,2,3,3,0,0,,0.0,0.0,0,0,0,8,0,0,0,0,0,0,0.02,0.003,0.0,0.00%,1.13,9.3,15.0,8t --- 0 out d6,9t end d 6,,TEX,1.0,L,4,8
9,10,136,2018-09-01,TEX,MIN,7-7,H(2),3,1.0,0,0,0,0,1,0,0,2.55,3,7,6,2,2,1,1,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.66,0.053,0.0,0.00%,0.56,4.25,6.0,7t --- 0 out a3,7t 3 out a3,,TEX,0.0,W,7,4
10,11,138,2018-09-03,TEX,LAA,GS-2,,1,2.0,2,0,0,0,3,0,0,2.29,8,32,23,7,5,1,4,2,1,0,55.0,,,0,0,0,8,1,0,0,0,0,0,1.03,0.10400000000000001,0.0,0.00%,1.13,9.3,15.0,1t start tie,2t 3 out tie,,TEX,1.0,L,1,3
11,12,143,2018-09-09,TEX,OAK,GS-3,,5,3.0,1,0,0,0,2,0,1,1.99,11,44,27,6,6,0,8,1,2,0,59.0,,,0,0,0,10,0,0,0,0,0,0,0.83,0.153,0.0,0.00%,1.49,9.55,15.0,1b start a 1,3b 3 out a3,,OAK,0.3333333333333333,L,3,7
12,13,147,2018-09-14,TEX,SDP,7-8,,4,2.0,1,0,0,0,0,0,0,1.82,6,21,14,3,3,5,1,0,1,0,,0.0,0.0,0,0,0,6,0,0,0,1,0,0,0.57,0.052000000000000005,0.0,0.00%,0.9,3.9,6.0,7b --- 0 out a4,8b 3 out a4,,SDP,0.5,W,4,0
13,14,149,2018-09-16,TEX,SDP,9-GF,BL(0-1),1,0.2,3,5,5,2,0,1,0,3.55,7,30,17,5,2,1,4,1,0,0,,0.0,0.0,0,0,0,5,1,0,0,0,0,0,4.07,-0.8170000000000001,0.0,0.00%,-4.64,-11.5,-13.0,9b --- 0 out a1,9b end d 4,,SDP,25.0,L,3,7
