,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,4,2019-03-31,SDN,SFG,GS-5,,99,5.0,2,1,1,1,7,0,0,1.8,17,79,57,11,8,4,5,1,1,0,65,,,0,1,0,16,1,0,0,0,0,0,0.91,0.127,1.0,0.08%,1.51,21.45,33.0,1t start tie,5t 3 out d1,,SDP,0.6,W,3,1
1,2,9,2019-04-06,SDN,STL,GS-4,,5,3.2,1,1,0,4,4,0,0,1.04,16,89,56,13,6,3,5,3,0,0,57,,,0,0,0,11,0,0,0,0,1,1,0.96,0.059000000000000004,0.99,0.04%,0.63,13.25,23.0,1b start a 1,4b 12- 2 out tie,,STL,1.5625,W,6,4
2,3,15,2019-04-12,SDN,ARI,GS-6,,5,5.1,3,1,1,1,5,0,0,1.29,20,88,66,16,11,6,8,4,1,0,62,,,0,0,0,19,2,0,0,0,0,0,1.01,0.212,1.36,0.17%,1.92,17.6,28.0,1b start a 1,6b --- 1 out tie,,ARI,0.7843137254901962,W,2,1
3,4,20,2019-04-18,SDN,CIN,GS-6,L(0-1),5,6.0,3,3,3,1,5,2,0,2.25,22,88,60,18,12,5,11,4,2,0,58,,,0,0,0,21,0,0,0,0,0,0,0.68,-0.057999999999999996,0.76,-0.04%,0.01,15.1,24.0,1t start tie,6t 3 out d3,,SDP,0.6666666666666666,L,1,4
4,5,25,2019-04-24,SDN,SEA,GS-7,W(1-1),5,7.0,1,0,0,1,9,0,1,1.67,24,83,59,15,13,6,7,0,3,0,83,,,0,0,0,22,0,0,0,0,0,0,1.11,0.46399999999999997,1.17,0.29%,3.52,35.95,60.0,1t start tie,7t 3 out a1,,SDP,0.2857142857142857,W,1,0
5,6,30,2019-04-30,SDN,ATL,GS-6,W(2-1),5,6.0,4,2,2,1,5,0,0,1.91,23,89,68,17,9,6,11,4,2,0,60,,,0,0,0,22,0,0,0,0,0,0,1.08,0.165,1.24,0.11%,1.34,20.5,39.0,1b start a 1,6b 3 out a2,,ATL,0.8333333333333334,W,4,3
6,7,36,2019-05-06,SDN,NYM,GS-8,W(3-1),5,7.2,4,0,0,1,11,0,0,1.55,28,91,66,16,20,11,5,2,0,0,81,,,0,0,0,27,0,0,0,0,0,0,1.07,0.496,1.13,0.32%,3.79,40.25,68.0,1t start tie,8t 1-- 2 out a2,,SDP,0.6944444444444444,W,4,0
7,8,42,2019-05-14,SDN,LAD,GS-5,L(3-2),7,4.2,5,6,3,1,3,2,1,1.99,22,92,62,18,3,7,10,6,1,0,38,,,0,0,0,19,2,0,0,0,0,1,0.84,-0.397,1.13,-0.32%,-3.57,6.3,14.0,1b start a 1,5b --- 2 out d3,,LAD,1.4285714285714286,L,3,6
8,9,48,2019-05-20,SDN,ARI,GS-6,W(4-2),5,6.0,5,1,1,0,7,0,1,1.93,23,89,63,18,12,9,6,2,1,0,65,,,0,0,0,22,1,0,0,1,0,0,1.04,0.192,0.94,0.10%,2.01,25.9,48.0,1t start tie,6t 3 out d1,,SDP,0.8333333333333334,W,2,1
9,10,56,2019-05-29,SDN,NYY,GS-5,L(4-3),8,5.0,6,4,4,1,6,3,1,2.4,24,86,61,16,10,7,9,3,1,0,44,,,0,0,0,21,0,0,0,0,1,0,0.59,-0.16699999999999998,0.6,-0.10%,-1.29,10.45,21.0,1b start tie,5b 3 out d4,,NYY,1.4,L,0,7
10,11,61,2019-06-04,SDN,PHI,GS-5,L(4-4),5,4.1,8,6,5,0,4,2,0,2.97,22,91,65,17,4,5,13,6,4,0,29,,,0,0,0,22,3,0,0,0,0,1,0.88,-0.31,0.77,-0.16%,-2.4,2.95,10.0,1t start tie,5t 12- 1 out d2,,SDP,1.951219512195122,L,6,9
11,12,67,2019-06-11,SDN,SFG,GS-5,,6,5.0,6,3,3,1,6,1,0,3.15,21,85,57,14,9,6,8,4,1,0,48,,,0,0,0,19,0,0,0,1,0,1,1.28,-0.094,0.85,-0.04%,-0.52,13.05,24.0,1b start a 1,5b 3 out a1,,SFG,1.4,L,5,6
12,13,77,2019-06-22,SDN,PIT,GS-5,,10,5.0,5,2,2,3,1,1,0,3.18,21,85,55,12,5,8,9,2,1,0,47,,,0,0,0,17,1,0,0,2,0,0,1.35,-0.026000000000000002,0.93,-0.01%,0.54,4.45,12.0,1b start tie,5b 3 out d1,,PIT,1.6,L,3,6
13,14,82,2019-06-29,SDN,STL,GS-6,W(5-4),6,6.0,2,1,1,1,8,1,0,3.05,22,97,72,22,15,6,7,0,2,0,71,,,0,0,0,21,0,0,0,0,0,1,0.36,0.037000000000000005,0.29,0.02%,2.01,29.7,51.0,1t start tie,6t 3 out a8,,SDP,0.5,W,12,2
14,15,89,2019-07-06,SDN,LAD,GS-6,,6,5.2,3,0,0,1,6,0,0,2.84,21,96,71,16,9,6,8,7,0,0,68,,,0,0,0,20,1,0,0,0,0,0,1.18,0.34,0.67,0.12%,2.94,22.35,35.0,1b start tie,6b --- 2 out tie,,LAD,0.7692307692307692,W,3,1
15,16,95,2019-07-17,SDN,MIA,GS-8,W(6-4),10,7.2,1,1,1,1,8,1,0,2.7,25,94,65,19,14,7,9,3,1,0,80,,,0,0,0,24,0,0,0,1,0,1,0.82,0.359,0.33,0.09%,2.87,34.05,56.0,1b start tie,8b --- 2 out a2,,MIA,0.2777777777777778,W,3,2
