Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,132,2008-08-26,DET,CLE,GS-3,L(0-1),99,2.2,5,6,2,1,2,2,1,6.75,16,67,41,13,6,1,11,2,3,0,33,,,1,0,0,14,1,0,0,0,0,1,.72,-0.331,.01,0.00%,-4.89,1t start tie,3t 1-3 2 out d6,,DET,2.727272727272727,L,4,10
2,138,2008-09-02,DET,LAA,GS-4,,6,4.0,6,3,3,2,3,0,1,6.75,21,90,56,15,12,7,8,2,2,0,39,,,3,0,0,18,3,0,0,0,0,0,1.26,-0.086,.00,0.00%,-0.82,1t start tie,4t 3 out tie,,DET,2.0,L,4,5
3,143,2008-09-07,DET,MIN,GS-5,W(1-1),4,5.0,7,4,3,1,3,0,0,6.17,24,85,55,14,8,6,14,6,3,0,41,,,2,0,0,22,0,1,0,0,1,1,1.06,-0.210,.00,0.00%,-1.44,1b start tie,5b 3 out d2,,MIN,1.6,W,7,5
4,146,2008-09-10,DET,OAK,7-7,,2,0.2,0,0,0,0,1,0,0,5.84,2,10,7,1,2,0,1,0,1,0,,0,0,0,0,0,2,0,0,0,0,0,0,.35,0.018,.00,0.00%,0.43,7t --- 0 out d3,7t --- 2 out d3,,DET,0.0,L,2,5
5,148,2008-09-14,DET,CHW,5-6,,3,1.1,1,0,0,0,1,0,0,5.27,5,16,9,2,2,3,1,0,1,0,,1,1,0,0,0,5,0,0,0,0,0,0,.08,-0.008,.00,0.00%,-0.10,5b -2- 2 out d6,6b 3 out d7,2,CHW,0.9090909090909091,L,7,11
6,153,2008-09-20,DET,CLE,5-7,,5,2.2,4,2,2,2,1,0,0,5.51,13,59,36,9,6,6,4,1,1,0,,0,0,0,0,0,11,1,0,1,1,0,0,.59,0.041,.00,0.00%,1.05,5b --- 0 out d3,7b 1-3 2 out d1,,CLE,2.727272727272727,L,3,6
7,157,2008-09-24,DET,KCR,5-7,,3,2.1,5,2,2,1,3,0,0,5.79,13,50,30,4,5,7,2,2,0,0,,3,3,0,0,0,12,0,1,0,0,0,0,.10,-0.055,.00,0.00%,-3.11,5t 123 2 out d5,7t 3 out d10,,DET,2.857142857142857,L,4,10
8,161,2008-09-28,DET,TBR,10-GF(11),L(1-2),3,2.0,3,1,1,0,1,1,0,5.66,8,34,20,3,5,2,5,2,1,0,,0,0,1,0,0,8,0,0,0,0,0,0,1.33,-0.139,.00,0.00%,0.09,10t --- 0 out tie,11t end d 1,,DET,1.5,L,7,8
9,109,2009-08-08,DET,MIN,7-8,,99,1.2,7,6,6,2,1,0,0,32.40,14,49,31,9,1,2,9,5,0,0,,0,0,0,0,0,12,0,1,0,0,0,0,.08,-0.031,.17,-0.04%,-5.15,7t --- 0 out d5,8t 1-- 2 out d11,,DET,7.5,L,0,11
10,112,2009-08-11,DET,BOS,2-6,L(0-1),2,5.0,5,5,5,4,3,3,0,14.85,22,81,46,16,7,4,11,3,0,0,,1,1,1,1,0,18,0,0,0,1,0,0,.88,-0.327,1.46,-0.33%,-2.76,2b 1-- 0 out a3,6b 3 out d3,,BOS,1.8,L,5,7
11,138,2009-09-08,BAL,BOS,3-4,,27,1.1,1,2,2,1,1,1,0,14.63,6,23,12,5,0,2,2,1,0,0,,1,1,0,0,0,5,0,0,0,0,0,0,.14,-0.059,.00,0.00%,-2.18,3b 1-- 2 out d5,4b 3 out d8,,BOS,1.8181818181818181,L,0,10
12,148,2009-09-19,BAL,BOS,9-GF,,10,1.0,2,0,0,0,1,0,0,13.00,5,16,11,5,1,2,2,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.55,9t --- 0 out d8,9t end d 8,,BAL,2.0,L,5,11
13,150,2009-09-21,BAL,TOR,8-GF(8),,1,0.1,1,0,0,0,0,0,0,12.54,2,5,4,2,0,0,2,1,0,0,,3,2,0,0,0,2,0,0,0,0,0,0,.02,-0.002,.00,0.00%,-1.20,8b 123 2 out d6,8b end d 8,,TOR,10.0,L,2,9
14,155,2009-09-27,BAL,CLE,5-7,,5,3.0,4,1,1,0,5,1,0,10.22,13,44,32,6,6,4,4,1,2,0,,0,0,0,0,0,13,0,0,0,0,0,0,.01,0.002,.00,0.00%,0.55,5b --- 0 out d8,7b 3 out d9,,CLE,1.3333333333333333,L,0,9
