,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,37,2016-05-18,CLE,CIN,GS-6,,99,5.1,5,4,4,1,5,1,0,6.75,22,91,64,15,12,7,9,5,0,0,46.0,,,1,0,0,21,1,0,0,0,0,0,1.16,-0.08800000000000001,1.26,-0.06%,-0.68,1b start tie,6b -2- 1 out a1,,CIN,1.1764705882352942,W,8,7,,
1,2,42,2016-05-23,CLE,CHW,GS-5,L(0-1),4,5.0,7,6,6,3,4,2,0,8.71,25,94,51,11,8,7,11,5,3,0,30.0,,,2,0,0,22,1,0,0,0,0,0,1.14,-0.456,1.66,-0.40%,-3.56,1b start tie,5b 3 out d3,1.0,CHW,2.0,L,6,7,,
2,3,48,2016-05-29,CLE,BAL,GS-4,,5,4.0,4,4,4,3,4,0,0,8.79,19,89,48,7,10,6,6,2,2,0,39.0,,,0,0,0,15,2,0,0,0,1,0,0.84,-0.195,1.13,-0.16%,-1.79,1t start tie,4t 3 out d4,,CLE,1.75,L,4,6,,
3,4,83,2016-07-05,CLE,DET,8-GF,,36,2.0,1,0,0,2,1,0,0,7.71,8,40,25,8,0,3,2,1,1,0,,0.0,0.0,0,0,0,6,0,0,0,1,0,0,0.01,0.001,0.01,0.00%,1.11,8t --- 0 out a9,9t end a11,,CLE,1.5,W,12,1,,
4,5,106,2016-08-04,CLE,MIN,GS-5,,29,4.1,7,2,2,4,3,1,0,6.97,22,93,54,17,8,3,12,6,1,0,40.0,,,0,0,0,18,1,0,0,0,0,0,1.29,0.013999999999999999,1.91,0.01%,-0.2,1t start tie,5t 12- 1 out a2,,CLE,2.6829268292682933,W,9,2,,
5,6,114,2016-08-13,CLE,LAA,GS-6,W(1-1),8,5.2,1,1,1,4,3,0,0,5.81,22,91,53,17,7,7,8,5,0,0,62.0,,,1,0,0,18,0,0,0,0,0,0,0.91,0.172,1.04,0.12%,1.79,1t start tie,6t 1-3 2 out a3,,CLE,0.9615384615384616,W,5,1,,
6,7,119,2016-08-18,CLE,CHW,3-7,,4,4.0,2,1,1,1,4,0,0,5.34,15,66,42,13,3,7,3,1,1,0,,0.0,0.0,0,0,0,14,1,0,0,0,0,0,0.57,0.07,0.61,0.05%,1.58,3t --- 0 out d3,7t -2- 0 out d1,,CLE,0.75,W,5,4,,
7,8,122,2016-08-21,CLE,TOR,7-8,W(2-1),2,1.1,1,0,0,1,3,0,0,5.12,6,23,15,4,4,0,2,1,1,0,,3.0,0.0,0,0,0,5,0,0,0,0,0,0,1.65,0.139,1.72,0.09%,1.36,7t 123 2 out d1,8t 3 out d1,,CLE,1.818181818181818,W,3,2,,
8,9,124,2016-08-23,CLE,OAK,8-GF(8),,1,1.0,4,3,3,0,2,0,0,5.79,8,23,17,4,2,2,4,3,1,0,,0.0,0.0,0,0,0,8,2,0,0,0,0,1,0.02,-0.004,0.01,0.00%,-2.51,8b --- 0 out d5,8b end d 8,,OAK,4.0,L,1,9,,
9,10,126,2016-08-25,CLE,TEX,6-7,,1,2.0,0,0,0,1,3,0,0,5.45,7,25,17,6,3,0,3,2,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.01,0.001,0.01,0.00%,1.09,6b --- 0 out d8,7b 3 out d8,,TEX,0.5,L,0,9,,
