,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,30,2007-05-06,SFN,PHI,GS-5,,99,4.1,5,5,5,5,5,2,0,10.38,23,100,53,15,9,6,7,1,0,0,33.0,,,0,0,1,17,0,0,1,0,0,0,0.94,-0.312,1.04,-0.21%,-2.95,1t start tie,5t 123 1 out d1,,SFG,2.4390243902439033,L,5,8
1,2,35,2007-05-11,SFN,COL,GS-7,W(1-0),4,7.0,7,3,2,1,6,1,0,5.56,29,112,75,15,12,13,9,4,2,0,58.0,,,0,0,0,28,1,0,0,1,0,0,0.82,0.036000000000000004,0.82,0.02%,0.94,1b start tie,7b 3 out d1,,COL,1.1428571428571428,W,8,3
2,3,40,2007-05-17,SFN,HOU,GS-7,,5,7.0,2,1,0,1,10,0,0,3.44,24,95,60,20,13,5,8,1,1,0,80.0,,,1,0,0,22,0,0,0,0,1,0,0.8,0.226,0.73,0.12%,2.68,1b start tie,7b 3 out d1,,HOU,0.42857142857142855,W,2,1
3,4,45,2007-05-22,SFN,HOU,GS-8,W(2-0),4,8.0,5,2,2,1,4,0,0,3.08,29,104,71,22,8,17,7,2,0,0,67.0,,,2,0,0,27,1,1,0,1,0,0,0.95,0.23800000000000002,0.93,0.14%,2.25,1t start tie,8t 3 out a2,,SFG,0.75,W,4,2
4,5,50,2007-05-29,SFN,NYM,GS-7,,6,7.0,3,3,3,3,8,1,0,3.24,27,113,72,12,12,7,9,1,1,0,64.0,,,0,0,0,24,1,0,1,0,0,0,1.08,0.012,0.85,0.01%,0.61,1b start a 2,7b 3 out tie,,NYM,0.8571428571428571,L,4,5
5,6,55,2007-06-03,SFN,PHI,GS-7,,4,6.2,7,6,6,1,6,2,0,4.05,29,101,69,21,8,8,14,4,2,0,41.0,,,0,0,0,28,3,0,1,0,0,0,1.0,-0.158,0.75,-0.07%,-1.56,1b start a 1,7b --3 2 out a2,,PHI,1.2903225806451613,L,8,9
6,7,60,2007-06-08,SFN,OAK,GS-5,,4,4.1,4,3,3,5,3,0,0,4.26,22,92,47,17,7,7,7,1,1,0,41.0,,,0,0,0,16,2,0,0,0,1,0,1.06,-0.154,0.6,-0.05%,-1.29,1t start tie,5t 12- 1 out d2,,SFG,2.1951219512195124,L,3,5
7,8,65,2007-06-13,SFN,TOR,GS-4,L(2-1),4,3.2,7,7,7,4,6,0,0,5.25,22,87,49,17,7,5,7,3,1,0,21.0,,,2,0,0,17,1,0,0,0,1,0,0.97,-0.257,0.53,-0.09%,-3.67,1t start tie,4t 123 2 out d5,,SFG,3.4375,L,4,7
8,9,70,2007-06-19,SFN,MIL,GS-4,L(2-2),5,4.0,5,6,6,4,6,0,0,5.88,21,74,40,15,6,2,9,3,0,0,30.0,,,1,0,0,15,1,0,0,0,2,0,0.68,-0.32,0.19,-0.05%,-3.9,1b start tie,4b 3 out d4,,MIL,2.25,L,2,6
9,10,75,2007-06-25,SFN,SDP,GS-7,,5,7.0,4,0,0,4,8,0,0,5.19,28,115,66,18,15,8,8,3,0,0,73.0,,,0,0,0,24,1,0,0,0,0,0,1.22,0.418,0.28,0.06%,3.72,1t start tie,7t 3 out a2,,SFG,1.1428571428571428,W,4,3
10,11,80,2007-07-01,SFN,ARI,GS-7,W(3-2),5,7.0,3,0,0,0,12,0,0,4.64,24,97,66,15,16,4,8,2,3,0,83.0,,,0,0,0,24,1,0,0,0,0,0,0.54,0.287,0.08,0.03%,3.72,1t start tie,7t 3 out a10,,SFG,0.42857142857142855,W,13,0
11,12,85,2007-07-07,SFN,STL,GS-6,W(4-2),5,6.0,6,3,3,3,5,1,0,4.63,26,106,66,19,10,9,9,3,0,0,50.0,,,0,1,0,22,1,0,0,0,0,0,1.14,-0.027999999999999997,0.21,0.00%,0.12,1b start tie,6b 3 out tie,,STL,1.5,W,7,6
12,13,90,2007-07-16,SFN,CHC,GS-7,,8,6.1,2,1,1,5,8,1,0,4.37,25,108,60,9,19,9,3,3,0,0,68.0,,,0,0,0,19,0,0,0,1,0,0,0.95,0.18600000000000003,0.07,0.01%,1.9,1b start tie,7b 12- 1 out tie,,CHC,1.1475409836065575,L,2,3
13,14,95,2007-07-21,SFN,MIL,GS-8,W(5-2),4,8.0,4,0,0,1,8,0,0,3.96,29,103,73,21,9,9,11,2,2,0,81.0,,,0,0,0,28,0,0,0,0,0,0,0.97,0.44299999999999995,0.05,0.01%,4.21,1b start tie,8b 3 out a3,,MIL,0.625,W,8,0
14,15,100,2007-07-26,SFN,ATL,GS-6,W(6-2),4,6.0,6,2,2,2,5,1,0,3.9,25,99,64,15,13,4,13,2,2,1,55.0,,,0,0,0,23,4,0,0,1,0,0,1.03,0.09699999999999999,0.03,0.00%,1.19,1t start tie,6t 3 out a1,,SFG,1.3333333333333333,W,4,2
15,16,105,2007-08-01,SFN,LAD,GS-6,,5,6.0,2,2,1,5,5,0,0,3.75,24,103,57,18,11,8,6,1,1,0,62.0,,,3,0,0,19,0,1,0,1,0,0,1.04,0.122,0.07,0.01%,1.19,1b start tie,6b 3 out tie,,LAD,1.1666666666666667,L,4,6
16,17,110,2007-08-06,SFN,WSN,GS-7,,4,7.0,5,1,1,5,8,0,1,3.59,31,116,71,23,14,12,5,3,1,0,66.0,,,0,0,0,24,0,1,0,1,1,0,1.44,0.35600000000000004,0.02,0.00%,2.72,1t start tie,7t 3 out tie,,SFG,1.4285714285714286,W,3,2
17,18,115,2007-08-11,SFN,PIT,GS-6,L(6-3),4,6.0,9,6,6,1,8,2,0,3.88,26,91,61,21,12,9,8,4,0,0,37.0,,,1,0,0,25,1,1,0,2,0,0,0.65,-0.251,0.0,0.00%,-2.81,1t start tie,6t 3 out d5,,SFG,1.6666666666666667,L,3,13
18,19,121,2007-08-16,SFN,ATL,GS-5,W(7-3),4,5.0,5,3,3,1,4,0,0,3.95,21,89,52,19,6,6,10,4,0,0,48.0,,,0,0,0,19,1,1,0,0,1,0,1.03,-0.006,0.0,0.00%,-0.42,1b start a 3,5b 3 out a4,,ATL,1.2,W,9,3
19,20,126,2007-08-21,SFN,CHC,GS-9,L(7-4),4,8.0,5,3,3,1,7,0,0,3.91,30,93,69,28,12,14,8,2,2,0,66.0,,,0,0,0,29,1,0,0,0,0,0,1.37,0.07,0.0,0.00%,2.24,1t start tie,9t 12- 0 out tie,,SFG,0.75,L,1,5
20,21,131,2007-08-26,SFN,MIL,GS-6,,4,6.0,7,4,3,2,5,1,0,3.94,26,95,68,25,9,10,9,2,1,0,47.0,,,0,1,0,23,1,0,0,1,0,2,0.93,-0.172,0.0,0.00%,-0.81,1t start tie,6t 3 out d3,,SFG,1.5,W,5,4
21,22,139,2007-09-04,SFN,COL,GS-4,,8,3.0,7,3,3,2,5,0,1,4.05,19,81,46,14,10,3,8,6,1,0,36.0,,,0,0,0,16,1,0,1,0,0,0,1.71,-0.14800000000000002,0.0,0.00%,-1.71,1b start tie,4b 1-- 0 out a2,,COL,3.0,L,5,6
22,23,144,2007-09-10,SFN,ARI,GS-7,,5,6.2,6,2,2,3,3,0,0,3.99,28,100,64,18,5,7,15,5,2,0,54.0,,,0,0,0,25,3,0,1,0,0,0,1.18,0.187,0.0,0.00%,1.48,1t start tie,7t 1-- 2 out a1,,SFG,1.4516129032258065,L,3,5
23,24,149,2007-09-16,SFN,SDP,GS-7,L(7-5),5,6.1,6,4,3,5,5,0,0,4.0,30,113,64,17,8,11,9,1,2,0,47.0,,,0,0,0,25,1,1,0,0,0,0,0.9,-0.024,0.0,0.00%,-0.35,1b start tie,7b -2- 1 out d3,,SDP,1.8032786885245904,L,1,5
24,25,3,2008-04-02,SFN,LAD,4-7,W(1-0),99,4.0,4,1,1,4,4,0,0,2.25,19,84,53,13,7,6,5,1,0,0,,0.0,0.0,1,0,0,14,2,0,0,1,0,0,2.27,0.18100000000000002,2.08,0.10%,1.0,4b --- 0 out tie,7b 3 out a1,,LAD,2.0,W,2,1
25,26,8,2008-04-08,SFN,SDP,GS-6,,5,6.0,7,1,1,1,7,0,1,1.8,26,97,64,15,15,8,9,2,1,0,60.0,,,0,0,0,24,0,0,0,1,0,0,1.47,0.239,1.16,0.11%,2.12,1t start tie,6t 3 out a1,,SFG,1.3333333333333333,W,3,2
26,27,13,2008-04-13,SFN,STL,GS-6,W(2-0),4,6.0,6,2,2,1,11,0,0,2.25,25,110,78,20,15,5,8,4,2,0,62.0,,,1,0,0,23,3,0,0,0,0,0,0.87,0.048,0.67,0.02%,1.12,1t start tie,6t 3 out a4,,SFG,1.1666666666666667,W,7,4
27,28,18,2008-04-19,SFN,STL,GS-7,W(3-0),5,7.0,6,0,0,3,5,0,0,1.57,27,95,60,17,10,11,8,4,0,0,67.0,,,3,0,0,24,0,0,0,3,0,0,1.44,0.395,0.95,0.16%,3.5,1b start tie,7b 3 out a3,,STL,1.2857142857142858,W,3,0
28,29,23,2008-04-24,SFN,SDP,GS-7,W(4-0),4,6.1,4,0,0,5,9,0,0,1.23,27,122,74,15,16,8,5,4,0,0,69.0,,,0,0,0,22,0,0,0,1,0,0,1.26,0.254,1.04,0.13%,2.25,1b start tie,7b 12- 1 out a1,,SDP,1.475409836065574,W,1,0
29,30,28,2008-04-29,SFN,COL,GS-7,L(4-1),4,7.0,8,3,3,1,4,1,0,1.73,27,86,55,18,3,10,12,2,0,0,52.0,,,0,1,0,25,3,0,0,2,0,0,1.22,0.025,1.05,0.01%,0.64,1t start tie,7t 3 out d1,,SFG,1.2857142857142858,L,2,3
30,31,32,2008-05-04,SFN,PHI,GS-6,,4,6.0,6,4,0,2,5,0,0,1.49,28,110,64,10,15,8,13,4,2,0,55.0,,,0,0,0,25,3,0,1,0,1,2,1.44,-0.145,1.13,-0.07%,-0.88,1b start tie,6b 3 out tie,,PHI,1.3333333333333333,L,5,6
31,32,37,2008-05-10,SFN,PHI,GS-8,W(5-1),5,8.0,4,2,2,1,8,2,0,1.61,29,105,74,24,11,9,11,2,0,0,73.0,,,0,0,0,28,0,0,0,0,0,0,0.48,0.131,0.27,0.04%,2.16,1t start tie,8t 3 out a6,,SFG,0.625,W,8,2
32,33,42,2008-05-15,SFN,HOU,GS-6,,4,6.0,5,3,3,3,10,0,0,1.92,26,105,65,14,19,3,10,3,0,0,57.0,,,3,0,0,23,1,0,0,0,0,0,0.81,0.13,0.47,0.05%,0.12,1t start tie,6t 3 out a4,,SFG,1.3333333333333333,L,7,8
33,34,47,2008-05-20,SFN,COL,GS-6,W(6-1),4,6.0,5,3,3,4,6,0,0,2.17,26,113,62,21,9,10,6,6,0,0,52.0,,,1,0,0,21,0,0,0,1,0,0,1.27,0.1,0.37,0.02%,0.34,1b start a 2,6b 3 out a1,,COL,1.5,W,6,5
34,35,52,2008-05-27,SFN,ARI,GS-8,W(7-1),6,7.1,6,3,3,3,7,0,0,2.33,31,119,72,21,15,9,12,2,4,0,58.0,,,0,0,0,28,2,0,0,0,0,0,0.67,0.239,0.34,0.07%,2.41,1b start tie,8b 12- 1 out a5,,ARI,1.2676056338028172,W,6,3
35,36,57,2008-06-01,SFN,SDP,GS-8,,4,7.0,4,1,1,4,2,0,0,2.23,29,100,58,13,7,5,18,9,4,0,63.0,,,0,0,0,24,0,0,0,0,0,0,1.14,0.245,0.62,0.08%,2.64,1t start tie,8t 12- 0 out a1,,SFG,1.1428571428571428,W,4,3
36,37,61,2008-06-06,SFN,WSN,GS-7,W(8-1),4,7.0,5,1,1,0,5,0,0,2.15,25,83,55,9,10,9,11,2,2,0,68.0,,,0,0,0,25,2,0,0,1,0,0,0.26,0.131,0.15,0.05%,2.5,1b start tie,7b 3 out a8,,WSN,0.7142857142857143,W,10,1
37,38,66,2008-06-11,SFN,COL,GS-7,,4,7.0,6,0,0,3,9,0,0,1.99,28,103,63,15,14,10,6,4,0,0,71.0,,,1,0,0,24,0,0,0,2,0,0,1.58,0.46299999999999997,1.17,0.21%,3.89,1b start tie,7b 3 out tie,,COL,1.2857142857142858,L,0,1
38,39,71,2008-06-16,SFN,DET,GS-7,,4,7.0,6,4,4,3,3,2,0,2.21,28,108,68,19,9,12,10,1,1,0,49.0,,,1,0,0,24,0,1,0,1,1,0,0.97,-0.142,0.54,-0.05%,-0.36,1t start tie,7t 3 out d1,,SFG,1.2857142857142858,W,8,6
39,40,76,2008-06-22,SFN,KCR,GS-5,,5,5.0,6,5,5,2,8,0,0,2.54,23,109,64,12,13,6,7,4,0,0,41.0,,,1,0,0,20,1,0,0,0,1,0,0.79,-0.011000000000000001,0.44,0.00%,-2.39,1b start a 2,5b 3 out a5,,KCR,1.6,L,10,11
40,41,81,2008-06-28,SFN,OAK,GS-7,W(9-1),5,7.0,5,0,0,3,11,0,0,2.38,28,116,77,24,14,6,8,5,2,0,75.0,,,2,0,0,25,0,0,0,1,0,0,1.39,0.49,0.92,0.20%,3.51,1b start tie,7b 3 out a1,,OAK,1.1428571428571428,W,1,0
41,42,86,2008-07-03,SFN,CHC,GS-6,W(10-1),4,6.0,7,3,3,1,8,0,0,2.49,26,111,73,23,11,8,9,4,0,0,53.0,,,0,0,0,25,3,0,0,0,0,0,1.03,0.013999999999999999,0.76,0.01%,0.12,1t start tie,6t 3 out a1,,SFG,1.3333333333333333,W,8,3
42,43,90,2008-07-08,SFN,NYM,GS-6,L(10-2),4,6.0,9,4,4,2,4,2,0,2.66,26,105,67,20,7,9,11,7,2,0,40.0,,,0,1,0,24,0,0,0,2,0,0,0.5,-0.16899999999999998,0.3,-0.06%,-1.0,1b start tie,6b 3 out d4,,NYM,1.8333333333333333,L,0,7
43,44,95,2008-07-13,SFN,CHC,GS-8,W(11-2),4,8.0,6,1,1,1,9,0,1,2.57,31,116,78,21,14,10,10,1,2,0,74.0,,,0,0,0,29,1,0,0,1,0,0,1.04,0.39,0.37,0.08%,3.37,1b start tie,8b 3 out a3,,CHC,0.875,W,4,2
44,45,98,2008-07-20,SFN,MIL,GS-7,L(11-3),6,6.0,6,5,5,4,8,2,1,2.79,30,121,78,21,19,5,12,5,1,0,44.0,,,2,0,0,25,1,0,0,1,0,2,0.91,-0.102,0.28,-0.02%,-1.88,1t start tie,7t --- 0 out d5,,SFG,1.6666666666666667,L,4,7
45,46,103,2008-07-26,SFN,ARI,GS-7,,5,7.0,7,2,2,0,13,0,0,2.78,26,111,76,22,18,7,6,2,0,0,68.0,,,0,0,0,25,1,1,0,0,0,0,1.13,0.156,0.41,0.03%,1.64,1t start tie,7t 3 out a1,,SFG,1.0,L,3,5
46,47,108,2008-08-01,SFN,SDP,GS-7,,5,7.0,3,1,1,3,11,0,1,2.71,28,114,71,22,19,5,8,4,1,0,75.0,,,0,0,0,24,0,0,0,0,0,0,1.26,0.35100000000000003,0.07,0.01%,2.1,1b start a 1,7b 3 out a1,,SDP,0.8571428571428571,W,3,2
47,48,113,2008-08-06,SFN,ATL,GS-8,W(12-3),4,8.0,5,2,2,4,8,0,0,2.68,32,117,72,20,11,8,12,4,1,0,68.0,,,0,0,0,27,2,0,0,0,0,0,1.14,0.35700000000000004,0.07,0.01%,2.16,1t start tie,8t 3 out a1,,SFG,1.125,W,3,2
48,49,118,2008-08-12,SFN,HOU,GS-5,,5,4.1,1,2,1,2,7,0,0,2.67,17,76,48,16,7,4,4,0,0,0,60.0,,,0,0,0,15,1,0,0,0,0,1,0.99,0.002,0.09,0.00%,0.21,1b start tie,5b --- 1 out a1,,HOU,0.7317073170731708,L,4,12
49,50,123,2008-08-17,SFN,ATL,GS-8,W(13-3),4,7.2,3,1,1,4,10,0,0,2.6,30,119,68,21,14,8,8,1,2,0,75.0,,,1,0,0,25,1,0,0,0,0,0,1.1,0.382,0.01,0.00%,3.56,1b start tie,8b 12- 2 out a3,,ATL,0.9722222222222222,W,3,1
