Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,133,2016-09-01,CHW,MIN,8-GF(8),,99,1.0,0,0,0,1,1,0,0,0.00,3,12,7,2,2,0,1,0,0,0,,0,0,0,1,0,2,0,0,0,0,0,0,.18,0.007,.00,0.00%,0.51,8b --- 0 out d3,8b end d 3,,MIN,1.0,L,5,8,,
2,135,2016-09-03,CHW,MIN,6-7,,1,2.0,2,0,0,0,2,0,0,0.00,8,29,21,7,3,1,5,2,0,0,,0,0,0,0,0,8,2,0,0,0,0,0,.01,0.001,.00,0.00%,1.02,6b --- 0 out d8,7b 3 out d8,,MIN,1.0,L,3,11,,
3,136,2016-09-04,CHW,MIN,11-12,W(1-0),0,1.0,1,0,0,2,1,0,0,0.00,6,31,15,3,1,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,2.44,-0.097,.01,0.00%,-0.49,11b --- 0 out tie,12b 12- 0 out a2,,MIN,3.0,W,13,11,,
4,141,2016-09-10,CHW,KCR,8-8,,5,0.2,0,0,0,0,1,0,0,0.00,2,9,7,1,1,0,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.31,0.015,.00,0.00%,0.26,8t --- 1 out d2,8t 3 out d2,,CHW,0.0,L,5,6,,
5,145,2016-09-14,CHW,CLE,9-GF,,3,1.0,0,0,0,0,0,0,0,0.00,3,9,6,1,0,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.001,.00,0.00%,0.49,9t --- 0 out d5,9t end d 5,,CHW,0.0,L,1,6,,
6,150,2016-09-19,CHW,KCR,5-5,,4,1.0,0,0,0,0,0,0,0,0.00,3,13,7,3,1,0,3,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.13,0.014,.00,0.00%,0.52,5b --- 0 out d4,5b 3 out d4,,KCR,0.0,L,3,8,,
7,151,2016-09-20,CHW,PHI,7-7,,0,1.0,2,0,0,0,0,0,0,0.00,4,10,8,3,1,2,2,2,0,0,,0,0,0,0,0,4,0,0,0,1,0,0,.15,0.006,.00,0.00%,0.49,7b --- 0 out d4,7b 3 out d4,,PHI,2.0,L,6,7,,
8,153,2016-09-23,CHW,CLE,5-6,,2,1.0,2,2,1,0,1,0,0,1.04,6,20,15,1,2,1,4,3,0,0,,1,1,1,0,0,6,1,0,0,0,0,1,1.37,-0.199,.00,0.00%,-1.45,5b 1-- 1 out tie,6b 1-- 1 out d2,,CLE,2.0,L,4,10,,
9,156,2016-09-26,CHW,TBR,9-GF,,2,1.0,0,0,0,0,0,0,0,0.93,3,14,9,0,3,0,3,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.03,0.002,.00,0.00%,0.49,9t --- 0 out a6,9t end a 6,,CHW,0.0,W,7,1,,
10,159,2016-09-29,CHW,TBR,7-7,,2,0.1,3,3,3,0,0,0,1,3.60,5,16,10,3,2,2,2,1,1,0,,0,0,1,0,0,4,1,0,0,0,0,0,1.19,-0.183,.00,0.00%,-2.07,7t --- 0 out d1,7t 123 1 out d2,,CHW,30.0,L,3,5,,
11,162,2016-10-02,CHW,MIN,6-6,,2,0.1,0,1,1,2,0,0,1,4.35,4,17,7,5,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,.33,-0.026,.00,0.00%,-1.07,6t --- 0 out d4,6t 123 1 out d4,,CHW,20.0,L,3,6,,
12,48,2017-05-27,CHW,DET,9-GF,,99,1.0,1,1,1,0,2,1,0,9.00,4,18,13,0,5,0,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.07,-0.015,.07,-0.01%,-0.49,9t --- 0 out d3,9t end d 4,2,CHW,1.0,L,3,4,,
13,50,2017-05-29,CHW,BOS,7-7,W(1-0),1,1.0,0,0,0,1,3,0,0,4.50,4,21,11,2,3,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.79,0.057,.72,0.03%,0.51,7t --- 0 out d1,7t 3 out d1,,CHW,1.0,W,5,4,,
14,51,2017-05-30,CHW,BOS,9-GF,,0,1.0,2,2,2,2,2,1,0,9.00,7,30,13,2,2,0,3,1,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.03,-0.012,.03,-0.01%,-1.49,9t --- 0 out d4,9t end d 6,,CHW,4.0,L,7,13,,
15,53,2017-06-02,CHW,DET,5-6,,2,2.0,6,4,4,1,2,0,0,12.60,12,36,24,5,2,3,6,1,0,0,,0,0,0,0,0,11,3,1,0,0,0,0,.04,-0.014,.04,-0.01%,-2.93,5b --- 0 out d6,6b 3 out d10,,DET,3.5,L,5,15,,
16,58,2017-06-08,CHW,TBR,5-7,,5,2.1,0,0,0,0,2,0,0,8.59,7,26,20,3,4,2,3,0,2,0,,2,0,0,0,0,7,0,0,0,0,0,0,.19,0.035,.13,0.01%,1.62,5b -23 2 out d6,7b 3 out d3,,TBR,0.0,L,5,7,,
17,62,2017-06-12,CHW,BAL,8-8,,3,0.2,0,0,0,1,1,0,0,7.88,3,15,8,5,0,0,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.32,0.015,.17,0.01%,0.28,8t --- 0 out a4,8t 1-- 2 out a4,,CHW,5.0,W,10,7,,
18,64,2017-06-14,CHW,BAL,6-7,,1,2.0,4,2,2,0,3,0,0,8.10,10,44,31,5,5,4,3,2,0,0,,0,0,0,0,0,10,1,0,0,0,0,0,.37,-0.073,.24,-0.03%,-0.98,6t --- 0 out d3,7t 3 out d5,,CHW,2.0,L,6,10,,
