,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,22,2018-04-25,NYN,STL,4-GF(8),,99,4.2,2,2,2,0,4,1,1,3.86,18,64,39,10,4,6,7,3,2,0,,3.0,2.0,0,0,0,17,0,0,0,0,0,1,0.08,-0.034,0.09,-0.03%,-0.59,12.7,20.0,4b 123 1 out d4,8b end d 8,,STL,0.4761904761904762,L,1,9
1,2,79,2018-06-29,NYN,MIA,GS-3,L(0-1),64,2.2,6,6,6,2,1,2,0,9.82,15,59,35,9,2,6,6,2,1,0,21.0,,,1,0,0,13,0,0,0,1,0,0,1.04,-0.314,0.11,-0.02%,-4.73,-8.8,-7.0,1b start tie,3b --- 2 out d6,,MIA,3.636363636363636,L,2,8
2,3,83,2018-07-04,NYN,TOR,GS-4,,4,4.0,5,2,2,1,2,1,0,7.94,18,65,42,12,3,5,10,5,1,0,45.0,,,0,0,0,17,1,0,0,0,0,0,1.01,-0.040999999999999995,0.05,0.00%,0.0,5.4,12.0,1b start tie,4b 3 out d1,,TOR,1.5,W,6,3
3,4,88,2018-07-09,NYN,PHI,GS-6,L(0-2),4,6.0,1,3,3,3,7,0,0,6.75,22,87,58,17,8,8,4,2,0,0,62.0,,,0,0,0,19,1,0,1,0,0,0,1.13,-0.11,0.07,0.00%,-0.34,19.1,30.0,1t start tie,6t 3 out d3,2.0,NYM,0.6666666666666666,L,1,3
4,5,94,2018-07-15,NYN,WSN,GS-5,,5,5.0,2,1,1,0,1,0,0,5.64,16,59,40,7,7,8,7,2,3,0,60.0,,,0,0,0,16,0,0,0,1,0,0,0.9,0.147,0.04,0.00%,1.22,10.05,15.0,1t start tie,5t 3 out tie,,NYM,0.4,L,1,6
5,6,99,2018-07-25,NYN,SDP,GS-5,W(1-2),9,5.0,3,2,2,2,4,1,1,5.27,19,62,39,10,5,4,8,4,0,0,55.0,,,0,1,0,16,0,0,0,1,0,0,0.95,-0.019,0.02,0.00%,0.22,15.65,33.0,1t start tie,5t 3 out d2,,NYM,1.0,W,6,4
6,7,109,2018-08-05,NYN,ATL,GS-7,,10,6.0,8,3,3,0,4,2,0,5.13,26,87,65,12,8,9,13,6,2,0,48.0,,,0,0,0,26,0,0,0,0,0,0,0.9,-0.161,0.0,0.00%,-0.7,10.7,21.0,1t start tie,7t 1-- 0 out tie,,NYM,1.3333333333333333,L,4,5
7,8,114,2018-08-11,NYN,MIA,GS-6,,5,6.0,6,3,3,1,3,0,1,5.03,25,84,52,13,3,14,6,3,1,0,50.0,,,0,0,0,23,1,0,0,0,0,0,1.1,-0.037000000000000005,0.0,0.00%,-0.28,8.7,18.0,1b start tie,6b 3 out tie,,MIA,1.1666666666666667,L,3,4
8,9,119,2018-08-16,NYN,PHI,GS-6,W(2-2),4,6.0,9,4,4,1,2,4,0,5.16,28,96,65,14,8,8,17,5,4,0,39.0,,,0,0,0,27,1,0,0,0,0,0,0.66,-0.24600000000000002,0.0,0.00%,-1.04,7.5,24.0,1b start a 1,6b 3 out a11,1.0,PHI,1.6666666666666667,W,24,4
9,10,125,2018-08-21,NYN,SFG,6-8,W(3-2),4,3.0,1,0,0,0,1,0,0,4.84,10,30,18,1,2,4,5,3,2,0,,0.0,0.0,0,0,0,10,1,0,0,0,0,0,0.81,0.162,0.0,0.00%,1.33,12.15,24.0,6t --- 0 out d2,8t 3 out tie,,NYM,0.3333333333333333,W,6,3
10,11,130,2018-08-26,NYN,WSN,9-GF,,4,1.0,6,6,6,1,0,1,0,5.84,9,30,19,3,1,3,5,3,1,0,,0.0,0.0,0,0,0,8,0,0,0,1,0,0,0.0,0.0,0.0,0.00%,-5.56,-13.95,-15.0,9t --- 0 out d9,9t end d15,,NYM,7.0,L,0,15
11,12,133,2018-08-29,NYN,CHC,6-6,H(1),2,0.2,0,0,0,1,1,0,0,5.76,3,16,10,3,2,1,0,0,0,0,,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0.65,0.027999999999999997,0.0,0.00%,0.27,2.9,5.0,6b --- 1 out a3,6b 3 out a3,,CHC,5.0,W,10,3
12,13,138,2018-09-04,NYN,LAD,7-7,,5,0.0,4,5,5,1,0,0,0,6.66,5,16,11,5,0,0,4,3,0,0,,0.0,0.0,1,0,0,4,3,0,0,0,0,0,0.45,-0.193,0.0,0.00%,-4.38,-13.0,-15.0,7b --- 0 out d1,7b 1-- 0 out d5,,LAD,inf,L,4,11
13,14,142,2018-09-09,NYN,PHI,GS-3,,4,3.0,5,2,2,1,4,1,0,6.62,15,59,40,6,5,4,6,4,1,0,44.0,,,0,0,0,13,0,0,0,0,0,0,1.12,-0.081,0.0,0.00%,-0.67,7.15,15.0,1t start tie,3t 3 out d1,,NYM,2.0,W,6,4
14,15,148,2018-09-15,NYN,BOS,GS-3,,5,2.2,3,1,0,1,3,0,1,6.31,15,61,38,12,5,5,5,0,3,0,52.0,,,1,0,0,13,0,0,0,0,0,2,1.28,0.018000000000000002,0.0,0.00%,0.35,9.0,17.0,1b start tie,3b 1-- 2 out d1,,BOS,1.818181818181818,L,3,5
15,16,155,2018-09-22,NYN,WSN,GS-5,L(3-3),6,5.0,4,2,2,2,4,1,0,6.08,20,74,47,14,4,3,11,5,1,0,53.0,,,0,1,0,18,2,0,0,0,0,0,0.8,-0.006999999999999999,0.0,0.00%,0.56,11.65,21.0,1b start tie,5b 3 out d2,,WSN,1.2,L,0,6
16,17,160,2018-09-28,NYN,MIA,GS-4,,5,4.0,4,1,1,3,4,0,0,5.85,18,85,48,12,8,4,7,4,1,0,51.0,,,1,1,0,15,1,0,0,0,0,0,1.57,0.071,0.0,0.00%,0.78,10.8,21.0,1t start tie,4t 3 out tie,,NYM,1.75,L,1,8
17,18,14,2019-04-13,NYN,ATL,1-4,L(0-1),99,3.2,6,5,5,4,2,1,0,12.27,20,90,49,11,4,4,10,5,0,0,,3.0,2.0,0,0,0,16,2,0,0,1,0,0,0.73,-0.34,0.99,-0.28%,-3.7,-3.75,2.0,1b 123 1 out d2,4b 3 out d5,,ATL,3.125,L,7,11
18,19,25,2019-04-26,NYN,MIL,5-7,,12,3.0,3,4,4,2,3,0,0,12.15,14,49,28,8,5,5,4,3,0,0,,0.0,0.0,0,0,0,12,2,0,1,0,0,0,0.28,-0.08,0.32,-0.05%,-2.54,1.75,6.0,5t --- 0 out d4,7t 3 out d7,,NYM,1.6666666666666667,L,2,10
