Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,6,2012-04-12,DET,TBR,GS-5,,99,4.0,4,1,1,3,4,1,1,2.25,20,90,49,13,10,3,9,2,2,0,51,,,0,0,0,16,1,0,0,0,0,0,1.28,0.053,1.37,0.03%,0.69,1t start tie,5t 1-- 0 out d1,,DET,1.75,W,7,2,,
2,11,2012-04-17,DET,KCR,GS-6,,4,6.0,7,1,0,1,4,0,0,0.90,24,101,66,15,7,12,7,2,2,0,59,,,0,1,1,23,1,0,1,1,0,0,1.08,0.240,1.40,0.19%,2.03,1b start tie,6b 3 out tie,,KCR,1.3333333333333333,W,3,1,,
3,16,2012-04-22,DET,TEX,GS-6,,4,6.0,5,1,1,2,7,1,0,1.13,24,100,65,21,12,10,5,1,0,0,63,,,0,1,0,22,1,0,0,0,0,0,1.03,0.249,1.17,0.17%,2.12,1t start tie,6t 3 out tie,,DET,1.1666666666666667,L,2,3,,
4,21,2012-04-28,DET,NYY,GS-7,W(1-0),5,6.0,2,1,1,2,7,1,0,1.23,22,93,57,19,7,2,11,2,4,0,69,,,0,0,0,20,0,0,0,0,0,0,.45,0.089,.50,0.06%,1.71,1b start a 3,7b 1-- 0 out a5,,NYY,0.6666666666666666,W,7,5,,
5,25,2012-05-04,DET,CHW,GS-6,,5,6.0,7,2,2,0,7,0,0,1.61,23,99,62,16,13,8,8,3,0,0,57,,,0,0,0,21,1,1,0,2,1,0,1.11,0.094,1.42,0.07%,1.12,1t start tie,6t 3 out tie,,DET,1.1666666666666667,W,5,4,,
6,30,2012-05-09,DET,SEA,GS-6,,4,6.0,2,1,1,2,5,0,0,1.59,22,93,58,18,10,7,8,1,2,0,67,,,1,0,0,20,1,0,0,0,0,0,.89,0.172,1.00,0.12%,1.73,1b start tie,6b 3 out tie,,SEA,0.6666666666666666,L,1,2,,
7,35,2012-05-14,DET,CHW,GS-5,,4,5.0,5,4,4,1,4,2,0,2.31,21,69,45,13,7,3,13,2,4,0,44,,,0,0,0,20,0,0,0,0,0,0,.92,-0.121,1.22,-0.10%,-1.42,1b start a 3,5b 3 out a1,,CHW,1.2,L,5,7,,
8,40,2012-05-19,DET,PIT,GS-5,L(1-1),4,4.2,7,4,4,2,6,2,1,2.89,23,92,62,19,9,4,10,2,1,0,38,,,0,1,1,20,0,0,0,0,0,0,.91,-0.235,.97,-0.15%,-1.64,1t start tie,5t 1-- 2 out d2,,DET,2.142857142857143,L,3,4,,
9,45,2012-05-25,DET,MIN,GS-6,W(2-1),5,5.0,6,4,3,2,2,0,0,3.14,23,93,57,19,5,11,8,3,1,0,41,,,0,0,0,20,3,0,0,0,1,0,1.20,-0.066,1.00,-0.03%,-0.95,1b start tie,6b 1-- 0 out a4,,MIN,1.6,W,10,6,,
10,50,2012-05-30,DET,BOS,GS-6,,4,6.0,8,4,4,0,4,2,0,3.46,25,86,59,18,7,5,16,5,1,0,44,,,0,0,0,25,2,0,0,1,0,0,.88,-0.169,.79,-0.09%,-0.91,1b start a 1,6b 3 out d1,,BOS,1.3333333333333333,L,4,6,,
11,55,2012-06-05,DET,CLE,GS-6,L(2-2),5,6.0,6,4,4,2,5,0,0,3.71,25,94,65,19,9,6,12,4,3,0,47,,,0,0,0,23,0,3,0,0,0,0,.90,-0.160,.88,-0.09%,-0.88,1t start tie,6t 3 out d3,,DET,1.3333333333333333,L,2,4,,
12,60,2012-06-10,DET,CIN,GS-3,,4,3.0,4,3,3,1,3,1,0,3.96,14,55,35,8,8,3,7,3,0,0,41,,,2,0,0,13,2,0,0,0,0,0,.93,-0.169,.70,-0.08%,-1.52,1b start tie,3b 3 out d3,,CIN,1.6666666666666667,W,7,6,,
13,74,2012-06-26,DET,TEX,GS-5,L(2-3),15,4.2,8,6,6,2,3,1,0,4.48,22,97,58,15,8,7,10,2,0,0,25,,,1,1,0,20,1,1,0,0,0,0,.98,-0.435,1.10,-0.29%,-3.54,1b start a 2,5b 1-- 2 out d2,,TEX,2.380952380952381,L,5,7,,
14,79,2012-07-01,DET,TBR,GS-5,W(3-3),4,5.0,3,3,3,1,4,0,0,4.54,19,92,57,15,6,4,10,2,3,0,52,,,1,0,0,17,2,0,0,0,1,0,1.07,-0.146,1.12,-0.09%,-0.65,1b start tie,5b 3 out tie,,TBR,0.8,W,5,3,,
15,84,2012-07-06,DET,KCR,GS-6,W(4-3),4,6.0,6,2,2,0,10,0,0,4.42,24,106,71,22,13,5,9,2,2,0,62,,,0,0,0,24,3,0,0,0,0,0,1.08,0.107,1.19,0.07%,1.12,1t start tie,6t 3 out tie,,DET,1.0,W,4,2,,
16,126,2012-08-25,DET,LAA,GS-6,,49,6.0,4,3,1,2,6,1,0,4.22,25,99,62,24,9,13,4,1,0,0,60,,,0,1,0,23,1,0,0,2,0,3,.72,-0.070,1.36,-0.08%,0.12,1t start tie,6t 3 out d3,,DET,1.0,W,5,3,,
17,131,2012-08-31,DET,CHW,6-6,H(1),5,0.1,0,1,1,2,0,0,0,4.31,3,21,10,3,1,0,1,0,0,0,,0,0,1,0,0,1,0,0,0,0,0,0,2.00,-0.106,5.64,-0.18%,-0.69,6t --- 0 out a1,6t 1-3 1 out a1,,DET,20.0,W,7,4,,
18,135,2012-09-04,DET,CLE,6-7,,3,1.0,0,0,0,2,3,0,0,4.26,5,30,13,8,3,0,0,0,0,0,,2,0,0,0,0,3,0,0,0,0,0,0,.81,0.031,1.63,0.04%,0.52,6t 12- 2 out d3,7t 12- 2 out d1,,DET,2.0,L,2,3,,
19,145,2012-09-16,DET,CLE,5-7,,11,2.1,2,1,1,0,3,0,0,4.25,8,37,24,7,4,3,2,1,1,0,,2,0,1,1,0,8,0,0,0,0,0,0,1.00,0.064,2.62,0.10%,0.35,5b 12- 2 out d1,7b 3 out a1,,CLE,0.9523809523809523,L,6,7,,
20,149,2012-09-20,DET,OAK,9-9,,3,0.0,1,2,2,1,0,0,0,4.45,2,11,4,3,0,0,1,1,0,0,,3,3,0,0,0,1,1,0,0,0,0,0,.32,-0.031,.77,-0.05%,-3.55,9t 123 2 out d3,9t -2- 2 out d7,,DET,inf,L,4,12,,
21,152,2012-09-23,DET,MIN,GS-5,,2,4.1,3,1,0,2,2,0,0,4.24,19,78,45,17,4,6,9,2,2,0,55,,,1,0,0,16,0,0,0,0,0,1,1.18,0.083,3.38,0.14%,1.00,1t start tie,5t 123 1 out a1,2,DET,1.2195121951219514,L,1,2,,
22,157,2012-09-28,DET,MIN,GS-6,,4,5.1,2,0,0,1,5,0,0,4.01,19,93,60,19,5,7,6,0,2,0,68,,,0,0,0,18,0,0,0,0,0,0,1.02,0.310,2.84,0.52%,2.66,1b start tie,6b --- 1 out tie,,MIN,0.5882352941176471,L,2,4,,
23,162,2012-10-03,DET,KCR,5-5,,4,0.2,1,0,0,2,0,0,0,3.99,4,19,9,3,1,1,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,2.04,0.000,.00,0.00%,0.00,5b --- 0 out a1,5b 1-3 2 out a1,,KCR,15.0,W,1,0,,
24,1,2013-04-01,DET,MIN,6-7,H(1),99,1.1,3,2,2,3,1,0,0,13.50,10,42,18,4,3,3,3,2,0,0,,0,0,0,0,0,7,1,0,0,0,0,0,1.84,-0.208,2.00,-0.14%,-1.58,6b --- 0 out a3,7b 123 1 out a2,,MIN,5.454545454545454,W,4,2,,
25,4,2013-04-05,DET,NYY,6-GF,S(1),3,4.0,0,0,0,0,5,0,0,3.38,12,50,36,13,4,2,5,0,2,0,,0,0,0,0,0,12,0,0,0,0,0,0,.43,0.131,.39,0.07%,2.01,6t --- 0 out a2,9t end a 5,,DET,0.0,W,8,3,,
26,7,2013-04-09,DET,TOR,8-8,H(2),3,0.2,1,0,0,0,0,0,0,3.00,3,7,5,1,0,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.85,0.025,.79,0.01%,0.27,8t --- 0 out a3,8t 1-- 2 out a3,,DET,5.0,W,7,3,,
27,10,2013-04-12,DET,OAK,7-9,BS(1),2,2.1,2,1,1,1,3,0,0,3.24,9,45,29,10,6,3,2,2,0,0,,0,0,0,1,1,8,1,0,0,0,0,0,1.97,0.010,1.98,0.01%,0.17,7b --- 0 out a1,9b --- 1 out tie,,OAK,1.4285714285714286,L,3,4,,
28,14,2013-04-17,DET,SEA,13-13,W(1-0),4,1.0,1,0,0,0,1,0,0,2.89,4,27,18,4,2,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.84,0.126,2.02,0.08%,0.45,13b --- 0 out tie,13b 3 out tie,,SEA,1.0,W,2,1,,
29,17,2013-04-20,DET,LAA,1-7,,2,5.2,4,0,0,0,7,0,0,1.80,21,87,64,13,12,4,10,4,0,0,,0,0,0,0,0,21,2,0,0,0,0,0,.01,0.004,.01,0.00%,2.34,1b --- 2 out d9,7b 1-- 1 out d9,,LAA,0.7692307692307692,L,0,10,,
