,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,64,2019-06-09,TEX,OAK,5-6,,99,2.0,0,0,0,0,3,0,0,0.0,6,21,17,4,4,3,0,0,0,0,,0,0,0,0,0,6,0,0,0,1,0,1,0.16,0.019,0.18,0.01%,1.23,10.5,15.0,5t --- 0 out d6,6t 3 out d6,,TEX,0.0,L,8,9
1,2,66,2019-06-11,TEX,BOS,8-8,,1,1.0,1,0,0,1,3,0,0,0.0,5,29,18,8,3,0,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.6,0.019,0.64,0.01%,0.58,7.05,12.0,8b --- 0 out a5,8b 3 out a5,,BOS,2.0,W,9,5
2,3,68,2019-06-13,TEX,BOS,6-7,L(0-1),1,1.2,1,1,1,1,1,1,0,1.93,7,26,16,3,5,2,3,1,0,0,,1,0,0,0,0,6,0,0,0,0,0,0,1.43,-0.027999999999999997,1.48,-0.02%,0.33,2.55,5.0,6b -2- 1 out tie,7b 3 out d1,,BOS,1.6666666666666667,L,6,7
3,4,71,2019-06-16,TEX,CIN,4-4,,2,1.0,1,1,1,0,2,1,0,3.18,4,11,8,2,2,0,2,0,0,0,,1,1,0,0,0,4,0,0,0,0,0,0,0.44,-0.06,0.42,-0.03%,-1.06,3.65,6.0,4b 1-- 0 out d3,4b 3 out d5,,CIN,1.0,L,3,11
4,5,73,2019-06-18,TEX,CLE,7-8,,1,1.2,0,0,0,1,3,0,0,2.45,6,27,18,3,6,1,1,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.01,0.001,0.01,0.00%,0.95,9.15,14.0,7t --- 1 out d9,8t 3 out d9,,TEX,0.8333333333333334,L,3,10
5,6,78,2019-06-23,TEX,CHW,8-8,,4,0.1,2,3,2,2,0,0,0,4.7,5,22,11,3,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.52,-0.17300000000000001,1.65,-0.11%,-2.08,-5.65,-5.0,8t --- 0 out a4,8t 123 1 out a3,,TEX,40.0,W,7,4
6,7,83,2019-06-29,TEX,TBR,7-7,,5,1.0,2,2,2,0,3,2,0,6.23,5,21,14,4,5,0,2,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.1,-0.042,0.14,-0.04%,-1.46,3.05,6.0,7b --- 0 out d3,7b 3 out d5,,TBR,2.0,L,2,5
7,8,85,2019-07-02,TEX,LAA,6-6,L(0-2),2,0.0,1,3,3,2,0,0,0,9.35,3,14,5,2,1,0,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1.82,-0.248,2.27,-0.19%,-1.96,-7.8,-9.0,6t --- 1 out tie,6t 1-3 1 out d1,,TEX,inf,L,4,9
8,9,123,2019-08-16,,DET,8-8,,44,1.0,2,1,1,0,0,0,0,9.31,5,11,10,3,1,2,3,3,0,0,,0,0,0,0,0,5,2,0,0,0,0,0,1.0,-0.087,1.08,-0.06%,-0.46,-0.95,0.0,8t --- 0 out d1,8t 3 out d2,,TBR,2.0,L,0,2
9,10,138,2019-09-01,,CLE,7-7,H(1),15,1.0,0,0,0,1,1,0,0,8.44,4,17,9,2,4,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.17,0.05,2.16,0.06%,0.54,3.65,6.0,7t --- 0 out a3,7t 3 out a3,,TBR,1.0,W,8,2
10,11,140,2019-09-03,,BAL,8-8,,1,1.0,2,0,0,0,2,0,0,7.71,5,17,13,1,4,2,1,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.5,0.055999999999999994,1.8,0.04%,0.54,5.05,9.0,8t --- 0 out d1,8t 3 out d1,1.0,TBR,2.0,L,2,4
11,12,143,2019-09-06,,TOR,4-5,W(1-2),2,1.1,0,0,0,0,2,0,0,6.92,4,15,11,4,2,1,1,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.44,0.046,0.52,0.03%,0.65,11.0,22.0,4t --- 2 out a3,5t 3 out a4,,TBR,0.0,W,5,0
12,13,146,2019-09-10,,TEX,11-GF(11),S(1),3,1.0,2,0,0,0,0,0,0,6.43,4,13,9,2,1,4,0,0,0,0,,0,0,0,0,0,4,0,0,0,1,0,0,2.07,0.11599999999999999,2.07,0.07%,0.61,1.05,3.0,11b --- 0 out a2,11b end a 2,,TEX,2.0,W,5,3
13,14,148,2019-09-12,,TEX,4-4,,1,0.2,2,2,2,0,2,1,0,7.36,4,21,14,3,2,0,2,2,0,0,,2,2,1,0,0,4,0,0,0,0,0,0,1.13,-0.27,1.62,-0.23%,-2.98,0.3,2.0,4b 12- 1 out tie,4b 3 out d4,,TEX,10.0,L,4,6
