,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,40,2014-05-15,NYN,NYY,GS-7,L(0-1),99,7.0,4,1,1,2,6,0,0,1.29,25,91,57,20,9,6,11,5,0,0,69,,,0,0,0,23,2,0,0,1,0,0,1.11,0.154,0.96,0.08%,1.91,1t start tie,7t 3 out d1,,NYM,0.8571428571428571,L,0,1,,
1,2,45,2014-05-21,NYN,LAD,GS-6,L(0-2),5,6.0,4,3,3,3,4,3,0,2.77,23,96,55,20,6,6,10,6,1,0,53,,,0,1,0,20,1,0,1,0,0,0,0.82,-0.08900000000000001,0.66,-0.04%,-0.51,1t start tie,6t 3 out d3,,NYM,1.1666666666666667,L,3,4,,
2,3,50,2014-05-26,NYN,PIT,GS-7,,4,6.2,5,0,0,5,4,0,0,1.83,29,122,67,16,13,10,10,3,0,0,63,,,0,0,0,24,1,0,0,1,0,0,1.28,0.317,0.88,0.13%,2.52,1t start tie,7t 12- 2 out a2,,NYM,1.6129032258064515,L,3,5,,
3,4,55,2014-05-31,NYN,PHI,GS-7,,4,6.1,3,3,3,2,11,1,0,2.42,23,101,59,17,14,5,5,1,1,0,64,,,0,1,0,21,0,0,0,0,0,0,0.81,0.040999999999999995,0.74,0.02%,-0.11,1b start a 2,7b --- 1 out a1,,PHI,0.819672131147541,W,5,4,,
4,5,60,2014-06-05,NYN,CHC,GS-5,,4,5.0,5,4,4,3,3,1,0,3.19,24,90,59,12,7,4,14,5,3,0,41,,,0,0,0,20,2,0,0,0,1,0,0.69,-0.223,0.65,-0.13%,-1.75,1b start tie,5b 3 out d4,,CHC,1.6,L,4,7,,
5,6,65,2014-06-11,NYN,MIL,GS-6,L(0-3),5,5.2,9,3,3,1,4,0,0,3.44,27,107,80,14,13,10,12,9,0,0,42,,,0,0,0,26,3,0,0,0,0,1,1.34,-0.159,0.82,-0.06%,-0.7,1t start tie,6t 1-- 2 out d2,,NYM,1.9230769230769231,L,1,3,,
6,7,70,2014-06-16,NYN,STL,GS-5,L(0-4),4,4.1,12,6,6,2,2,0,0,4.39,25,91,56,12,8,9,12,9,0,0,15,,,0,0,0,23,2,1,0,1,0,0,0.92,-0.32299999999999995,0.58,-0.12%,-4.64,1b start tie,5b 12- 1 out d5,,STL,3.414634146341464,L,2,6,,
7,8,75,2014-06-21,NYN,MIA,GS-7,W(1-4),4,7.0,5,0,0,3,7,0,0,3.75,28,97,63,17,8,8,10,5,1,0,71,,,1,0,0,25,2,0,0,1,0,1,1.41,0.423,0.97,0.17%,3.09,1b start tie,7b 3 out a2,,MIA,1.1428571428571428,W,4,0,,
8,9,80,2014-06-27,NYN,PIT,GS-7,,5,6.2,5,2,2,3,4,0,1,3.62,27,90,63,18,8,13,6,3,1,0,57,,,0,0,0,22,0,0,0,2,0,0,1.41,0.083,0.86,0.03%,0.77,1b start tie,7b -2- 2 out tie,,PIT,1.2903225806451613,L,2,3,,
9,10,85,2014-07-02,NYN,ATL,GS-5,L(1-5),4,5.0,6,3,3,2,8,0,0,3.77,23,110,69,12,16,8,5,2,0,0,49,,,1,0,0,20,1,0,0,0,0,0,0.9,-0.158,0.35,-0.04%,-0.84,1b start tie,5b 3 out d2,,ATL,1.6,L,1,3,,
10,11,90,2014-07-08,NYN,ATL,GS-7,W(2-5),5,7.0,7,0,0,0,11,0,0,3.38,27,108,73,19,20,6,10,8,1,0,74,,,3,0,0,27,0,0,0,1,0,0,0.67,0.179,0.26,0.04%,2.91,1t start tie,7t 3 out a6,,NYM,1.0,W,8,3,,
11,12,95,2014-07-13,NYN,MIA,GS-7,W(3-5),4,7.0,5,1,1,2,8,0,0,3.18,26,113,71,19,19,6,10,4,2,0,69,,,1,1,0,24,1,0,0,1,0,0,0.96,0.17300000000000001,0.51,0.06%,1.91,1t start tie,7t 3 out a4,,NYM,1.0,W,9,1,,
12,13,100,2014-07-22,NYN,SEA,GS-7,W(4-5),8,7.0,5,1,1,1,7,0,0,3.01,27,107,78,23,13,11,8,4,1,0,69,,,1,0,0,26,1,0,0,0,0,0,1.17,0.32899999999999996,0.4,0.07%,2.09,1b start tie,7b 3 out a1,,SEA,0.8571428571428571,W,3,1,,
13,14,105,2014-07-27,NYN,MIL,GS-7,W(5-5),4,6.1,4,0,0,2,4,0,0,2.79,25,114,76,12,17,8,11,2,1,0,67,,,0,0,0,23,0,0,0,0,0,0,1.05,0.263,0.43,0.06%,2.33,1b start tie,7b 12- 1 out a2,,MIL,0.9836065573770492,W,2,0,,
14,15,110,2014-08-02,NYN,SFG,GS-8,W(6-5),5,7.1,4,2,2,1,7,0,0,2.77,27,101,73,22,13,10,9,6,1,0,68,,,0,0,0,26,2,0,0,0,0,0,0.87,0.312,0.48,0.10%,0.87,1t start tie,8t 1-- 1 out a2,,NYM,0.7042253521126761,W,4,2,,
15,16,115,2014-08-07,NYN,WSN,GS-6,,4,6.0,7,3,3,1,4,1,0,2.87,24,97,63,18,9,7,12,5,2,0,49,,,0,1,0,22,2,0,0,1,0,0,0.73,-0.106,0.46,-0.04%,-0.24,1b start tie,6b 3 out d2,,WSN,1.3333333333333333,L,3,5,,
16,17,130,2014-08-23,NYN,LAD,GS-6,L(6-6),15,6.0,5,5,5,2,7,1,0,3.13,25,86,63,13,12,8,8,5,0,0,47,,,1,0,0,22,0,1,0,0,1,0,1.22,-0.39299999999999996,0.05,-0.01%,-2.46,1b start tie,6b 3 out d1,,LAD,1.1666666666666667,L,4,7,,
