,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,114,2013-08-09,HOU,TEX,8-GF,,99,1.1,3,2,2,1,1,0,0,13.5,8,34,17,4,2,2,4,2,0,0,,2,0,0,0,0,7,2,0,0,0,0,0,0.15,-0.008,0.0,0.00%,-0.93,8t -23 2 out d3,9t end d 5,,HOU,3.636363636363636,L,5,9
1,2,116,2013-08-11,HOU,TEX,9-GF,,1,0.1,0,0,0,0,0,0,0,10.8,1,4,2,0,1,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0.01,0.0,0.0,0.00%,0.22,9t 1-- 2 out d6,9t end d 6,,HOU,0.0,L,1,6
2,3,138,2013-09-03,HOU,MIN,8-8,,22,1.0,2,2,1,0,0,0,0,10.13,5,13,9,3,1,1,4,2,0,0,,0,0,0,0,0,4,1,0,0,0,1,0,0.84,-0.16699999999999998,0.0,0.00%,-1.52,8t --- 0 out d1,8t 3 out d3,,HOU,2.0,L,6,9
3,4,140,2013-09-05,HOU,OAK,8-8,,1,0.0,0,0,0,0,0,0,0,10.13,1,4,3,1,0,1,0,0,0,0,,2,1,0,0,0,1,0,0,0,0,0,0,3.26,-0.11800000000000001,0.0,0.00%,-0.94,8b 1-3 2 out a2,8b 12- 2 out a1,,OAK,,W,3,2
4,5,143,2013-09-08,HOU,OAK,8-GF(8),,2,1.0,2,0,0,0,1,0,0,7.36,5,16,11,3,1,2,2,0,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.04,0.001,0.0,0.00%,0.47,8b --- 0 out d5,8b end d 5,,OAK,2.0,L,2,7
5,6,145,2013-09-10,HOU,SEA,7-7,,1,1.0,1,0,0,2,1,0,0,5.79,6,28,15,3,4,1,2,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.25,0.009000000000000001,0.0,0.00%,0.45,7b --- 0 out a6,7b 3 out a6,,SEA,3.0,W,13,2
6,7,147,2013-09-13,HOU,LAA,6-7,H(1),2,1.0,1,0,0,1,1,0,1,4.76,5,22,12,1,3,2,0,0,0,0,,1,0,0,0,0,3,0,0,0,1,0,0,0.9,0.03,0.0,0.00%,0.37,6t -2- 2 out a3,7t 12- 2 out a3,,HOU,2.0,W,9,7
7,8,152,2013-09-18,HOU,CIN,12-GF(13),L(0-1),4,2.0,1,2,2,3,1,0,0,5.87,10,32,14,4,2,2,4,2,0,0,,0,0,1,0,0,7,1,0,1,0,0,0,2.61,-0.28,0.0,0.00%,-1.04,12t --- 0 out tie,13t end d 2,,HOU,2.0,L,5,6
8,9,156,2013-09-22,HOU,CLE,8-GF(8),,3,1.0,1,1,1,0,1,1,0,6.23,4,11,8,3,1,0,3,2,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.0,-0.001,0.0,0.00%,-0.54,8b --- 0 out d6,8b end d 7,,CLE,1.0,L,2,9
9,10,159,2013-09-25,HOU,TEX,8-GF(8),,2,1.0,0,0,0,0,0,0,0,5.59,3,7,5,1,0,1,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.04,0.003,0.0,0.00%,0.5,8b --- 0 out d4,8b end d 4,,TEX,0.0,L,3,7
10,11,162,2013-09-29,HOU,NYY,14-GF(14),,3,0.1,1,0,0,0,0,0,0,5.4,2,10,6,0,1,1,1,1,0,0,,1,1,0,0,0,2,0,0,0,0,0,0,0.19,-0.016,0.0,0.00%,-0.69,14t -2- 2 out d3,14t end d 4,,HOU,10.0,L,1,5
11,12,144,2014-09-08,HOU,SEA,6-6,,99,0.2,1,0,0,1,1,0,0,0.0,4,20,13,1,3,2,0,0,0,0,,1,1,0,0,0,3,0,0,0,0,0,0,1.81,-0.13699999999999998,0.0,0.00%,-0.53,6b 1-- 1 out tie,6b 3 out d1,,SEA,10.0,L,1,4
12,13,147,2014-09-12,HOU,LAA,5-5,,3,0.1,4,3,3,1,0,1,0,27.0,6,26,14,3,1,0,5,4,0,0,,1,1,1,0,0,4,0,1,0,0,1,0,0.23,-0.153,0.0,0.00%,-3.93,5b 1-- 1 out d2,5b 12- 2 out d6,,LAA,50.0,L,3,11
13,14,151,2014-09-16,HOU,CLE,7-8,,3,2.0,2,0,0,0,1,0,0,9.0,8,33,21,3,3,2,5,3,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,0.29,0.031,0.0,0.00%,0.93,7t --- 0 out d3,8t 3 out d3,,HOU,1.0,L,2,4
14,15,154,2014-09-19,HOU,SEA,7-7,,2,1.0,1,0,0,1,0,0,0,6.75,4,18,10,3,2,1,2,0,0,0,,0,0,0,1,0,3,1,0,0,0,0,0,0.13,0.005,0.0,0.00%,0.46,7t --- 0 out d5,7t 3 out d5,,HOU,2.0,L,5,10
15,16,157,2014-09-22,HOU,TEX,8-GF(8),,2,0.2,0,0,0,0,0,0,0,5.79,2,7,4,0,0,0,2,1,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,0.59,0.03,0.0,0.00%,0.51,8b 1-- 1 out d1,8b end d 1,,TEX,0.0,L,3,4
16,17,159,2014-09-24,HOU,TEX,7-GF(8),,1,1.1,0,0,0,0,2,0,0,4.5,4,16,13,4,3,1,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.03,0.003,0.0,0.00%,0.58,7b --- 2 out d5,8b end d 4,,TEX,0.0,L,1,5
17,18,160,2014-09-26,HOU,NYM,6-6,H(1),1,0.2,0,0,0,0,0,0,0,4.05,2,5,3,0,1,1,1,1,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,2.93,0.133,0.0,0.00%,0.82,6b 12- 1 out a2,6b 3 out a2,,NYM,0.0,W,3,1
18,19,162,2014-09-28,HOU,NYM,8-GF(8),,1,0.2,1,1,1,0,0,1,0,4.91,3,13,8,2,1,1,2,1,1,0,,1,1,0,0,0,3,0,0,0,0,0,0,0.04,-0.015,0.0,0.00%,-1.39,8b -2- 1 out d3,8b end d 5,,NYM,5.0,L,3,8
