,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,1,2019-03-28,MIA,COL,5-5,,99,0.1,0,0,0,0,0,0,0,0.0,1,2,2,1,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0.19,0.005,0.18,0.00%,0.32,0.75,1.0,5t -2- 2 out d6,5t 3 out d6,,MIA,0.0,L,3,6
1,2,3,2019-03-30,MIA,COL,8-8,,1,1.0,0,0,0,0,3,0,0,0.0,3,20,14,2,5,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.3,0.023,0.25,0.01%,0.5,8.25,12.0,8t --- 0 out a4,8t 3 out a4,,MIA,0.0,W,7,3
2,3,5,2019-04-01,MIA,NYM,6-6,,1,1.0,2,0,0,0,3,0,0,0.0,5,20,14,2,6,0,2,2,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.39,0.075,1.5,0.05%,0.5,7.05,12.0,6t --- 0 out tie,6t 3 out tie,,MIA,2.0,L,3,7
3,4,7,2019-04-03,MIA,NYM,7-7,,1,1.0,2,1,1,0,2,0,0,2.7,5,27,20,5,5,0,3,3,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,0.27,-0.035,0.26,-0.02%,-0.5,3.05,6.0,7t --- 0 out d3,7t 3 out d4,,MIA,2.0,L,4,6
4,5,9,2019-04-06,MIA,ATL,6-6,,2,1.0,1,0,0,1,2,0,0,2.08,5,15,10,5,1,1,1,0,0,0,,0,0,0,0,0,4,1,0,1,0,0,0,1.8,0.079,1.45,0.04%,0.56,5.05,9.0,6b --- 0 out tie,6b 3 out tie,,ATL,2.0,W,4,2
5,6,13,2019-04-11,MIA,CIN,5-6,,4,1.1,1,0,0,0,2,0,1,1.59,6,23,14,5,3,1,2,2,0,0,,1,0,1,0,0,5,0,0,0,0,0,0,0.3,0.022000000000000002,0.18,0.01%,0.89,5.8,10.0,5b -2- 2 out d4,6b 3 out d4,,CIN,0.9090909090909092,L,0,5
6,7,15,2019-04-13,MIA,PHI,7-7,,1,1.0,0,0,0,0,2,0,0,1.35,3,12,10,5,2,0,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.06,0.005,0.03,0.00%,0.5,6.25,9.0,7t --- 0 out a7,7t 3 out a7,,MIA,0.0,W,10,3
7,8,16,2019-04-14,MIA,PHI,13-13,,0,1.0,1,0,0,1,2,0,0,1.17,5,14,11,4,3,1,1,0,0,0,,0,0,0,0,0,4,0,0,1,0,0,0,3.62,0.13699999999999998,2.27,0.05%,0.5,5.05,9.0,13t --- 0 out tie,13t 3 out tie,,MIA,2.0,L,1,3
8,9,19,2019-04-17,MIA,CHC,8-8,,2,1.0,1,1,1,0,1,1,0,2.08,4,15,10,2,3,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.05,-0.006999999999999999,0.02,0.00%,-0.5,1.65,3.0,8t --- 0 out d5,8t 3 out d6,,MIA,1.0,L,0,6
9,10,20,2019-04-19,MIA,WSN,7-7,H(1),1,1.0,1,1,1,0,3,1,0,2.79,4,14,12,3,4,0,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.08,-0.027999999999999997,0.44,-0.01%,-0.5,5.65,9.0,7t --- 0 out a2,7t 3 out a1,,MIA,1.0,W,3,2
