Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,77,2001-06-27,TOR,BAL,8-8,,99,1.0,1,0,0,0,1,0,0,0.00,3,11,7,3,2,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,.19,0.010,.13,0.00%,0.56,8t --- 0 out d4,8t 3 out d4,,TOR,1.0,L,3,7
2,80,2001-06-30,TOR,BOS,5-7,,2,2.2,3,0,0,1,3,0,0,0.00,12,57,38,10,7,1,7,4,1,0,,0,0,0,0,0,11,0,0,0,0,0,0,.35,0.040,.26,0.02%,1.43,5t --- 0 out d5,7t 1-- 2 out d4,,TOR,1.8181818181818181,L,5,7
3,82,2002-07-03,TOR,BOS,8-GF(8),,99,0.1,0,0,0,1,0,0,1,0.00,3,8,3,2,0,1,0,0,0,0,,2,1,1,0,0,1,0,0,0,0,0,0,.59,-0.028,.01,0.00%,-0.46,8b 1-3 2 out d2,8b end d 3,,BOS,10.0,L,2,5
4,84,2002-07-05,TOR,NYY,7-GF(8),,1,2.0,1,0,0,0,1,0,0,0.00,6,24,15,4,3,3,2,1,0,0,,0,0,0,0,0,6,0,0,0,1,0,0,.05,0.005,.00,0.00%,1.09,7b --- 0 out d5,8b end d 5,,NYY,0.5,L,3,6
5,86,2002-07-07,TOR,NYY,8-GF(8),,1,1.0,0,0,0,1,1,0,0,0.00,4,23,12,2,3,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.06,0.003,.00,0.00%,0.54,8b --- 0 out d4,8b end d 4,,NYY,1.0,L,6,10
6,87,2002-07-11,TOR,BOS,9-GF,,3,1.0,1,0,0,0,1,0,1,0.00,5,17,12,5,1,2,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.57,9t --- 0 out d9,9t end d 9,,TOR,1.0,L,3,10
7,93,2002-07-17,TOR,BAL,9-GF,,5,1.0,1,0,0,0,1,0,0,0.00,4,22,15,2,3,0,3,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.06,0.003,.00,0.00%,0.57,9t --- 0 out a6,9t end a 6,,TOR,1.0,W,7,1
8,96,2002-07-20,TOR,TBD,6-6,,2,0.0,2,3,2,2,0,0,0,3.38,4,19,8,3,0,0,2,2,0,0,,2,2,0,0,0,2,1,0,0,0,0,0,.53,-0.117,.00,0.00%,-4.81,6t 1-3 2 out a8,6t -2- 2 out a3,,TOR,inf,W,12,10
9,132,2002-08-28,TOR,CHW,5-7,,38,3.0,2,2,2,2,3,0,0,4.32,12,41,25,9,5,2,5,2,1,0,,0,0,0,0,0,10,0,0,0,1,0,0,.06,0.003,.00,0.00%,-0.35,5b --- 0 out d6,7b 3 out d8,,CHW,1.3333333333333333,L,0,8
10,134,2002-08-30,TOR,NYY,6-7,,1,2.0,0,0,0,0,1,0,0,3.48,6,26,17,4,2,2,3,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.13,0.020,.00,0.00%,1.13,6t --- 0 out d5,7t 3 out d5,,TOR,0.0,L,7,9
