,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,1,2008-04-01,SLN,COL,6-6,H(1),99,1.0,0,0,0,0,1,0,0,0.0,3,18,12,2,3,1,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,1.05,0.08,1.01,0.05%,0.5,6t --- 0 out a1,6t 3 out a1,,STL,0.0,L,1,2
1,2,2,2008-04-02,SLN,COL,6-7,H(2),0,2.0,2,1,1,0,1,0,0,3.0,8,24,14,6,1,6,1,1,0,0,,0.0,0.0,1,0,0,8,0,0,0,0,0,0,0.85,0.04,0.75,0.02%,0.0,6t --- 0 out a3,7t 3 out a2,,STL,1.0,W,8,3
2,3,4,2008-04-04,SLN,WSN,7-7,H(3),1,1.0,1,0,0,1,2,0,0,2.25,5,29,16,3,2,1,1,1,0,0,,3.0,2.0,0,0,0,4,0,0,0,0,0,0,4.5,0.115,4.39,0.07%,0.34,7t 123 0 out a3,7t 3 out a1,,STL,2.0,W,5,4
3,4,7,2008-04-07,SLN,HOU,9-GF,L(0-1),2,0.0,2,2,2,0,0,1,0,6.75,2,3,2,0,0,1,1,0,0,0,,0.0,0.0,0,0,0,2,0,0,0,0,0,0,2.72,-0.364,3.12,-0.25%,-2.0,9b --- 0 out tie,9b end d 2,,HOU,inf,L,3,5
4,5,9,2008-04-09,SLN,HOU,6-6,H(4),1,0.1,0,0,0,0,0,0,0,6.23,1,3,2,1,0,0,1,0,0,0,,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1.49,0.042,1.74,0.03%,0.23,6b 1-- 2 out a1,6b 3 out a1,,HOU,0.0,W,6,4
5,6,11,2008-04-11,SLN,SFG,6-7,H(5),1,1.2,1,0,0,1,2,0,0,4.5,7,28,18,5,5,2,2,1,0,0,,1.0,0.0,1,0,0,6,0,0,0,0,0,0,1.46,0.13699999999999998,1.62,0.09%,1.06,6b 1-- 1 out a2,7b 3 out a3,,SFG,1.6666666666666667,W,8,2
6,7,13,2008-04-13,SLN,SFG,8-8,,1,0.1,1,0,0,0,0,0,0,4.26,2,5,3,0,1,2,0,0,0,0,,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0.1,0.0,0.12,0.00%,-0.02,8b --- 0 out d3,8b 1-- 1 out d3,,SFG,10.0,L,4,7
7,8,14,2008-04-15,SLN,MIL,6-7,H(6),1,2.0,0,0,0,0,1,0,1,3.24,6,26,15,7,1,3,1,0,0,0,,2.0,0.0,0,0,0,5,0,0,0,1,0,0,1.63,0.273,2.13,0.22%,1.99,6t 12- 0 out a2,7t 3 out a2,,STL,0.0,W,6,1
8,9,16,2008-04-17,SLN,MIL,8-9,,1,1.1,2,0,0,0,2,0,0,2.79,6,27,15,5,3,3,1,1,0,0,,2.0,0.0,0,0,0,6,0,0,0,0,0,0,3.27,0.228,4.38,0.18%,0.94,8t 12- 2 out tie,9t 3 out tie,,STL,1.818181818181818,L,3,5
9,10,21,2008-04-22,SLN,MIL,8-9,,4,2.0,1,0,0,0,1,0,0,2.31,7,26,17,4,2,2,4,0,1,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,1.7,0.168,2.25,0.13%,1.0,8b --- 0 out d1,9b 3 out tie,,MIL,0.5,L,8,9
