,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,2,2019-03-29,SFN,SDP,6-6,,99,0.1,0,0,0,0,0,0,0,0.0,1,9,6,2,0,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,0.32,0.008,0.32,0.01%,0.44,0.75,1.0,6b 12- 2 out d4,6b 3 out d4,,SDP,0.0,L,1,4
1,2,3,2019-03-30,SFN,SDP,6-6,,0,0.0,1,0,0,0,0,0,0,0.0,1,2,1,0,0,0,1,1,0,0,,2,2,0,0,0,1,1,0,0,0,0,0,2.65,-0.182,2.56,-0.11%,-1.28,-0.6,0.0,6b 1-3 0 out a3,6b -2- 0 out a1,,SDP,inf,W,3,2
2,3,6,2019-04-02,SFN,LAD,8-GF(8),,2,1.0,0,0,0,0,1,0,0,0.0,3,12,7,3,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.04,0.003,0.04,0.00%,0.51,4.25,6.0,8b --- 0 out d4,8b end d 4,,LAD,0.0,L,5,6
3,4,8,2019-04-05,SFN,TBR,6-7,,2,0.2,1,1,1,0,0,0,0,4.5,3,20,14,2,2,1,2,1,0,0,,2,0,0,0,0,3,1,0,0,0,0,0,0.43,0.011000000000000001,0.33,0.01%,0.29,-1.1,-1.0,6t 12- 1 out d4,7t -2- 0 out d4,,SFG,5.0,L,2,5
4,5,9,2019-04-06,SFN,TBR,5-5,W(1-0),0,0.1,0,0,0,0,0,0,0,3.86,1,5,3,1,0,0,1,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,2.12,0.062,1.58,0.03%,0.6,4.75,13.0,5t -23 2 out d1,5t 3 out d1,,SFG,0.0,W,6,4
5,6,15,2019-04-12,SFN,COL,17-GF(18),W(2-0),5,2.0,0,0,0,0,5,0,0,2.08,6,30,19,10,2,1,0,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,1.81,0.273,1.5,0.14%,0.99,18.5,33.0,17t --- 0 out tie,18t end tie,,SFG,0.0,W,3,2
6,7,17,2019-04-14,SFN,COL,7-7,,1,1.0,0,0,0,0,1,0,0,1.69,3,18,13,4,0,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.15,0.012,0.14,0.01%,0.5,4.25,6.0,7t --- 0 out d4,7t 3 out d4,,SFG,0.0,L,0,4
7,8,19,2019-04-17,SFN,WSN,7-7,,2,1.0,3,4,4,1,0,2,0,7.11,7,25,19,4,2,2,4,1,0,0,,1,1,1,0,0,6,0,0,1,0,0,0,0.48,-0.099,0.43,-0.05%,-4.04,-8.15,-9.0,7b 1-- 0 out d2,7b 3 out d7,,WSN,4.0,L,6,9
8,9,20,2019-04-18,SFN,WSN,8-8,,0,0.0,1,0,0,1,0,0,0,7.11,2,11,4,2,0,0,1,1,0,0,,0,0,1,0,0,1,1,0,0,0,0,0,0.16,-0.017,0.13,-0.01%,-1.35,-1.2,0.0,8b --- 0 out d3,8b 1-3 0 out d3,,WSN,inf,L,2,4
9,10,27,2019-04-27,SFN,NYY,8-GF,,8,2.0,2,0,0,2,1,0,0,5.4,8,35,17,3,4,2,3,3,0,0,,0,0,0,0,0,6,2,0,0,1,0,0,0.04,0.002,0.03,0.00%,0.99,4.1,9.0,8t --- 0 out d6,9t end d 6,,SFG,2.0,L,4,6
