,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,5,2009-04-10,MIN,CHW,6-8,H(1),99,3.0,2,2,2,0,1,1,1,6.0,11,35,23,2,4,3,6,0,2,0,,0.0,0.0,0,1,1,10,0,0,0,0,0,0,0.49,0.098,0.56,0.07%,-0.29,6b --- 0 out a1,8b 3 out a6,,CHW,0.6666666666666666,W,12,5,,
1,2,81,2009-07-03,MIN,DET,4-7,,83,3.2,1,1,1,1,2,1,0,4.05,13,39,26,7,3,3,7,0,0,0,,0.0,0.0,0,0,0,12,0,0,0,0,0,0,0.34,0.071,0.57,0.07%,1.01,4t --- 0 out d5,7t --- 2 out tie,,MIN,0.625,L,9,11,,
2,3,84,2009-07-07,MIN,NYY,4-6,,3,2.2,2,4,4,4,1,0,0,6.75,14,53,28,7,1,2,7,2,2,0,,3.0,2.0,0,0,0,9,0,0,0,0,1,0,0.77,-0.043,1.06,-0.04%,-1.08,4t 123 0 out d2,6t 1-3 2 out d6,,MIN,2.727272727272727,L,2,10,,
3,4,88,2009-07-11,MIN,CHW,6-8,,3,2.1,5,0,0,0,0,0,0,5.4,11,38,27,6,1,3,8,2,0,0,,3.0,3.0,0,0,0,11,2,0,0,0,0,0,0.37,-0.135,0.47,-0.10%,-1.14,6t 123 2 out d2,8t 3 out d4,,MIN,2.380952380952381,L,7,8,,
4,5,92,2009-07-19,MIN,TEX,11-12,L(0-1),7,1.1,1,1,1,0,2,0,0,5.54,5,16,12,4,2,3,0,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,2.24,0.09300000000000001,2.86,0.07%,0.4,11b --- 0 out tie,12b -2- 1 out tie,,TEX,0.9090909090909092,L,3,5,,
5,6,93,2009-07-20,MIN,OAK,6-7,,0,1.1,4,3,3,2,0,0,0,6.91,9,29,12,1,2,4,3,1,0,0,,0.0,0.0,0,0,0,7,0,0,0,1,0,0,0.68,-0.022000000000000002,0.81,-0.02%,-0.55,6b --- 0 out a6,7b 123 1 out a6,,OAK,5.454545454545454,L,13,14,,
6,7,95,2009-07-22,MIN,OAK,7-GF(8),,1,1.2,1,0,0,1,1,0,0,6.19,7,26,15,5,1,5,0,0,0,0,,2.0,1.0,0,0,0,6,0,0,0,1,0,1,0.0,0.0,0.0,0.00%,0.48,7b 12- 1 out d14,8b end d15,,OAK,1.6666666666666667,L,1,16,,
7,8,97,2009-07-24,MIN,LAA,8-GF(8),,1,1.0,1,0,0,0,1,0,0,5.82,4,16,9,4,0,0,3,1,1,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.06,0.003,0.06,0.00%,0.54,8b --- 0 out d4,8b end d 4,,LAA,1.0,L,3,6,,
8,9,98,2009-07-25,MIN,LAA,7-7,,0,1.0,1,0,0,1,1,0,0,5.5,5,27,16,5,1,1,2,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.16,0.006999999999999999,0.16,0.00%,0.54,7b --- 0 out d4,7b 3 out d4,,LAA,2.0,L,5,11,,
9,10,102,2009-07-29,MIN,CHW,GS-5,,3,5.0,3,2,2,1,2,2,0,5.09,19,64,48,14,5,7,9,2,1,0,54.0,,,0,0,0,18,0,0,0,0,0,0,0.92,0.057,1.57,0.06%,0.66,1t start tie,5t 3 out tie,,MIN,0.8,W,3,2,,
10,11,105,2009-08-02,MIN,LAA,5-8,,3,3.0,0,2,2,3,2,0,0,5.19,13,52,29,4,7,6,2,0,1,0,,2.0,2.0,0,0,0,10,0,0,0,0,0,1,0.14,-0.011000000000000001,0.15,-0.01%,-0.06,5t 1-3 0 out d5,8t 12- 0 out d5,,MIN,1.0,L,4,13,,
11,12,109,2009-08-07,MIN,DET,2-6,,4,4.2,4,2,0,0,5,0,0,4.4,19,63,43,7,9,9,5,1,1,0,,2.0,1.0,0,0,0,19,1,0,0,0,0,1,0.45,0.036000000000000004,0.64,0.03%,0.84,2b 1-3 0 out d2,6b 1-- 2 out d3,,DET,0.9523809523809524,L,8,10,,
12,13,112,2009-08-11,MIN,KCR,2-4,,3,1.2,5,3,3,3,2,1,0,5.01,13,59,34,6,3,4,4,2,0,0,,1.0,0.0,0,0,0,10,0,0,0,0,0,0,0.23,-0.06,0.2,-0.03%,-3.31,2t 1-- 2 out d5,4t 123 1 out d8,,MIN,6.666666666666668,L,6,14,,
