Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,145,2007-09-12,COL,PHI,9-GF,,99,1.0,0,0,0,0,1,0,0,0.00,3,9,6,3,1,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.55,9b --- 0 out a12,9b end a12,,PHI,0.0,W,12,0
2,148,2007-09-15,COL,FLA,9-GF,,2,1.0,2,1,1,0,2,0,0,4.50,5,19,15,3,2,2,1,0,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.00,-0.001,.00,0.00%,-0.44,9t --- 0 out d7,9t end d 8,,COL,2.0,L,2,10
3,23,2008-04-25,COL,LAD,6-7,,99,1.1,2,0,0,0,0,0,1,0.00,7,25,17,4,2,0,6,1,1,0,,0,0,0,0,0,6,1,0,0,0,0,0,.73,0.028,.69,0.02%,0.48,6b --- 0 out d2,7b 1-- 1 out d1,,LAD,1.8181818181818181,L,7,8
4,26,2008-04-28,COL,SFG,7-GF(8),,2,2.0,3,0,0,1,0,0,0,0.00,10,41,24,4,5,4,5,4,0,0,,0,0,1,0,0,9,0,0,0,0,0,0,.09,0.010,.07,0.01%,1.04,7b --- 0 out d4,8b end d 4,,SFG,2.0,L,0,4
5,29,2008-05-02,COL,LAD,6-6,,3,0.1,1,1,1,0,0,1,0,2.45,2,9,7,1,0,1,1,0,0,0,,2,2,0,0,0,2,0,0,0,0,0,0,1.03,-0.250,.72,-0.10%,-2.53,6t 12- 2 out d1,6t 3 out d4,,COL,10.0,L,6,11
6,30,2008-05-03,COL,LAD,8-8,,0,1.0,2,1,1,2,1,0,0,3.86,7,21,9,2,2,3,1,0,0,0,,0,0,0,0,0,5,1,0,1,0,0,0,.23,-0.015,.16,-0.01%,-0.44,8t --- 0 out d4,8t 3 out d5,,COL,4.0,L,7,12
7,41,2008-05-15,COL,ARI,6-7,,11,2.0,1,0,0,1,3,0,0,2.70,7,29,19,7,4,2,1,1,0,0,,0,0,0,0,0,6,1,0,0,1,0,0,.11,0.014,.06,0.01%,1.09,6b --- 0 out d5,7b 3 out d4,,ARI,1.0,L,5,8
8,46,2008-05-20,COL,SFG,9-GF,,4,0.1,0,0,0,0,0,0,0,2.57,1,3,2,0,0,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,.30,0.008,.14,0.00%,0.47,9t 12- 2 out d3,9t end d 3,,COL,0.0,L,5,6
9,49,2008-05-24,COL,NYM,9-GF,,3,1.0,2,1,1,0,1,1,0,3.38,6,25,17,4,2,3,2,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,1,.01,-0.001,.00,0.00%,-0.44,9t --- 0 out d6,9t end d 7,,COL,2.0,L,2,9
10,51,2008-05-26,COL,PHI,6-6,,1,0.2,4,6,6,2,1,1,1,9.35,9,44,25,7,2,2,3,2,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.03,-0.013,.01,0.00%,-4.27,6b --- 0 out d6,6b 123 2 out d10,,PHI,30.0,L,5,20
11,119,2008-08-12,KCR,CHW,8-GF(8),,77,1.0,5,5,2,0,0,0,0,10.24,9,26,18,7,1,1,8,2,3,0,,0,0,0,0,0,8,4,0,0,0,1,1,.02,-0.013,.00,0.00%,-4.45,8b --- 0 out d4,8b end d 9,,CHW,5.0,L,0,9
12,121,2008-08-14,KCR,CHW,8-GF(8),,1,1.0,0,0,0,0,0,0,0,9.28,3,10,6,2,1,1,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.56,8b --- 0 out d7,8b end d 7,,CHW,0.0,L,2,9
13,124,2008-08-17,KCR,NYY,2-5,,2,4.0,3,1,1,4,1,0,0,7.36,16,67,37,12,5,2,9,3,3,0,,2,0,0,0,0,12,0,0,0,1,0,0,.12,0.018,.00,0.00%,2.55,2b 1-3 0 out d7,5b 3 out d8,,NYY,1.75,L,6,15
14,127,2008-08-21,KCR,CLE,8-GF(8),,3,1.0,2,3,3,2,1,1,0,8.62,7,32,17,5,3,2,2,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.03,-0.011,.00,0.00%,-2.48,8b --- 0 out d4,8b end d 7,,CLE,4.0,L,3,10
