Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,145,2014-09-09,STL,CIN,8-8,,99,0.2,3,2,2,1,1,0,0,27.00,6,25,16,3,3,0,4,3,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,.14,-0.019,.13,-0.01%,-2.12,8b --- 0 out d3,8b -23 2 out d5,,CIN,20.0,L,5,9,,
2,156,2014-09-21,STL,CIN,8-8,,11,0.1,2,2,2,1,0,2,0,36.00,4,17,9,1,3,0,3,1,0,0,,2,2,0,0,0,3,0,0,0,0,0,0,.45,-0.145,.30,-0.06%,-3.07,8t 12- 0 out d1,8t 1-- 1 out d5,,STL,30.0,L,2,7,,
3,24,2015-05-03,STL,PIT,12-13,,99,2.0,1,1,1,0,2,1,0,4.50,7,29,22,7,4,1,4,1,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,1.56,-0.180,2.14,-0.15%,-0.06,12t --- 0 out tie,13t 3 out tie,,STL,0.5,W,3,2,,
4,38,2015-05-18,STL,NYM,14-14,L(0-1),14,0.0,0,1,1,2,0,0,0,9.00,2,11,3,3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2.72,-0.180,3.27,-0.13%,-0.97,14b --- 0 out tie,14b 12- 0 out tie,,NYM,inf,L,1,2,,
5,39,2015-05-19,STL,NYM,9-GF,,0,1.0,1,0,0,0,1,0,0,6.00,4,14,10,2,2,1,2,2,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.01,0.000,.01,0.00%,0.45,9b --- 0 out a8,9b end a 8,,NYM,1.0,W,10,2,,
6,88,2015-07-11,STL,PIT,12-13,,52,2.0,0,0,0,0,2,0,0,3.60,6,17,13,1,4,4,0,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,1.75,0.258,2.06,0.18%,0.92,12b --- 0 out tie,13b 3 out tie,,PIT,0.0,L,5,6,,
7,89,2015-07-12,STL,PIT,9-9,,0,1.0,0,0,0,0,2,0,0,3.00,3,10,8,5,0,0,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.75,0.129,2.27,0.10%,0.46,9b --- 0 out tie,9b 3 out tie,,PIT,0.0,L,5,6,,
8,91,2015-07-18,STL,NYM,9-GF,,5,1.0,0,0,0,1,0,0,0,2.57,3,7,3,1,0,1,1,1,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,.00,0.000,.00,0.00%,0.47,9t --- 0 out a10,9t end a10,,STL,1.0,W,12,2,,
9,92,2015-07-19,STL,NYM,8-8,,0,1.0,1,0,0,1,1,0,0,2.25,5,24,11,3,3,3,0,0,0,0,,0,0,1,0,0,4,0,0,1,0,0,0,3.00,0.103,2.32,0.05%,0.47,8t --- 0 out tie,8t 3 out tie,,STL,2.0,L,1,3,,
10,93,2015-07-21,STL,CHW,7-7,H(1),1,0.2,0,0,0,1,0,0,0,2.08,4,17,8,4,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,1,1.36,-0.017,1.03,-0.01%,-0.11,7b --- 0 out a3,7b -23 2 out a3,,CHW,5.0,W,8,5,,
11,94,2015-07-22,STL,CHW,8-8,H(2),0,0.2,2,0,0,0,1,0,0,1.93,4,18,13,4,1,0,3,3,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,2.50,-0.004,1.78,0.00%,-0.01,8b --- 0 out a1,8b 1-3 2 out a1,,CHW,10.0,W,3,2,,
12,98,2015-07-26,STL,ATL,7-7,,3,0.2,0,0,0,1,0,0,0,1.80,3,14,8,4,1,1,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.23,0.014,.56,0.00%,0.16,7t --- 0 out d1,7t -2- 2 out d1,,STL,5.0,L,2,3,,
13,129,2015-08-29,STL,SFG,9-GF,,33,1.0,1,0,0,1,3,0,0,1.64,5,21,14,3,5,0,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.04,0.003,.03,0.00%,0.46,9b --- 0 out a6,9b end a 6,,SFG,2.0,W,6,0,,
14,140,2015-09-10,STL,CIN,7-8,,11,1.1,4,2,2,0,3,1,0,2.92,8,33,24,8,6,2,3,2,0,0,,2,2,0,0,0,8,2,0,0,0,0,0,.01,-0.001,.00,0.00%,-2.60,7b 1-3 1 out d7,8b 1-- 2 out d11,,CIN,3.6363636363636362,L,0,11,,
15,147,2015-09-18,STL,CHC,7-GF(8),,7,1.1,1,0,0,1,3,0,0,2.63,6,35,18,4,3,2,0,0,0,0,,1,0,1,0,0,5,0,0,0,0,0,0,.03,0.002,.02,0.00%,0.67,7b 1-- 2 out d5,8b end d 5,,CHC,1.8181818181818181,L,3,8,,
16,152,2015-09-23,STL,CIN,9-GF,,4,1.0,2,1,1,0,2,0,0,3.07,5,15,12,4,2,0,3,2,0,0,,0,0,0,0,0,5,0,1,0,0,0,0,.00,0.000,.00,0.00%,-0.53,9t --- 0 out a9,9t end a 8,,STL,2.0,W,10,2,,
17,81,2016-07-03,STL,MIL,9-9,,99,0.0,2,3,3,0,0,0,1,inf,3,12,7,1,0,1,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.42,-0.064,.44,-0.04%,-1.83,9t --- 0 out a5,9t 123 0 out a5,,STL,inf,W,9,8,,
18,82,2016-07-04,STL,PIT,9-GF,,0,1.0,0,0,0,0,1,0,0,27.00,3,14,9,4,0,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.10,0.008,.11,0.01%,0.49,9t --- 0 out d3,9t end d 3,,STL,0.0,L,2,4,,
19,84,2016-07-06,STL,PIT,8-8,,1,1.0,1,0,0,1,1,0,0,13.50,5,27,18,5,3,1,2,2,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.69,0.027,.75,0.02%,0.49,8t --- 0 out d2,8t 3 out d2,,STL,2.0,L,5,7,,
20,100,2016-07-26,STL,NYM,7-7,,19,1.0,0,0,0,0,1,0,1,9.00,4,18,11,5,2,0,2,0,0,0,,0,0,2,0,0,3,0,0,0,0,0,0,.55,0.022,.73,0.02%,0.48,7b --- 0 out d2,7b 3 out d2,2,NYM,0.0,L,1,3,,
21,120,2016-08-17,STL,HOU,9-9,,21,0.0,2,0,0,1,0,0,0,9.00,3,9,4,2,0,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.24,-0.036,.26,-0.02%,-1.83,9b --- 0 out a6,9b 123 0 out a6,,HOU,inf,W,8,2,,
22,122,2016-08-20,STL,PHI,8-GF(8),,2,1.0,0,0,0,0,1,0,0,6.75,3,16,13,5,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.18,0.014,.20,0.01%,0.49,8b --- 0 out d2,8b end d 2,,PHI,0.0,L,2,4,,
23,124,2016-08-23,STL,NYM,9-GF,,2,1.0,3,1,1,0,2,0,0,7.20,6,28,20,8,2,2,2,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.36,-0.032,.46,-0.02%,-0.52,9t --- 0 out d2,9t end d 3,,STL,3.0,L,4,7,,
