Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,81,2016-07-03,BAL,SEA,5-7,,99,2.0,4,3,3,0,4,0,0,13.50,11,50,36,12,3,3,4,1,0,0,,1,0,0,0,0,11,3,0,0,0,0,1,.37,-0.052,.54,-0.05%,-2.03,5b -2- 1 out d3,7b -2- 1 out d5,,SEA,2.0,L,4,9,,
2,107,2016-08-04,SEA,BOS,GS-6,,31,6.0,8,2,2,1,5,1,0,5.63,25,80,54,17,5,5,14,7,1,0,52,,,0,0,0,24,2,0,0,1,0,0,1.17,0.079,1.14,0.05%,0.93,1t start tie,6t 3 out tie,,SEA,1.5,L,2,3,,
3,112,2016-08-09,SEA,DET,15-GF(15),W(1-0),4,1.0,2,1,1,0,1,1,0,6.00,5,17,12,3,1,1,3,3,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.07,-0.304,1.36,-0.23%,-0.51,15t --- 0 out tie,15t end d 1,,SEA,2.0,W,6,5,,
4,118,2016-08-16,SEA,LAA,GS-6,,6,5.0,3,3,3,4,2,0,0,5.79,21,79,44,11,3,5,10,3,3,0,47,,,0,0,0,16,1,0,0,1,1,0,1.04,0.033,1.63,0.03%,0.43,1b start tie,6b 12- 0 out a3,,LAA,1.4,L,6,7,,
5,123,2016-08-21,SEA,MIL,GS-6,,4,5.2,4,3,3,1,5,1,0,5.49,21,86,59,13,13,8,7,2,0,0,53,,,0,0,0,20,2,0,0,1,0,0,.63,0.077,.99,0.07%,-0.39,1t start tie,6t -2- 2 out a3,,SEA,0.9615384615384615,L,6,7,,
6,129,2016-08-27,SEA,CHW,GS-4,L(1-1),5,4.0,5,3,3,3,1,1,0,5.70,20,90,47,11,5,8,8,2,2,0,38,,,0,0,0,16,1,1,0,0,1,0,.85,-0.146,1.23,-0.13%,-1.05,1b start a 1,4b 3 out d2,,CHW,2.0,L,3,9,,
7,134,2016-09-02,SEA,LAA,GS-6,W(2-1),5,6.0,5,4,4,3,5,2,0,5.76,24,103,66,15,8,4,12,5,2,0,48,,,0,0,0,21,0,0,0,1,0,0,.44,-0.224,.17,-0.05%,-1.07,1t start tie,6t 3 out a6,,SEA,1.3333333333333333,W,11,8,,
8,139,2016-09-07,SEA,TEX,GS-7,W(3-1),4,6.0,3,3,0,3,4,1,0,4.79,23,91,60,23,4,4,12,7,2,0,61,,,0,1,1,20,0,0,0,0,0,1,.31,0.074,.04,0.01%,-0.45,1t start tie,7t 1-- 0 out a5,,SEA,1.0,W,8,3,,
9,144,2016-09-12,SEA,LAA,GS-6,W(4-1),4,6.0,3,0,0,1,3,0,0,4.10,22,87,61,13,7,7,11,5,0,0,68,,,0,0,0,21,1,0,0,1,0,1,1.16,0.353,.85,0.16%,2.89,1b start tie,6b 3 out a2,,LAA,0.6666666666666666,W,8,1,,
10,149,2016-09-18,SEA,HOU,GS-7,W(5-1),5,7.0,3,2,2,1,8,2,0,3.88,24,95,61,16,14,0,15,4,5,0,70,,,0,0,0,23,0,0,0,0,0,0,.58,0.132,.70,0.10%,1.41,1t start tie,7t 3 out a5,,SEA,0.5714285714285714,W,7,3,,
