,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,75,2017-06-22,SEA,DET,GS-7,W(1-0),99,7.0,6,3,3,0,4,1,0,3.86,26,100,69,16,7,5,17,9,3,0,57.0,,,1,0,0,26,2,0,0,1,0,0,0.85,0.154,0.63,0.07%,0.51,1t start tie,7t 3 out a2,,SEA,0.8571428571428571,W,9,6,,
1,2,84,2017-07-03,SEA,KCR,GS-8,L(1-1),10,8.0,5,3,3,0,4,2,0,3.6,29,101,68,16,7,11,14,4,3,0,64.0,,,1,0,0,28,1,0,0,0,1,0,0.61,0.012,0.42,0.01%,1.01,1t start tie,8t 3 out d2,,SEA,0.625,L,1,3,,
2,3,89,2017-07-08,SEA,OAK,GS-6,,4,6.0,6,3,3,2,2,2,1,3.86,27,90,60,16,10,4,18,7,3,0,48.0,,,0,0,0,24,1,0,0,0,0,0,1.15,-0.026000000000000002,0.52,-0.01%,0.01,1t start tie,6t 3 out tie,,SEA,1.3333333333333333,L,3,4,,
3,4,93,2017-07-16,SEA,CHW,GS-3,,7,3.0,6,5,5,0,1,3,0,5.25,15,75,49,8,3,3,11,4,1,0,28.0,,,0,0,0,15,0,0,0,0,0,0,0.62,-0.27699999999999997,0.36,-0.10%,-3.46,1b start tie,3b 3 out d5,,CHW,2.0,W,7,6,,
4,5,98,2017-07-21,SEA,NYY,GS-6,L(1-2),4,6.0,9,5,5,1,2,1,0,5.7,27,89,62,16,3,6,18,6,4,0,35.0,,,0,0,0,25,2,0,0,1,1,0,0.88,-0.255,0.67,-0.12%,-1.99,1t start tie,6t 3 out d4,,SEA,1.6666666666666667,L,1,5,,
5,6,103,2017-07-26,SEA,BOS,GS-7,L(1-3),4,6.2,6,4,4,1,3,2,0,5.65,26,103,64,15,8,6,16,8,2,0,48.0,,,0,0,0,24,2,0,0,1,1,0,0.65,-0.16,0.54,-0.08%,-0.6,1t start tie,7t --- 2 out d4,,SEA,1.1290322580645158,L,0,4,,
6,7,117,2017-08-11,SEA,LAA,6-7,BS(1),15,1.2,6,4,4,1,1,0,0,6.34,12,45,29,9,4,2,8,4,2,0,,0.0,0.0,0,0,0,11,1,0,0,0,0,0,1.42,-0.391,1.5,-0.25%,-3.6,6t --- 0 out a2,7t -23 2 out tie,,SEA,5.833333333333334,L,5,6,,
7,8,140,2017-09-06,SEA,HOU,GS-6,,25,6.0,3,2,2,2,3,0,0,5.89,23,80,53,13,10,5,13,4,3,0,59.0,,,0,1,1,21,2,0,0,0,0,1,0.91,0.054000000000000006,0.36,0.01%,1.01,1t start tie,6t 3 out d1,,SEA,0.8333333333333334,L,3,5,,
8,9,144,2017-09-11,SEA,TEX,3-GF(8),,4,6.0,1,1,1,1,7,1,0,5.36,20,87,59,19,12,6,6,2,1,0,,0.0,0.0,0,0,0,19,0,0,0,0,0,0,0.45,0.115,0.19,0.03%,2.49,3b --- 0 out d1,8b end d 2,,TEX,0.3333333333333333,L,3,5,,
9,10,150,2017-09-17,SEA,HOU,GS-5,L(1-4),5,4.2,7,3,3,0,1,1,0,5.4,21,78,52,13,3,5,15,7,2,0,39.0,,,0,0,0,21,1,0,0,0,0,0,1.2,-0.052000000000000005,0.46,-0.01%,0.25,1b start tie,5b 1-- 2 out d1,,HOU,1.6666666666666663,L,1,7,,
10,11,155,2017-09-23,SEA,CLE,GS-4,L(1-5),5,4.0,5,3,2,0,3,1,0,5.34,17,71,49,14,8,5,9,4,1,0,45.0,,,0,0,0,16,1,0,0,0,1,0,0.67,-0.135,0.03,0.00%,-1.0,1t start tie,4t 3 out d3,,SEA,1.25,L,4,11,,
11,12,64,2019-06-04,SEA,HOU,GS-5,,99,4.2,6,4,4,1,2,2,0,7.71,20,78,49,17,4,3,14,4,2,0,37.0,,,0,1,0,19,2,0,0,0,0,0,0.8,-0.13699999999999998,0.11,-0.01%,-0.76,1t start tie,5t -2- 2 out d2,,SEA,1.6666666666666663,L,5,11,2.3,8.0
