,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,3,2019-03-31,KCA,CHW,8-8,,99,1.0,1,0,0,0,2,0,0,0.0,4,20,12,3,3,0,2,2,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.14,0.01,0.16,0.01%,0.56,5.65,9.0,8t --- 0 out d4,8t 3 out d4,,KCR,1.0,L,3,6
1,2,6,2019-04-04,KCA,DET,7-7,L(0-1),3,0.0,0,2,2,3,0,0,0,18.0,3,18,6,1,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,2.01,-0.22699999999999998,2.03,-0.14%,-1.85,-5.8,-6.0,7b --- 0 out tie,7b 123 0 out tie,,DET,inf,L,4,5
2,3,7,2019-04-06,KCA,DET,8-GF(8),,1,1.0,1,0,0,2,0,0,0,9.0,6,19,10,3,0,1,3,3,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,0.2,0.008,0.18,0.01%,0.56,0.45,3.0,8b --- 0 out d3,8b end d 3,,DET,3.0,L,4,7
3,4,106,2019-07-27,KCA,CLE,7-8,,99,2.0,2,0,0,0,2,0,0,4.5,8,37,21,5,3,2,4,2,0,0,,0,0,0,0,0,8,2,0,0,0,0,0,0.02,0.002,0.0,0.00%,1.12,7.3,12.0,7t --- 0 out d8,8t 3 out d8,,KCR,1.0,L,1,9
4,5,109,2019-07-30,KCA,TOR,6-7,,2,2.0,0,0,0,2,0,0,0,3.0,9,34,21,3,5,6,1,0,1,0,,0,0,0,0,0,7,0,0,0,0,0,1,0.27,0.033,0.0,0.00%,1.12,3.3,6.0,6t --- 0 out d4,7t 3 out d4,,KCR,1.0,L,2,9
5,6,111,2019-08-02,KCA,MIN,7-7,,2,0.0,3,3,3,0,0,0,0,7.5,3,15,8,4,0,0,3,2,0,0,,2,2,0,0,0,3,1,0,0,0,0,0,0.93,-0.166,0.0,0.00%,-2.85,-7.8,-9.0,7b -23 0 out tie,7b 1-3 0 out d3,,MIN,inf,L,9,11
6,7,117,2019-08-08,KCA,DET,3-4,,5,1.1,2,2,2,3,2,1,0,8.59,9,44,21,7,2,1,3,2,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,1.4,-0.155,0.0,0.00%,-1.45,0.0,4.0,3b --- 0 out tie,4b 1-- 1 out d2,,DET,4.545454545454545,L,8,10
7,8,129,2019-08-23,KCA,CLE,5-6,,14,2.0,1,0,0,1,2,0,0,6.75,7,25,16,4,3,2,2,1,1,0,,0,0,0,0,0,6,0,0,0,1,0,0,0.35,0.038,0.0,0.00%,1.15,7.3,12.0,5b --- 0 out d4,6b 3 out d3,,CLE,1.0,L,1,4
8,9,132,2019-08-26,KCA,OAK,4-5,,2,1.1,6,4,4,1,1,0,0,9.28,11,51,33,4,5,4,5,4,1,0,,0,0,0,0,0,10,2,0,0,0,0,0,0.08,-0.011000000000000001,0.0,0.00%,-3.61,-7.2,-5.0,4t --- 0 out d8,5t -2- 1 out d12,,KCR,6.363636363636362,L,4,19
9,10,136,2019-08-30,KCA,BAL,5-7,,3,2.1,5,4,4,1,2,0,0,10.38,13,57,38,7,7,5,5,4,0,0,,0,0,2,0,0,12,1,0,0,0,0,1,0.24,-0.069,0.0,0.00%,-3.3,-2.35,1.0,5t --- 0 out d4,7t 12- 1 out d8,,KCR,2.8571428571428568,L,2,14
10,11,144,2019-09-08,KCA,MIA,5-5,,8,1.0,1,2,2,4,2,0,0,10.93,8,33,15,2,8,1,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.17,-0.024,0.0,0.00%,-1.5,-0.75,3.0,5b --- 0 out d5,5b 3 out d7,,MIA,5.0,L,0,9
11,12,150,2019-09-15,KCA,HOU,8-8,,6,1.0,4,4,4,2,3,1,0,12.6,9,37,22,3,7,0,4,1,0,0,,0,0,0,0,0,7,0,1,0,0,0,0,0.01,-0.009000000000000001,0.0,0.00%,-3.44,-3.35,0.0,8t --- 0 out d6,8t 3 out d10,,KCR,6.0,L,3,12
12,13,155,2019-09-20,KCA,MIN,7-8,,4,1.1,0,0,0,0,0,0,0,11.57,4,11,7,2,0,2,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.29,0.03,0.0,0.00%,0.81,3.0,4.0,7b --- 0 out d3,8b --- 1 out d1,,MIN,0.0,L,3,4
13,14,159,2019-09-25,KCA,ATL,9-GF,,4,1.0,2,1,1,0,2,0,0,11.42,5,22,16,6,3,1,2,1,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,0.01,-0.001,0.0,0.00%,-0.44,3.05,6.0,9t --- 0 out d7,9t end d 8,,KCR,2.0,L,2,10
14,15,160,2019-09-27,KCA,MIN,7-GF(7),,1,1.0,0,0,0,0,0,0,0,10.8,3,12,9,1,3,2,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.19,0.015,0.0,0.00%,0.56,2.25,3.0,7t --- 0 out d4,7t end d 4,,KCR,0.0,L,2,6
