,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,29,2006-05-06,TOR,LAA,9-GF,,99,1.0,0,0,0,1,1,0,0,0.0,4,18,8,2,1,0,2,1,1,0,,0.0,0.0,1,0,0,3,0,0,0,0,0,0,0.15,0.01,0.16,0.01%,0.55,9t --- 0 out d3,9t end d 3,,TOR,1.0,L,0,3
1,2,33,2006-05-10,TOR,OAK,5-7,W(1-0),3,2.0,2,0,0,0,3,0,0,0.0,9,31,22,8,5,3,3,2,1,0,,0.0,0.0,0,0,0,9,0,0,0,0,0,0,1.52,-0.015,1.63,-0.01%,0.09,5t --- 0 out a1,7t 12- 0 out a1,,TOR,1.0,W,9,7
2,3,35,2006-05-12,TOR,TBD,8-GF(8),,1,1.0,0,0,0,0,1,0,0,0.0,3,12,7,3,1,1,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.1,0.008,0.12,0.01%,0.55,8b --- 0 out d3,8b end d 3,,TBD,0.0,L,1,4
3,4,38,2006-05-16,TOR,LAA,7-7,,3,1.0,0,0,0,0,0,0,0,0.0,3,10,7,2,1,0,3,0,1,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.1,0.008,0.12,0.01%,0.55,7b --- 0 out d4,7b 3 out d4,,LAA,0.0,L,3,8
4,5,41,2006-05-19,TOR,COL,6-6,,2,1.0,1,1,1,0,1,1,0,1.5,4,16,10,2,1,2,1,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.27,-0.028999999999999998,0.34,-0.02%,-0.41,6b --- 0 out d3,6b 3 out d4,,COL,1.0,L,3,8
5,6,43,2006-05-21,TOR,COL,2-4,,1,2.1,1,0,0,2,2,0,0,1.08,10,32,18,5,3,2,4,2,2,0,,2.0,0.0,0,0,0,8,0,0,0,0,0,0,0.34,0.044000000000000004,0.4,0.03%,1.73,2b 1-3 2 out d5,4b 3 out d5,,COL,1.4285714285714286,L,3,5
6,7,46,2006-05-24,TOR,TBD,5-5,,2,1.0,2,1,1,1,1,0,0,1.93,6,35,19,2,5,0,4,2,0,0,,0.0,0.0,1,0,0,5,0,0,1,0,0,0,1.27,-0.067,1.62,-0.05%,-0.45,5t --- 0 out d1,5t 3 out d2,,TOR,3.0,L,8,10
7,8,49,2006-05-28,TOR,CHW,7-8,,3,1.2,2,1,1,0,0,1,0,2.45,6,16,11,2,0,1,5,0,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.61,-0.055,0.84,-0.05%,-0.01,7t --- 0 out d2,8t --- 2 out d2,,TOR,1.6666666666666667,L,5,7
8,9,52,2006-05-31,TOR,BOS,5-5,,2,1.0,1,2,2,2,1,1,0,3.75,6,25,15,5,3,2,1,1,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.4,-0.09,0.61,-0.08%,-1.45,5t --- 0 out d3,5t 3 out d5,,TOR,3.0,L,6,8
9,10,53,2006-06-02,TOR,TBD,9-GF,,1,1.0,2,1,1,1,2,0,0,4.15,6,25,16,0,4,1,2,1,0,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,-0.45,9b --- 0 out a10,9b end a 9,,TBD,3.0,W,13,4
