Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,121,2016-08-19,CHC,COL,10-10,,99,1.0,2,0,0,1,1,0,0,0.00,6,22,12,3,3,4,0,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,3.17,0.152,.24,0.01%,0.58,10b --- 0 out tie,10b 3 out tie,,COL,3.0,L,6,7,,
2,123,2016-08-21,CHC,COL,4-6,,1,2.2,2,0,0,1,5,0,0,0.00,11,49,30,10,9,4,1,0,0,0,,0,0,0,0,0,10,0,0,0,0,0,0,.01,0.002,.00,0.00%,1.46,4b --- 1 out d10,6b 3 out d9,,COL,1.3636363636363635,L,4,11,,
3,128,2016-08-27,CHC,LAD,3-6,,5,3.2,1,0,0,0,3,0,0,0.00,12,45,34,10,8,4,5,1,0,0,,2,0,0,0,0,12,0,0,0,0,0,0,.57,0.149,.01,0.00%,2.33,3b 12- 1 out d2,6b 3 out d2,,LAD,0.3125,L,2,3,,
4,130,2016-08-29,CHC,PIT,13-GF(13),W(1-0),1,1.0,2,1,1,1,2,0,0,1.08,6,21,11,5,2,2,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,1,0,3.29,-0.300,.08,-0.01%,-0.50,13t --- 0 out tie,13t end d 1,,CHC,3.0,W,8,7,,
5,133,2016-09-01,CHC,SFG,5-6,,2,2.0,0,0,0,0,1,0,0,0.87,6,18,13,5,1,4,1,0,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,.71,0.108,.01,0.00%,1.00,5t --- 0 out d1,6t 3 out d1,,CHC,0.0,W,5,4,,
6,136,2016-09-04,CHC,SFG,6-7,,2,1.0,1,0,0,0,1,0,1,0.79,5,16,8,1,2,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.97,0.018,.01,0.00%,0.12,6t --- 0 out d1,7t 1-- 0 out d1,,CHC,1.0,W,3,2,,
7,154,2016-09-24,CHC,STL,8-8,,19,1.0,2,1,1,0,0,0,0,1.46,5,21,12,2,2,0,5,3,1,0,,0,0,0,0,0,5,1,0,0,0,0,0,.04,-0.003,.00,0.00%,-0.50,8t --- 0 out d6,8t 3 out d7,,CHC,2.0,L,4,10,,
8,159,2016-09-29,CHC,PIT,GS-4,,4,3.2,2,1,0,2,4,0,0,1.13,15,57,34,9,7,5,4,2,0,0,57,,,0,0,0,12,0,0,0,1,1,1,1.15,0.065,.00,0.00%,0.74,1b start tie,4b 1-- 2 out tie,,PIT,1.25,T,1,1,,
9,30,2017-05-06,CHC,NYY,5-8,,99,4.0,3,3,3,4,1,1,0,6.75,17,88,48,13,4,5,7,2,1,0,,0,0,0,0,0,13,0,0,0,2,0,0,.08,-0.004,.09,0.00%,-0.87,5t --- 0 out d8,8t 3 out d8,,CHC,1.75,L,6,11,,
10,137,2017-09-04,CHC,PIT,5-7,,99,3.0,5,2,2,0,4,0,0,6.43,13,46,30,6,6,4,5,5,0,0,,0,0,0,0,0,13,2,0,0,0,0,0,.18,-0.036,.27,-0.03%,-0.50,5b --- 0 out d3,7b 3 out d5,,PIT,1.6666666666666667,L,0,12,,
