Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,72,2017-06-23,CIN,WSN,GS-5,,99,5.0,5,2,2,5,5,2,0,3.60,22,93,52,13,9,9,3,0,1,0,49,,,1,0,0,17,0,0,0,3,0,0,1.12,0.104,.36,0.02%,0.69,1b start a 4,5b 3 out a3,,WSN,2.0,L,5,6,,
2,77,2017-06-28,CIN,MIL,GS-6,,4,5.2,5,2,2,3,9,1,0,3.38,24,107,63,19,19,7,5,1,0,0,57,,,0,0,0,20,0,0,0,0,1,0,1.24,0.086,.55,0.02%,0.76,1t start tie,6t --3 2 out a1,,CIN,1.5384615384615383,W,4,3,,
3,82,2017-07-03,CIN,COL,GS-6,L(0-1),4,5.2,9,4,4,1,8,2,0,4.41,27,111,68,14,17,10,8,2,1,0,42,,,0,0,0,26,2,1,0,0,0,0,1.06,-0.169,.36,-0.04%,-0.64,1b start a 1,6b 1-- 2 out d1,,COL,1.923076923076923,L,3,5,,
4,87,2017-07-08,CIN,ARI,GS-7,W(1-1),4,6.2,3,0,0,1,8,0,0,3.13,25,113,74,13,12,7,9,1,3,0,75,,,0,0,0,24,0,0,0,0,0,1,.74,0.258,.16,0.03%,3.44,1b start a 3,7b 12- 2 out a5,,ARI,0.6451612903225806,W,7,0,,
5,90,2017-07-15,CIN,WSN,GS-6,L(1-2),6,6.0,3,3,3,4,6,1,0,3.41,25,93,54,12,11,8,7,1,1,0,56,,,0,0,0,21,1,0,0,0,0,0,.66,-0.071,.15,-0.01%,0.13,1t start tie,6t 3 out d3,,CIN,1.1666666666666667,L,7,10,,
6,95,2017-07-20,CIN,ARI,GS-6,L(1-3),4,6.0,4,4,4,1,7,1,0,3.86,23,100,60,15,15,8,7,2,1,0,54,,,0,0,0,21,2,1,0,0,1,0,.59,-0.169,.06,-0.01%,-0.87,1t start tie,6t 3 out d3,,CIN,0.8333333333333334,L,2,12,,
7,100,2017-07-25,CIN,NYY,GS-5,L(1-4),4,5.0,7,3,3,2,2,0,0,4.05,22,86,52,14,2,13,5,4,0,0,41,,,0,0,0,19,1,0,0,0,1,0,.93,-0.065,.03,0.00%,-0.25,1b start tie,5b 3 out d3,,NYY,1.8,L,2,4,,
8,105,2017-07-30,CIN,MIA,GS-8,W(2-4),4,8.0,3,1,1,1,6,0,0,3.56,27,106,70,24,11,11,9,5,1,0,77,,,0,0,0,25,1,0,0,0,0,0,.86,0.250,.00,0.00%,2.72,1b start tie,8b 3 out a5,,MIA,0.5,W,6,4,,
9,110,2017-08-05,CIN,STL,GS-7,L(2-5),5,6.1,3,4,3,5,4,1,2,3.64,27,102,63,20,12,11,5,3,1,0,52,,,0,0,0,20,0,0,1,2,0,0,1.07,0.054,.02,0.00%,0.72,1t start tie,7t 12- 1 out d1,,CIN,1.3114754098360657,L,1,4,,
10,115,2017-08-10,CIN,SDP,GS-7,,4,6.0,6,3,3,3,4,1,0,3.73,27,97,62,14,12,11,9,4,1,0,49,,,0,0,0,23,1,0,0,0,0,0,1.10,-0.089,.01,0.00%,-0.26,1t start tie,7t 1-- 0 out d1,,CIN,1.5,W,10,3,,
