Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,92,2013-07-10,OAK,PIT,5-6,,99,2.0,1,0,0,0,3,0,0,0.00,7,25,18,8,3,0,4,1,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,.07,0.009,.09,0.01%,0.84,5b --- 0 out d5,6b 3 out d5,,PIT,0.5,L,0,5,,
2,96,2013-07-19,OAK,LAA,6-8,,8,2.0,1,0,0,1,3,0,0,0.00,8,38,23,8,6,3,1,1,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.09,0.012,.12,0.01%,0.54,6b --- 0 out d4,8b 1-- 0 out d4,,LAA,1.0,L,1,4,,
3,115,2013-08-10,OAK,TOR,GS-6,L(0-1),21,6.0,4,4,2,3,5,1,0,1.80,26,94,59,23,8,9,9,4,1,0,54,,,0,1,0,23,0,0,0,1,0,2,.98,-0.170,1.68,-0.18%,-1.03,1b start tie,6b 3 out d1,,TOR,1.1666666666666667,L,4,5,,
4,120,2013-08-15,OAK,HOU,GS-8,W(1-1),4,8.0,4,0,0,1,9,0,0,1.00,29,118,75,24,14,9,10,7,0,0,82,,,0,0,0,28,1,0,0,0,0,0,.45,0.219,.85,0.25%,3.79,1t start tie,8t 3 out a5,,OAK,0.625,W,5,0,,
5,125,2013-08-20,OAK,SEA,GS-7,,4,7.0,2,2,2,2,7,1,0,1.44,25,94,56,22,8,9,7,2,1,0,70,,,0,0,0,23,1,0,0,0,0,0,.81,0.227,1.48,0.25%,1.32,1t start tie,7t 3 out a2,,OAK,0.5714285714285714,L,4,7,,
6,129,2013-08-25,OAK,BAL,GS-4,L(1-2),4,3.1,8,6,6,2,3,0,0,3.18,20,67,41,11,7,2,13,7,1,0,21,,,0,0,0,15,3,0,0,0,3,0,.82,-0.386,1.84,-0.52%,-4.68,1b start a 1,4b -2- 1 out d5,,BAL,3.225806451612903,L,3,10,,
7,135,2013-08-31,OAK,TBR,GS-7,W(2-2),5,6.2,5,0,0,1,7,0,0,2.57,25,102,62,28,7,11,6,3,1,0,70,,,0,0,0,24,1,0,0,1,0,0,1.17,0.396,2.45,0.50%,3.10,1t start tie,7t 1-- 2 out a1,,OAK,0.9677419354838709,W,2,1,,
8,140,2013-09-05,OAK,HOU,GS-8,L(2-3),4,8.0,7,3,2,1,7,0,0,2.51,31,95,67,24,8,17,6,5,1,0,64,,,1,0,1,30,1,0,0,0,0,0,.62,-0.078,1.11,-0.08%,0.79,1t start tie,8t 3 out d3,,OAK,1.0,L,2,3,,
9,145,2013-09-11,OAK,MIN,GS-5,W(3-3),5,5.0,4,2,2,3,7,0,0,2.63,21,91,55,17,10,5,6,3,0,0,55,,,0,0,0,18,1,0,0,1,0,0,.65,0.067,1.01,0.06%,0.44,1b start tie,5b 3 out a14,,MIN,1.4,W,18,3,,
10,151,2013-09-17,OAK,LAA,GS-6,,5,6.0,5,1,1,1,5,1,0,2.50,25,98,59,20,9,9,10,4,1,0,62,,,0,0,0,24,0,0,0,0,0,1,1.20,0.241,.38,0.05%,1.85,1t start tie,6t 3 out tie,,OAK,1.0,W,2,1,,
