Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,60,2017-06-10,ATL,NYM,GS-7,L(0-1),99,6.1,4,1,0,2,7,0,0,0.00,26,96,70,18,12,9,8,4,2,0,68,,,0,0,0,23,0,0,1,0,1,1,.92,0.201,.60,0.08%,2.08,1t start tie,7t 1-- 1 out d1,1,ATL,0.9836065573770493,L,1,6,,
2,66,2017-06-16,ATL,MIA,GS-6,L(0-2),5,6.0,5,3,3,4,3,1,0,2.19,26,106,67,13,11,10,9,5,0,0,49,,,1,0,0,22,1,0,0,1,0,0,.89,-0.041,.49,-0.01%,0.10,1t start tie,6t 3 out d3,,ATL,1.5,L,0,5,,
3,71,2017-06-21,ATL,SFG,GS-6,,4,6.0,3,1,1,1,3,0,0,1.96,21,80,59,17,6,7,10,3,1,0,64,,,0,0,0,20,0,1,0,1,0,0,.96,0.244,.44,0.07%,2.10,1t start tie,6t 3 out a1,,ATL,0.6666666666666666,W,5,3,,
4,76,2017-06-27,ATL,SDP,GS-7,W(1-2),5,6.0,6,0,0,1,8,0,0,1.48,25,103,68,25,14,8,8,3,1,0,67,,,0,0,0,24,2,0,0,0,0,0,1.19,0.285,.77,0.11%,2.57,1b start tie,7b 1-- 0 out a2,,SDP,1.1666666666666667,W,3,0,,
5,82,2017-07-04,ATL,HOU,GS-4,L(1-3),6,3.1,10,7,7,2,2,1,1,3.58,22,80,52,13,10,7,10,7,1,0,12,,,0,0,0,19,4,0,1,1,0,0,1.02,-0.310,.78,-0.14%,-4.53,1t start tie,4t 123 1 out d5,,ATL,3.8709677419354835,L,4,16,,
6,87,2017-07-09,ATL,WSN,GS-4,L(1-4),4,4.0,4,4,4,4,7,0,0,4.26,20,97,60,17,13,3,6,5,0,0,41,,,0,0,0,15,2,0,0,0,1,0,1.15,-0.211,1.22,-0.13%,-1.85,1b start tie,4b 3 out d1,,WSN,2.0,L,5,10,,
7,92,2017-07-18,ATL,CHC,GS-6,L(1-5),8,5.1,8,5,5,3,5,2,1,4.86,27,110,65,11,9,8,10,5,2,0,34,,,0,0,0,22,0,0,0,1,0,0,.87,-0.261,.55,-0.10%,-2.49,1t start tie,6t 123 1 out d3,,ATL,2.1568627450980395,L,1,5,,
8,97,2017-07-23,ATL,LAD,GS-6,,4,6.0,3,3,3,5,9,1,0,4.81,25,104,65,18,19,3,8,5,0,0,58,,,0,0,0,20,1,0,0,0,0,0,1.04,-0.114,.50,-0.03%,-0.03,1b start tie,6b 3 out d2,,LAD,1.3333333333333333,L,4,5,,
9,102,2017-07-29,ATL,PHI,GS-5,,5,5.0,2,1,1,3,4,0,1,4.50,21,96,54,11,13,5,8,2,0,0,60,,,0,0,0,17,0,0,0,0,0,0,1.24,0.174,.34,0.03%,1.53,1b start a 2,5b 3 out a2,,PHI,1.0,L,3,4,,
10,107,2017-08-03,ATL,LAD,GS-5,L(1-6),4,4.2,4,3,3,7,7,1,0,4.61,25,110,62,15,10,2,9,3,2,0,44,,,0,0,0,17,0,0,1,0,0,0,1.30,-0.137,.18,-0.01%,-0.86,1t start tie,5t 12- 2 out d2,,ATL,2.619047619047619,L,4,7,,
11,112,2017-08-09,ATL,PHI,GS-6,L(1-7),5,6.0,5,3,2,1,6,0,1,4.45,25,96,62,15,12,7,10,6,1,0,57,,,0,0,0,23,2,2,0,0,0,0,.74,-0.063,.05,0.00%,0.10,1t start tie,6t 3 out d3,,ATL,1.0,L,2,3,,
12,117,2017-08-15,ATL,COL,GS-6,,5,6.0,5,3,3,4,8,3,0,4.45,26,108,61,19,11,6,8,3,1,0,54,,,0,0,0,22,1,0,1,1,0,0,1.05,0.037,.03,0.00%,0.63,1b start tie,6b 3 out tie,,COL,1.5,W,4,3,,
13,122,2017-08-20,ATL,CIN,GS-5,W(2-7),4,5.0,5,0,0,5,2,0,1,4.13,24,94,58,16,4,9,7,6,0,0,54,,,0,1,0,18,1,0,1,1,0,0,1.36,0.274,.02,0.00%,2.58,1t start tie,5t 3 out a2,,ATL,2.0,W,8,1,,
14,127,2017-08-26,ATL,COL,GS-5,,5,4.2,7,4,4,2,5,1,1,4.36,24,94,59,14,4,9,7,2,1,0,37,,,0,0,0,21,2,0,0,0,0,0,1.15,-0.273,.02,0.00%,-1.75,1t start tie,5t -2- 2 out d2,,ATL,2.142857142857143,L,6,7,,
15,132,2017-08-31,ATL,CHC,GS-5,L(2-8),4,5.0,8,3,2,3,7,0,0,4.31,27,101,71,19,14,9,8,6,0,0,45,,,0,0,0,23,1,0,0,0,0,1,.89,-0.096,.00,0.00%,-0.34,1b start tie,5b 3 out d2,,CHC,2.2,L,2,6,,
16,139,2017-09-07,ATL,MIA,GS-6,,6,5.0,7,3,3,3,5,0,0,4.38,24,94,54,15,10,8,8,5,0,0,43,,,1,0,0,21,0,2,1,1,0,0,1.07,-0.106,.00,0.00%,-0.80,1t start tie,6t 1-- 0 out a1,,ATL,2.0,W,6,5,,
17,146,2017-09-15,ATL,NYM,GS-6,W(3-8),7,5.1,6,2,2,1,8,0,0,4.32,23,81,55,17,13,7,7,5,0,0,55,,,0,0,0,21,3,0,0,0,0,0,1.11,-0.131,.00,0.00%,-0.49,1t start tie,6t 123 1 out a1,,ATL,1.3725490196078431,W,3,2,,
18,152,2017-09-22,ATL,PHI,GS-6,W(4-8),6,5.1,4,2,2,2,5,0,0,4.26,21,84,53,17,8,6,8,4,1,0,55,,,0,0,0,18,1,0,0,1,1,0,.57,0.049,.00,0.00%,0.17,1t start tie,6t 12- 1 out a4,,ATL,1.1764705882352942,W,7,2,,
19,158,2017-09-27,ATL,NYM,GS-5,L(4-9),4,5.0,4,3,3,4,7,0,0,4.32,24,97,64,10,14,8,5,1,1,0,50,,,0,0,0,19,0,0,0,0,0,1,1.56,-0.144,.00,0.00%,-0.57,1b start tie,5b 3 out d2,,NYM,1.6,L,1,7,,
20,4,2018-04-02,ATL,WSN,GS-5,L(0-1),99,4.1,5,6,5,4,6,1,0,10.38,22,97,61,18,11,6,7,4,0,0,33,,,0,0,0,18,1,0,0,1,0,1,.71,-0.308,.79,-0.21%,-3.08,1t start tie,5t 1-- 1 out d4,,ATL,2.1951219512195124,L,1,8,6.35,16.00
21,9,2018-04-08,ATL,COL,GS-7,W(1-1),5,6.0,5,0,0,0,9,0,0,4.35,22,89,56,16,13,9,4,2,1,0,71,,,0,0,0,22,0,0,0,1,0,0,.87,0.270,.88,0.17%,2.38,1b start tie,7b 12- 0 out a4,,COL,0.8333333333333334,W,4,0,32.50,57.00
22,14,2018-04-14,ATL,CHC,GS-6,,5,5.1,6,3,2,4,7,1,0,4.02,27,109,65,22,10,8,9,4,1,0,49,,,0,0,0,23,1,0,0,0,0,1,.52,-0.029,.55,-0.02%,-1.56,1b start a 1,6b 123 1 out a7,,CHC,1.9607843137254903,L,10,14,16.00,31.00
23,19,2018-04-20,ATL,NYM,GS-6,,5,6.0,6,3,2,3,5,0,0,3.74,24,105,61,14,8,8,8,3,0,0,52,,,1,0,0,20,3,0,0,1,1,0,.94,-0.051,1.22,-0.04%,-0.07,1t start tie,6t 3 out d1,,ATL,1.5,L,3,5,14.10,27.00
24,24,2018-04-26,ATL,CIN,GS-6,,5,6.0,5,4,4,3,7,1,0,4.23,26,94,58,16,11,8,8,1,1,0,50,,,0,0,0,23,0,0,0,0,0,0,1.16,-0.090,1.19,-0.06%,-1.04,1b start a 1,6b 3 out tie,,CIN,1.3333333333333333,W,7,4,14.70,27.00
25,29,2018-05-02,ATL,NYM,GS-7,W(2-1),5,7.0,2,0,0,1,8,0,0,3.38,24,97,70,22,14,7,8,2,1,0,80,,,0,0,0,23,1,0,0,0,0,0,.86,0.398,1.28,0.36%,3.11,1b start tie,7b 3 out a3,,NYM,0.42857142857142855,W,7,0,33.95,57.00
26,34,2018-05-08,ATL,TBR,GS-6,W(3-1),5,6.0,2,0,0,3,6,0,0,2.88,22,108,68,18,11,7,6,2,2,0,71,,,0,0,0,19,0,0,0,1,0,0,1.06,0.385,1.19,0.26%,2.97,1b start tie,6b 3 out a1,,TBR,0.8333333333333334,W,1,0,26.50,48.00
27,39,2018-05-13,ATL,MIA,GS-6,W(4-1),4,6.0,1,0,0,4,6,0,0,2.51,23,102,60,12,10,8,6,2,0,0,72,,,0,0,0,18,1,0,0,1,0,1,1.31,0.345,1.71,0.27%,2.73,1b start a 1,6b 3 out a3,,MIA,0.8333333333333334,W,4,3,26.50,48.00
28,44,2018-05-19,ATL,MIA,GS-6,W(5-1),5,6.0,4,1,1,2,4,0,0,2.39,24,99,63,19,7,8,10,6,0,0,62,,,0,0,0,22,1,0,0,0,0,0,1.06,0.180,1.42,0.15%,1.93,1t start tie,6t 3 out a3,,ATL,1.0,W,8,1,19.90,39.00
