,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,148,2011-09-13,TOR,BOS,8-8,,99,0.2,3,4,3,2,0,0,0,40.5,7,31,19,7,1,0,5,3,1,0,,2,2,0,0,0,4,1,0,0,0,1,0,0.0,0.0,0.0,0.00%,-4.37,8b 1-3 0 out d7,8b 1-- 2 out d13,,BOS,25.0,L,6,18,,
1,2,154,2011-09-20,TOR,LAA,9-GF,,6,1.0,1,0,0,0,0,0,0,16.2,3,8,6,3,0,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,0.05,0.002,0.0,0.00%,0.52,9t --- 0 out d5,9t end d 5,,TOR,1.0,L,6,10,,
2,3,159,2011-09-25,TOR,TBR,8-GF(8),,4,0.1,0,0,0,0,1,0,0,13.5,1,4,3,2,1,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0.1,0.003,0.0,0.00%,0.22,8b 1-- 2 out d3,8b end d 3,,TBR,0.0,L,2,5,,
3,4,43,2013-05-18,SEA,CLE,6-8,,99,2.2,0,0,0,0,5,0,0,0.0,8,34,23,9,3,1,2,1,0,0,,2,0,2,0,0,8,0,0,0,0,0,0,0.17,0.032,0.15,0.02%,1.79,6b 12- 1 out d4,8b 3 out d2,,CLE,0.0,L,4,5,,
4,5,46,2013-05-21,SEA,LAA,4-6,,2,1.1,2,3,3,2,3,0,0,6.75,8,47,25,4,7,1,2,2,0,0,,1,0,0,0,0,6,0,0,0,0,0,0,0.03,0.001,0.02,0.00%,-1.02,4b --3 2 out d7,6b 123 0 out d7,,LAA,3.636363636363636,L,0,12,,
5,6,48,2013-05-24,SEA,TEX,6-7,,2,1.2,3,3,3,0,1,0,0,9.53,8,29,20,3,2,4,3,1,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,0.44,-0.021,0.3,-0.01%,-0.52,6t --- 0 out d3,7t 12- 2 out d4,,SEA,2.5,L,5,9,,
6,7,52,2013-05-28,SEA,SDP,8-GF,,3,2.0,0,0,0,0,4,0,0,7.04,6,27,17,5,5,1,1,0,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.03,0.004,0.01,0.00%,0.89,8t --- 0 out d5,9t end d 5,,SEA,0.0,L,1,6,,
7,8,57,2013-06-02,SEA,MIN,8-GF(8),,4,1.0,0,0,0,0,2,0,0,6.23,3,14,8,3,2,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.49,8b --- 0 out d10,8b end d10,,MIN,0.0,L,0,10,,
8,9,60,2013-06-05,SEA,CHW,12-14,,2,1.2,3,4,4,2,3,0,0,8.71,9,36,22,5,6,0,4,2,1,0,,1,0,0,0,0,7,1,0,0,0,0,0,2.34,-0.18899999999999997,0.88,-0.04%,-1.9,12t 1-- 1 out tie,14t 123 0 out d1,,SEA,4.166666666666667,L,5,7,,
9,10,63,2013-06-08,SEA,NYY,7-7,,2,0.1,1,0,0,0,0,0,0,8.44,2,9,5,1,1,1,1,0,1,0,,1,1,0,0,0,2,0,0,0,0,0,0,1.01,-0.087,0.32,-0.02%,-0.57,7t -2- 1 out d1,7t 1-- 2 out d2,,SEA,10.0,L,1,3,,
10,11,68,2013-06-14,SEA,OAK,8-8,H(1),5,1.0,1,1,1,0,1,1,0,8.49,4,16,13,6,2,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.79,-0.003,0.53,0.00%,-0.53,8b --- 0 out a2,8b 3 out a1,,OAK,1.0,W,3,2,,
11,12,71,2013-06-17,SEA,LAA,7-GF(8),,2,2.0,3,0,0,1,1,0,0,7.24,8,28,16,4,1,3,3,2,1,0,,0,0,0,0,0,7,0,0,0,2,0,0,0.0,0.0,0.0,0.00%,0.91,7b --- 0 out d9,8b end d 8,,LAA,2.0,L,3,11,,
12,13,74,2013-06-20,SEA,LAA,6-7,BS(1),2,2.0,2,1,1,2,3,0,0,6.89,9,34,19,5,6,2,2,1,0,0,,0,0,0,0,0,6,0,0,1,1,0,0,2.28,-0.039,0.72,-0.01%,-0.09,6b --- 0 out a1,7b 3 out tie,,LAA,2.0,L,9,10,,
13,14,76,2013-06-22,SEA,OAK,6-6,,1,1.0,2,0,0,0,3,0,0,6.48,5,22,16,4,3,0,2,2,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.26,0.05,0.28,0.01%,0.45,6t --- 0 out d1,6t 3 out d1,,SEA,2.0,W,7,5,,
14,15,77,2013-06-23,SEA,OAK,6-8,BS(2),0,2.2,1,1,1,0,2,1,0,6.05,9,36,24,7,5,4,3,0,0,0,,3,1,0,0,0,9,0,0,0,0,0,0,1.89,0.034,0.55,0.01%,0.39,6t 123 1 out a2,8t 3 out tie,,SEA,0.4545454545454545,W,6,3,,
15,16,85,2013-07-04,SEA,TEX,7-8,,10,1.0,2,0,0,0,0,0,0,5.75,4,11,8,2,0,2,2,1,1,0,,2,1,0,0,0,4,0,0,0,0,0,0,0.85,-0.018000000000000002,0.16,0.00%,0.16,7b 1-3 1 out d1,8b 1-- 1 out d1,,TEX,2.0,L,4,5,,
16,17,87,2013-07-06,SEA,CIN,8-GF(8),,1,1.0,2,4,2,2,2,0,0,6.33,9,30,18,4,5,3,2,2,0,0,,0,0,0,0,0,6,1,0,1,0,1,1,0.01,-0.004,0.0,0.00%,-3.55,8b --- 0 out d5,8b end d 9,,CIN,4.0,L,4,13,,
17,18,90,2013-07-09,SEA,BOS,6-7,,2,1.2,1,0,0,1,4,0,0,5.87,7,32,20,6,7,1,1,1,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,1.17,0.08800000000000001,0.13,0.01%,0.8,6t --- 0 out d1,7t --- 2 out d1,,SEA,1.6666666666666667,L,8,11,,
18,19,93,2013-07-12,SEA,LAA,8-8,,2,0.1,3,3,3,0,1,0,0,6.94,4,16,12,3,2,2,1,1,0,0,,0,0,0,0,0,4,0,1,0,0,0,0,0.11,-0.005,0.01,0.00%,-2.03,8t --- 0 out a8,8t 1-- 1 out a6,,SEA,30.0,W,8,3,,
19,20,96,2013-07-19,SEA,HOU,8-8,,6,0.1,2,2,2,0,0,0,0,7.61,3,9,6,2,1,2,1,1,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,0.38,-0.015,0.03,0.00%,-1.45,8b --- 0 out a6,8b --3 1 out a5,,HOU,20.0,W,10,7,,
20,21,98,2013-07-21,SEA,HOU,9-GF,,1,0.2,0,0,0,1,1,0,0,7.4,4,11,5,1,1,0,2,0,1,0,,3,3,0,0,0,2,0,0,0,0,1,0,0.01,0.0,0.0,0.00%,-1.45,9b 123 1 out a10,9b end a 7,,HOU,5.0,W,12,5,,
21,22,102,2013-07-25,SEA,MIN,7-8,,3,2.0,1,0,0,0,3,0,0,6.84,7,29,20,7,5,1,3,3,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,0.03,0.003,0.01,0.00%,0.89,7t --- 0 out a8,8t 3 out a8,,SEA,0.5,W,8,2,,
22,23,104,2013-07-27,SEA,MIN,7-8,,1,1.2,0,0,0,3,2,0,0,6.43,7,34,16,4,7,2,0,0,0,0,,0,0,0,1,0,4,0,0,0,0,0,0,0.2,0.011000000000000001,0.04,0.00%,0.68,7t --- 1 out d4,8t 3 out d4,,SEA,2.5,L,0,4,,
23,24,105,2013-07-28,SEA,MIN,7-8,H(2),0,2.0,1,0,0,0,5,0,0,6.0,7,34,22,8,4,0,2,1,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,1.52,0.158,0.2,0.01%,0.89,7t --- 0 out a1,8t 3 out a2,,SEA,0.5,W,6,4,,
24,25,107,2013-07-31,SEA,BOS,10-12,,2,3.0,0,0,0,0,4,0,0,5.45,9,38,27,6,4,3,2,0,0,0,,0,0,0,0,0,9,0,0,0,0,0,0,1.81,0.41100000000000003,0.2,0.03%,1.5,10b --- 0 out tie,12b 3 out tie,,BOS,0.0,L,4,5,,
25,26,110,2013-08-03,SEA,BAL,8-GF,S(1),2,1.1,0,0,0,0,2,0,0,5.24,4,13,10,2,4,0,2,1,0,0,,2,0,0,0,0,4,0,0,0,0,0,0,0.99,0.10099999999999999,0.04,0.00%,0.94,8b 12- 2 out a2,9b end a 4,,BAL,0.0,W,8,4,,
26,27,111,2013-08-04,SEA,BAL,9-GF,S(2),0,1.0,0,0,0,0,1,0,0,5.09,3,9,8,1,2,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.64,0.2,0.14,0.01%,0.5,9b --- 0 out a1,9b end a 1,,BAL,0.0,W,3,2,,
27,28,114,2013-08-07,SEA,TOR,9-GF,S(3),2,1.0,1,0,0,0,2,0,0,4.95,4,15,10,3,4,2,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.95,0.065,0.03,0.00%,0.45,9t --- 0 out a2,9t end a 2,,SEA,1.0,W,9,7,,
28,29,117,2013-08-11,SEA,MIL,9-GF,S(4),3,1.0,1,0,0,0,1,0,0,4.82,4,18,12,3,3,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.95,0.065,0.01,0.00%,0.45,9t --- 0 out a2,9t end a 2,,SEA,1.0,W,2,0,,
29,30,118,2013-08-13,SEA,TBR,9-GF,S(5),1,1.0,0,0,0,0,2,0,0,4.7,3,17,12,4,2,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.55,0.19,0.03,0.00%,0.47,9b --- 0 out a1,9b end a 1,,TBR,0.0,W,5,4,,
30,31,119,2013-08-14,SEA,TBR,9-GF,BL(0-1),0,0.0,4,2,2,1,0,0,0,5.17,5,15,8,4,0,1,3,2,0,0,,0,0,0,0,0,4,1,1,1,0,0,0,3.0,-0.81,0.04,-0.01%,-3.83,9b --- 0 out a1,9b end d 1,,TBR,inf,L,4,5,,
31,32,121,2013-08-16,SEA,TEX,9-GF,S(6),1,1.0,0,0,0,0,2,0,0,5.03,3,13,9,4,3,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.19,0.091,0.01,0.00%,0.5,9b --- 0 out a2,9b end a 2,,TEX,0.0,W,3,1,,
32,33,123,2013-08-18,SEA,TEX,9-GF,S(7),1,1.0,0,0,0,0,0,0,0,4.91,3,8,6,2,0,0,3,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.64,0.2,0.02,0.00%,0.5,9b --- 0 out a1,9b end a 1,,TEX,0.0,W,4,3,,
33,34,125,2013-08-20,SEA,OAK,9-GF,S(8),1,1.0,0,0,0,0,2,0,0,4.79,3,15,9,3,3,0,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.5,0.038,0.0,0.00%,0.47,9b --- 0 out a3,9b end a 3,,OAK,0.0,W,7,4,,
34,35,126,2013-08-21,SEA,OAK,9-GF,S(9),0,1.0,0,0,0,0,3,0,0,4.68,3,18,12,5,2,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.14,0.085,0.0,0.00%,0.47,9b --- 0 out a2,9b end a 2,,OAK,0.0,W,5,3,,
35,36,129,2013-08-25,SEA,LAA,9-GF,,3,1.0,0,0,0,0,2,0,0,4.57,3,11,8,3,2,0,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.45,9t --- 0 out d6,9t end d 6,,SEA,0.0,L,1,7,,
36,37,131,2013-08-27,SEA,TEX,10-GF(10),L(0-2),1,1.0,2,1,1,0,1,0,0,4.67,5,19,12,5,1,1,3,2,1,0,,0,0,1,0,0,5,0,0,0,0,0,0,3.24,-0.319,0.0,0.00%,-0.56,10t --- 0 out tie,10t end d 1,,SEA,2.0,L,3,4,,
37,38,133,2013-08-29,SEA,HOU,9-GF,S(10),1,1.0,0,0,0,1,1,0,0,4.57,3,10,4,2,1,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,4.48,0.193,0.0,0.00%,0.48,9b --- 0 out a1,9b end a 1,,HOU,1.0,W,3,2,,
38,39,135,2013-08-31,SEA,HOU,9-GF,S(11),1,1.0,0,0,0,1,2,0,0,4.47,4,18,10,3,2,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.3,0.087,0.0,0.00%,0.48,9b --- 0 out a2,9b end a 2,,HOU,1.0,W,3,1,,
39,40,139,2013-09-04,SEA,KCR,9-GF,S(12),3,1.0,0,0,0,0,0,0,0,4.37,3,9,7,3,0,1,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.19,0.091,0.0,0.00%,0.5,9b --- 0 out a2,9b end a 2,,KCR,0.0,W,6,4,,
40,41,141,2013-09-06,SEA,TBR,9-GF,S(13),1,1.0,1,0,0,0,0,0,0,4.28,4,16,10,2,2,2,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.0,0.065,0.0,0.00%,0.45,9t --- 0 out a2,9t end a 2,,SEA,1.0,W,6,4,,
41,42,142,2013-09-07,SEA,TBR,9-GF,,0,1.0,0,0,0,1,1,0,0,4.2,3,14,7,2,1,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,0.3,0.012,0.0,0.00%,0.45,9t --- 0 out a4,9t end a 4,,SEA,1.0,W,6,2,,
42,43,144,2013-09-09,SEA,HOU,9-9,BL(0-3),1,0.1,2,4,3,2,1,0,0,4.71,5,26,15,2,6,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,3.77,-0.7859999999999999,0.0,0.00%,-3.03,9t --- 0 out a1,9t 1-- 1 out d2,,SEA,40.0,L,4,6,,
43,44,148,2013-09-14,SEA,STL,9-GF,S(14),4,1.0,0,0,0,0,1,0,0,4.62,3,9,6,2,1,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.46,0.035,0.0,0.00%,0.45,9b --- 0 out a3,9b end a 3,,STL,0.0,W,4,1,,
44,45,152,2013-09-18,SEA,DET,9-GF,,3,1.0,0,0,0,1,2,0,0,4.53,4,19,10,3,1,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.01,0.001,0.0,0.00%,0.5,9b --- 0 out a8,9b end a 8,,DET,1.0,W,8,0,,
45,46,156,2013-09-22,SEA,LAA,9-GF,S(15),3,1.0,1,0,0,0,0,0,0,4.44,4,13,8,2,0,0,4,2,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,3.43,0.185,0.0,0.00%,0.46,9b --- 0 out a1,9b end a 1,,LAA,1.0,W,3,2,,
46,47,157,2013-09-23,SEA,KCR,9-9,,0,1.0,1,0,0,1,1,0,0,4.36,5,20,8,1,2,1,2,2,0,0,,0,0,0,0,0,4,1,0,1,0,0,0,3.24,0.126,0.0,0.00%,0.45,9t --- 0 out tie,9t 3 out tie,,SEA,2.0,L,5,6,,
47,48,158,2013-09-24,SEA,KCR,9-GF,,0,1.0,1,0,0,0,0,0,0,4.28,4,20,10,2,1,4,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.16,0.012,0.0,0.00%,0.45,9t --- 0 out a4,9t end a 4,,SEA,1.0,W,4,0,,
48,49,161,2013-09-28,SEA,OAK,9-GF,S(16),3,1.0,0,0,0,0,2,0,0,4.2,3,13,10,3,3,0,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.88,0.065,0.0,0.00%,0.45,9t --- 0 out a2,9t end a 2,,SEA,0.0,W,7,5,,
49,50,1,2014-03-31,SEA,LAA,9-GF,,99,1.0,0,0,0,0,1,0,0,0.0,3,17,11,3,3,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.01,0.001,0.01,0.00%,0.44,9b --- 0 out a7,9b end a 7,,LAA,0.0,W,10,3,,
50,51,4,2014-04-03,SEA,OAK,9-10,,2,1.2,0,0,0,2,3,0,0,0.0,7,39,23,7,4,0,2,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,2.55,0.15,2.91,0.10%,0.5,9b --- 0 out tie,10b 12- 2 out tie,,OAK,1.6666666666666667,L,2,3,,
51,52,7,2014-04-08,SEA,LAA,7-8,H(1),4,1.2,0,0,0,1,1,0,0,0.0,6,19,12,5,1,2,2,1,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.27,0.146,1.53,0.11%,0.79,7t --- 0 out a1,8t --- 2 out a2,,SEA,0.8333333333333334,W,5,3,,
