Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,17,2016-04-23,COL,LAD,7-8,,99,2.0,0,0,0,1,2,0,0,0.00,7,28,15,5,3,2,2,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.27,0.035,.35,0.03%,1.15,7t --- 0 out d4,8t 3 out d3,,COL,0.5,L,1,4,,
2,20,2016-04-26,COL,PIT,9-GF,,2,1.0,2,1,1,1,1,0,0,3.00,6,25,16,3,2,3,1,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.11,-0.008,.10,-0.01%,-0.43,9t --- 0 out d4,9t end d 5,,COL,3.0,L,4,9,,
3,21,2016-04-27,COL,PIT,11-GF(12),L(0-1),0,2.0,1,1,1,1,2,0,0,3.60,8,38,23,7,5,2,3,1,0,0,,0,0,0,0,0,7,1,0,0,0,0,0,2.09,-0.123,1.82,-0.06%,0.15,11t --- 0 out tie,12t end d 1,,COL,1.0,L,8,9,,
4,23,2016-04-30,COL,ARI,6-6,BS(1),2,1.0,2,2,2,0,0,1,0,6.00,5,21,14,6,2,1,4,1,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.35,-0.235,1.51,-0.16%,-1.47,6b --- 0 out a2,6b 3 out tie,,ARI,2.0,W,5,2,,
5,24,2016-05-01,COL,ARI,7-7,H(1),0,0.1,0,0,0,0,1,0,0,5.68,1,5,3,0,1,0,0,0,0,0,,3,0,0,0,0,1,0,0,0,0,0,0,3.87,0.101,4.40,0.07%,0.79,7b 123 2 out a3,7b 3 out a3,,ARI,0.0,W,6,3,,
6,29,2016-05-06,COL,SFG,7-7,,4,1.0,1,1,1,1,0,0,0,6.14,5,19,12,4,1,2,2,1,1,0,,0,0,0,0,0,4,1,0,0,0,0,0,.82,-0.076,1.04,-0.06%,-0.53,7b --- 0 out d1,7b 3 out d2,,SFG,2.0,L,4,6,,
7,30,2016-05-07,COL,SFG,9-9,,0,0.1,0,0,0,1,0,0,0,5.87,2,9,4,2,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,4.07,0.105,4.96,0.08%,0.31,9b -2- 2 out tie,9b 3 out tie,,SFG,10.0,L,1,2,,
8,31,2016-05-08,COL,SFG,8-8,H(2),0,0.2,0,0,0,2,0,0,0,5.40,4,21,10,2,0,0,2,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.21,0.004,1.37,0.00%,0.05,8b --- 0 out a2,8b 12- 2 out a2,,SFG,10.0,W,2,0,,
9,34,2016-05-11,COL,ARI,7-8,H(3),2,0.2,1,1,1,0,1,0,0,6.00,3,12,8,2,3,1,1,1,0,0,,1,0,0,0,0,3,1,0,0,0,0,0,1.01,-0.001,1.10,0.00%,-0.05,7t 1-- 1 out a3,8t -2- 0 out a3,,COL,5.0,W,8,7,,
10,35,2016-05-13,COL,NYM,8-8,H(4),1,1.0,1,0,0,0,2,0,0,5.40,4,21,13,6,1,0,2,1,1,0,,0,0,0,0,0,4,0,1,0,0,0,0,.94,0.050,.88,0.03%,0.58,8t --- 0 out a3,8t 3 out a3,,COL,1.0,W,5,2,,
11,36,2016-05-14,COL,NYM,8-8,H(5),0,1.0,0,0,0,0,2,0,0,4.91,3,12,9,0,3,0,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.63,0.050,.59,0.03%,0.58,8t --- 0 out a3,8t 3 out a3,,COL,0.0,W,7,4,,
12,38,2016-05-17,COL,STL,8-8,H(6),2,1.0,0,0,0,0,1,0,0,4.50,3,11,8,1,4,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.14,0.086,1.23,0.06%,0.49,8b --- 0 out a2,8b 3 out a2,,STL,0.0,W,3,1,,
13,42,2016-05-21,COL,PIT,7-8,W(1-1),3,1.1,0,0,0,1,2,0,0,4.05,4,20,9,3,4,0,1,0,0,0,,2,0,0,0,0,3,0,0,0,0,0,0,1.78,0.180,1.85,0.11%,0.92,7b 12- 2 out tie,8b 3 out tie,,PIT,0.9090909090909091,W,5,1,,
14,46,2016-05-26,COL,BOS,8-9,,4,1.0,0,0,0,0,0,0,0,3.77,3,12,8,2,0,0,3,1,1,0,,1,0,0,0,0,3,0,0,0,0,0,0,.25,0.020,.19,0.01%,0.81,8b 1-- 1 out a5,9b --- 1 out a6,,BOS,0.0,W,8,2,,
15,47,2016-05-27,COL,SFG,8-8,H(7),0,1.0,1,0,0,0,1,0,0,3.52,4,18,13,0,2,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.18,0.084,1.33,0.06%,0.58,8t --- 0 out a2,8t 3 out a2,,COL,1.0,W,5,2,,
16,48,2016-05-28,COL,SFG,8-8,BL(1-2),0,0.0,3,3,3,0,0,1,0,5.28,3,7,4,0,0,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,3.18,-0.579,4.04,-0.44%,-3.00,8t --- 0 out a1,8t --- 0 out d2,,COL,inf,L,5,10,,
17,53,2016-06-02,COL,CIN,9-GF,,4,1.0,0,0,0,0,1,0,0,4.96,3,11,7,4,0,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.58,9t --- 0 out d7,9t end d 7,,COL,0.0,L,4,11,,
18,56,2016-06-05,COL,SDP,8-8,,2,1.0,0,0,0,0,0,0,0,4.67,3,14,8,3,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.08,0.006,.05,0.00%,0.47,8b --- 0 out a6,8b 3 out a6,,SDP,0.0,W,10,3,,
19,58,2016-06-07,COL,LAD,9-GF,L(1-3),1,0.0,1,1,1,0,0,1,0,5.19,1,2,2,1,0,0,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1.35,-0.466,1.08,-0.22%,-1.00,9b --- 2 out tie,9b end d 1,,LAD,inf,L,3,4,,
20,59,2016-06-08,COL,LAD,8-8,H(8),0,1.0,1,0,0,0,3,0,0,4.91,4,21,12,3,5,1,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.99,0.138,1.52,0.06%,0.48,8b --- 0 out a1,8b 3 out a1,,LAD,1.0,W,1,0,,
21,61,2016-06-10,COL,SDP,8-8,H(9),1,1.0,1,0,0,2,3,0,0,4.66,6,28,16,4,4,0,1,1,0,0,,0,0,2,0,0,4,0,0,1,0,0,0,3.95,0.129,2.93,0.06%,0.58,8t --- 0 out a1,8t 3 out a1,,COL,3.0,L,5,7,,
22,62,2016-06-11,COL,SDP,9-GF,S(1),0,1.0,0,0,0,0,0,0,0,4.43,2,8,7,2,2,0,2,0,1,0,,2,0,0,1,0,2,0,0,0,0,0,0,3.77,0.285,2.64,0.12%,1.60,9t 12- 0 out a2,9t end a 2,,COL,0.0,W,5,3,,
23,64,2016-06-14,COL,NYY,9-GF,S(2),2,1.0,0,0,0,0,1,0,0,4.22,3,10,8,1,2,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.49,0.039,.37,0.02%,0.58,9t --- 0 out a3,9t end a 3,,COL,0.0,W,13,10,,
24,65,2016-06-15,COL,NYY,9-GF,S(3),0,1.0,0,0,0,0,0,0,0,4.03,3,13,8,2,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.49,0.039,.40,0.02%,0.58,9t --- 0 out a3,9t end a 3,,COL,0.0,W,6,3,,
25,69,2016-06-20,COL,MIA,9-GF,S(4),4,1.0,1,0,0,0,1,0,0,3.86,3,17,12,3,0,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,1.76,0.083,1.16,0.03%,0.46,9b --- 0 out a2,9b end a 2,,MIA,1.0,W,5,3,,
26,70,2016-06-21,COL,NYY,9-GF,,0,1.0,1,0,0,0,0,0,0,3.70,4,16,10,3,1,2,2,1,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.34,0.020,.23,0.01%,0.52,9b --- 0 out a4,9b end a 4,,NYY,1.0,W,8,4,,
27,72,2016-06-23,COL,ARI,9-GF,L(1-4),1,1.0,3,1,1,0,2,0,0,3.91,6,25,22,2,4,3,1,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,2.38,-0.275,1.49,-0.10%,-0.43,9t --- 0 out tie,9t end d 1,,COL,3.0,L,6,7,,
28,73,2016-06-24,COL,ARI,9-GF,BL(1-5),0,1.0,3,2,2,1,1,1,0,4.44,7,25,16,4,3,0,5,3,0,0,,0,0,1,0,0,6,1,0,1,0,0,0,2.22,-0.596,1.21,-0.20%,-1.43,9t --- 0 out a1,9t end d 1,,COL,4.0,L,9,10,,
29,75,2016-06-26,COL,ARI,9-GF,W(2-5),1,1.0,0,0,0,0,2,0,0,4.28,3,11,10,2,3,0,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.92,0.152,1.08,0.05%,0.58,9t --- 0 out tie,9t end tie,,COL,0.0,W,9,7,,
30,78,2016-06-29,COL,TOR,9-GF,,2,1.0,0,1,1,2,1,0,1,4.45,6,27,12,4,2,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.27,-0.017,.16,-0.01%,-0.43,9t --- 0 out d3,9t end d 4,,COL,2.0,L,3,5,,
31,83,2016-07-05,COL,SFG,9-GF,,5,1.0,0,0,0,0,1,0,0,4.30,3,12,9,1,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.22,0.017,.06,0.00%,0.48,9b --- 0 out a4,9b end a 4,,SFG,0.0,W,7,3,,
32,86,2016-07-08,COL,PHI,9-GF,,2,1.0,1,1,1,1,2,0,0,4.45,6,21,11,2,2,2,1,0,1,0,,0,0,0,0,0,5,0,0,0,0,0,1,.71,-0.071,.20,-0.01%,-0.43,9t --- 0 out d1,9t end d 2,,COL,2.0,L,3,5,,
33,88,2016-07-10,COL,PHI,9-GF,,1,1.0,0,0,0,0,2,0,0,4.31,3,12,8,2,4,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.58,9t --- 0 out d7,9t end d 7,,COL,0.0,L,3,10,,
34,90,2016-07-16,COL,ATL,9-GF,S(5),5,1.0,0,0,0,0,1,0,0,4.18,3,15,8,3,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.59,0.195,.49,0.02%,0.49,9b --- 0 out a1,9b end a 1,,ATL,0.0,W,4,3,,
35,92,2016-07-18,COL,TBR,9-GF,S(6),1,1.0,0,0,0,1,1,0,0,4.05,4,18,14,0,3,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.98,0.039,.23,0.01%,0.58,9t --- 0 out a3,9t end a 3,,COL,1.0,W,7,4,,
36,94,2016-07-20,COL,TBR,9-9,,1,0.2,2,1,1,0,2,0,0,4.24,4,17,13,3,2,1,1,0,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.01,-0.001,.00,0.00%,-0.68,9t --- 0 out d7,9t 1-- 2 out d8,,COL,10.0,L,3,11,,
37,95,2016-07-21,COL,ATL,9-GF,S(7),0,0.1,0,0,0,0,0,0,0,4.19,1,2,1,0,0,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,.48,0.013,.09,0.00%,0.55,9t 1-3 2 out a4,9t end a 4,,COL,0.0,W,7,3,,
38,96,2016-07-22,COL,ATL,9-GF,S(8),0,1.0,1,0,0,2,1,0,0,4.08,6,30,15,3,1,1,2,1,1,0,,0,0,0,0,0,3,1,0,0,0,0,0,5.46,0.179,1.06,0.02%,0.58,9t --- 0 out a1,9t end a 1,,COL,3.0,W,4,3,,
39,100,2016-07-26,COL,BAL,9-GF,S(9),3,1.0,0,0,0,0,1,0,0,3.96,3,12,9,2,1,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.55,0.043,.17,0.01%,0.52,9b --- 0 out a3,9b end a 3,,BAL,0.0,W,6,3,,
40,101,2016-07-27,COL,BAL,9-GF,S(10),0,1.0,0,0,0,0,1,0,0,3.86,3,7,5,1,1,0,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.23,0.095,.43,0.02%,0.52,9b --- 0 out a2,9b end a 2,,BAL,0.0,W,3,1,,
41,102,2016-07-28,COL,NYM,9-GF,S(11),0,1.0,0,0,0,0,1,0,0,3.76,3,8,7,3,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.56,0.192,1.21,0.05%,0.48,9b --- 0 out a1,9b end a 1,,NYM,0.0,W,2,1,,
42,108,2016-08-04,COL,LAD,9-GF,,6,1.0,0,0,0,0,2,0,0,3.66,3,15,11,1,5,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.29,0.023,.30,0.01%,0.58,9t --- 0 out d2,9t end d 2,,COL,0.0,L,2,4,,
43,109,2016-08-05,COL,MIA,9-9,BL(2-6),0,0.1,3,4,4,2,1,0,0,4.54,6,25,12,2,1,2,1,1,0,0,,0,0,0,0,0,4,0,0,1,0,0,0,4.11,-0.791,3.28,-0.38%,-3.68,9t --- 0 out a2,9t 1-3 1 out d1,,COL,50.0,L,3,5,,
44,112,2016-08-08,COL,TEX,9-9,BL(2-7),2,0.1,2,3,3,1,0,0,0,5.18,4,13,5,1,0,3,0,0,0,0,,0,0,2,0,0,3,0,0,0,0,0,0,2.94,-0.413,1.62,-0.14%,-2.01,9t --- 0 out a2,9t 1-- 1 out tie,,COL,30.0,L,3,4,,
