Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,16,2004-04-23,BOS,NYY,9-GF,,99,1.0,0,0,0,0,1,0,0,0.00,3,16,10,3,3,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.55,9b --- 0 out a9,9b end a 9,,NYY,0.0,W,11,2
2,19,2004-04-28,BOS,TBD,9-GF,,4,1.0,0,0,0,0,1,0,0,0.00,3,9,6,2,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.04,0.003,.06,0.00%,0.60,9t --- 0 out a6,9t end a 6,,BOS,0.0,W,6,0
3,23,2004-05-01,BOS,TEX,5-7,,2,3.0,2,0,0,0,1,0,0,0.00,11,44,29,6,3,8,2,2,0,0,,0,0,0,0,0,11,1,0,0,0,0,0,.22,0.035,.27,0.03%,1.82,5b --- 0 out d5,7b 3 out d4,2,TEX,0.6666666666666666,L,5,8
4,26,2004-05-04,BOS,CLE,6-7,,2,2.0,0,0,0,1,0,0,0,0.00,6,24,13,5,0,5,0,0,0,0,,1,0,1,0,0,5,0,0,0,1,0,0,.16,0.017,.21,0.01%,1.69,6b -2- 0 out d5,7b 3 out d5,,CLE,0.5,L,6,7
5,31,2004-05-09,BOS,KCR,8-8,,4,1.0,2,1,1,1,0,0,0,1.13,6,23,12,3,2,2,3,1,0,0,,0,0,0,0,0,4,1,0,1,0,0,0,.21,-0.016,.27,-0.01%,-0.41,8t --- 0 out d4,8t 3 out d5,,BOS,3.0,L,4,8
6,32,2004-05-10,BOS,CLE,4-6,,0,2.1,3,1,1,0,2,0,0,1.74,10,33,22,6,4,3,5,1,0,0,,3,2,0,0,0,9,1,0,0,0,1,0,1.30,-0.101,1.68,-0.08%,-0.40,4t 123 1 out tie,6t 1-- 2 out d2,,BOS,1.4285714285714286,L,6,10
7,34,2004-05-12,BOS,CLE,7-7,,1,1.0,1,0,0,0,1,0,0,1.59,4,18,11,4,2,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.29,0.017,.37,0.01%,0.60,7t --- 0 out d4,7t 3 out d4,,BOS,1.0,L,4,6
8,35,2004-05-13,BOS,TOR,6-6,,0,0.1,2,3,2,0,0,0,0,3.09,4,12,11,2,1,4,0,0,0,0,,0,0,0,0,0,4,1,0,0,0,0,1,1.02,-0.154,1.38,-0.13%,-1.91,6b --- 0 out d1,6b -23 1 out d2,,TOR,20.0,L,6,12
9,38,2004-05-16,BOS,TOR,8-8,,2,0.0,1,0,0,0,0,0,0,3.09,1,6,5,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,.29,-0.010,.41,-0.01%,-0.40,8b --- 0 out d2,8b 1-- 0 out d2,,TOR,inf,L,1,3
10,41,2004-05-20,BOS,TBD,3-5,,3,2.1,3,1,1,1,3,0,0,3.21,10,39,22,6,6,2,4,3,0,0,,1,0,0,1,0,9,0,0,0,0,0,0,.58,0.040,.76,0.03%,1.45,3b -2- 1 out d7,5b -2- 2 out d1,,TBD,1.9047619047619047,L,6,9
11,42,2004-05-21,BOS,TOR,9-GF,,0,1.0,0,0,0,0,0,0,0,3.00,3,12,8,3,1,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.05,0.003,.07,0.00%,0.60,9t --- 0 out a6,9t end a 6,,BOS,0.0,W,11,5
12,45,2004-05-25,BOS,OAK,8-8,,3,1.0,0,0,0,0,1,0,0,2.81,3,12,8,2,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.60,8t --- 0 out a10,8t 3 out a10,,BOS,0.0,W,12,2
13,47,2004-05-27,BOS,OAK,7-7,,1,1.0,3,3,0,1,2,0,0,2.65,8,28,18,4,7,3,2,2,0,0,,0,0,0,0,0,7,0,0,0,0,0,1,.01,-0.001,.01,0.00%,-2.41,7t --- 0 out d10,7t 3 out d13,,BOS,4.0,L,2,15
14,49,2004-05-29,BOS,SEA,9-9,,1,0.0,0,0,0,1,0,0,0,2.65,1,6,2,2,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,.78,-0.017,1.02,-0.01%,-0.22,9t 1-- 2 out d1,9t 12- 2 out d1,,BOS,inf,L,4,5
15,51,2004-05-31,BOS,BAL,6-7,,1,2.0,3,3,3,1,0,1,0,3.79,10,34,19,7,1,3,6,1,1,0,,3,3,0,0,0,9,2,0,0,0,0,0,.07,-0.042,.11,-0.04%,-2.96,6t 123 0 out d4,7t 3 out d9,,BOS,2.0,L,4,13
16,58,2004-06-09,BOS,SDP,8-8,,8,1.0,2,1,1,0,0,0,0,4.05,5,18,13,5,1,3,2,1,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.04,-0.004,.06,0.00%,-0.41,8t --- 0 out d6,8t 3 out d7,,BOS,2.0,L,1,8
17,59,2004-06-10,BOS,SDP,9-GF,,0,0.2,2,0,0,0,0,0,1,3.92,5,25,15,5,4,4,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.06,0.001,.08,0.00%,0.32,9t --- 1 out a6,9t end a 6,,BOS,10.0,W,9,3
18,65,2004-06-17,BOS,COL,9-GF,,6,1.0,2,0,0,0,1,0,0,3.74,5,15,8,1,1,0,4,2,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.59,9b --- 0 out a11,9b end a11,,COL,2.0,W,11,0
19,68,2004-06-20,BOS,SFG,8-GF(8),,2,1.0,0,0,0,0,3,0,0,3.57,3,17,10,4,3,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.04,0.003,.06,0.00%,0.53,8b --- 0 out d4,8b end d 4,,SFG,0.0,L,0,4
20,73,2004-06-26,BOS,PHI,6-7,,5,1.2,4,2,2,1,2,0,1,4.07,10,40,23,8,3,4,2,0,0,0,,0,0,0,0,0,8,1,0,0,0,0,0,.12,-0.008,.18,-0.01%,-1.22,6t --- 0 out d6,7t --3 2 out d8,,BOS,4.166666666666667,L,2,9
21,75,2004-06-29,BOS,NYY,6-7,,2,1.2,3,2,2,3,1,0,0,4.50,11,36,17,4,1,3,4,2,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,.04,-0.007,.08,-0.01%,-1.43,6b --- 0 out d6,7b 1-3 2 out d8,,NYY,5.0,L,3,11
22,80,2004-07-04,BOS,ATL,6-7,,4,1.2,1,0,0,2,2,0,0,4.23,8,28,16,7,3,3,1,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.05,0.003,.07,0.00%,0.43,6b --- 0 out d6,7b -23 2 out d6,,ATL,2.5,L,4,10
23,21,2005-04-26,BOS,BAL,9-GF,,99,1.0,2,0,0,0,1,0,0,0.00,5,19,12,2,1,4,0,0,0,0,,0,0,0,0,0,4,0,0,0,1,0,1,.25,0.010,.33,0.01%,0.55,9t --- 0 out d3,9t end d 3,,BOS,2.0,L,8,11
24,25,2005-05-02,BOS,DET,8-GF(8),,5,0.1,0,0,0,0,1,0,0,0.00,1,4,3,0,2,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.03,0.001,.03,0.00%,0.24,8b 1-- 2 out d5,8b end d 5,,DET,0.0,L,3,8
25,121,2005-08-20,BOS,LAA,7-7,,99,0.1,2,2,2,0,0,0,0,10.80,3,13,8,0,1,1,2,1,0,0,,0,0,1,0,0,2,0,0,0,0,1,0,.52,-0.055,.63,-0.04%,-1.02,7b --- 0 out d2,7b 1-- 1 out d3,,LAA,20.0,L,2,4
