,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,112,2018-08-09,ATL,WSN,3-7,L(0-1),99,5.0,6,4,4,3,3,1,0,7.2,23,82,45,13,7,7,10,6,1,0,,0,0,0,1,0,19,1,0,1,0,1,0,0.86,-0.255,1.68,-0.30%,-1.44,3.85,12.0,3b --- 0 out a1,7b 3 out d3,,WSN,1.8,L,3,6
1,2,1,2019-03-28,ATL,PHI,6-6,,99,0.1,0,0,0,0,1,0,0,0.0,1,6,4,0,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0.06,0.002,0.06,0.00%,0.11,2.75,4.0,6b --- 2 out d5,6b 3 out d5,,PHI,0.0,L,4,10
2,3,2,2019-03-30,ATL,PHI,4-5,L(0-1),1,1.1,1,2,2,1,2,1,0,10.8,6,24,15,6,4,1,2,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.8,-0.185,0.85,-0.12%,-1.29,1.8,4.0,4b --- 1 out d1,5b --- 2 out d2,,PHI,1.818181818181818,L,6,8
3,4,4,2019-04-01,ATL,CHC,5-5,W(1-1),1,1.0,0,0,0,0,0,0,0,6.75,3,13,9,4,0,3,0,0,0,0,,1,0,0,0,0,3,0,0,0,1,0,1,0.47,0.049,0.38,0.02%,0.95,6.25,15.0,5t 1-- 0 out a5,5t 3 out a5,,ATL,0.0,W,8,0
4,5,5,2019-04-03,ATL,CHC,6-6,,1,0.2,0,0,0,0,1,0,0,5.4,2,10,6,3,0,0,1,0,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,2.11,0.132,1.83,0.07%,1.24,3.5,5.0,6t 1-3 1 out d1,6t 3 out d1,,ATL,0.0,W,6,4
5,6,8,2019-04-06,ATL,MIA,7-7,,2,1.0,1,0,0,0,1,0,0,4.15,4,17,10,3,2,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.25,0.092,1.33,0.06%,0.56,3.65,6.0,7t --- 0 out tie,7t 3 out tie,,ATL,1.0,L,2,4
6,7,9,2019-04-07,ATL,MIA,8-8,H(1),0,1.0,0,0,0,0,1,0,0,3.38,2,8,6,1,2,1,0,0,0,0,,2,0,0,0,0,2,0,0,0,1,0,0,4.31,0.336,4.38,0.21%,1.57,4.25,6.0,8t 12- 0 out a1,8t 3 out a1,,ATL,0.0,W,4,3
7,8,12,2019-04-11,ATL,NYM,6-6,,3,0.1,1,0,0,1,0,0,0,3.18,3,9,5,3,0,1,1,0,0,0,,2,1,0,0,0,2,0,0,0,0,0,0,1.85,-0.076,2.3,-0.06%,-0.47,-0.45,1.0,6t 1-3 2 out d1,6t 3 out d2,,ATL,20.0,L,3,6
8,9,13,2019-04-12,ATL,NYM,7-7,,0,1.0,0,0,0,0,1,0,0,2.7,3,11,7,1,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.19,0.015,0.23,0.01%,0.56,4.25,6.0,7t --- 0 out d4,7t 3 out d4,,ATL,0.0,L,2,6
9,10,17,2019-04-17,ATL,ARI,8-8,,4,1.0,1,0,0,0,2,0,0,2.35,4,16,11,3,2,1,1,0,1,0,,0,0,1,0,0,4,0,0,0,0,0,0,1.77,0.113,1.85,0.07%,0.56,5.65,9.0,8t --- 0 out tie,8t 3 out tie,,ATL,1.0,L,2,3
10,11,19,2019-04-20,ATL,CLE,5-5,,2,0.0,3,3,2,2,0,0,0,4.7,5,18,7,1,2,0,3,3,0,0,,1,1,1,0,0,3,0,0,0,0,0,0,0.73,-0.192,0.67,-0.11%,-4.29,-7.0,-6.0,5b 1-- 2 out d2,5b 1-3 2 out d6,1.0,CLE,inf,L,4,8
