,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,3,2016-04-06,LAN,SDP,GS-6,W(1-0),99,6.0,5,0,0,0,4,0,0,0.0,23,84,57,13,9,14,5,3,1,0,66.0,,,0,0,0,23,0,0,0,0,0,0,0.63,0.18100000000000002,0.75,0.13%,2.83,1b start a 4,6b 3 out a5,,SDP,0.8333333333333334,W,7,0,,
1,2,8,2016-04-12,LAN,ARI,GS-6,,5,6.0,5,0,0,1,4,0,1,0.0,24,95,58,15,11,8,10,5,2,0,65.0,,,0,1,0,22,2,0,0,0,0,1,1.26,0.36200000000000004,1.38,0.24%,2.89,1t start tie,6t 3 out a1,,LAD,1.0,L,2,4,,
2,3,13,2016-04-17,LAN,SFG,GS-7,W(2-0),4,7.0,4,1,1,3,7,1,0,0.47,26,98,59,17,13,7,9,3,1,0,69.0,,,0,0,0,23,0,0,1,2,0,0,1.07,0.3,1.33,0.22%,2.37,1t start tie,7t 3 out a1,,LAD,1.0,W,3,1,,
3,4,18,2016-04-23,LAN,COL,GS-7,W(3-0),5,6.1,3,0,0,1,8,0,0,0.36,23,94,65,16,11,6,8,4,2,0,74.0,,,0,0,0,22,0,0,0,0,0,0,0.95,0.34,1.26,0.27%,3.72,1b start a 1,7b --- 1 out a4,,COL,0.6557377049180328,W,4,1,,
4,5,23,2016-04-28,LAN,MIA,GS-7,L(3-1),4,6.2,7,4,4,1,5,1,0,1.41,28,101,73,23,14,8,14,7,4,0,48.0,,,0,0,0,27,1,0,0,0,0,0,1.33,0.077,1.53,0.05%,0.94,1t start tie,7t 12- 2 out tie,,LAD,1.2903225806451613,L,3,5,,
5,6,29,2016-05-06,LAN,TOR,GS-6,,7,6.0,2,2,2,4,7,1,0,1.66,23,102,59,21,14,3,9,2,4,0,63.0,,,1,0,0,19,0,0,0,0,0,0,0.94,0.046,0.99,0.03%,1.11,1b start tie,6b 3 out d2,,TOR,1.0,L,2,5,,
6,7,34,2016-05-11,LAN,NYM,GS-6,L(3-2),4,5.0,6,4,4,2,3,2,1,2.3,24,94,66,20,9,6,12,2,2,0,40.0,,,2,0,0,21,1,0,0,0,0,0,1.13,-0.379,1.31,-0.27%,-3.07,1t start tie,6t -23 0 out d2,,LAD,1.6,L,3,4,,
7,8,39,2016-05-16,LAN,LAA,GS-4,L(3-3),4,4.0,5,4,4,2,5,0,0,2.87,18,73,45,14,13,7,4,3,0,0,39.0,,,1,0,0,16,1,0,0,1,0,0,1.15,-0.26899999999999996,1.27,-0.18%,-2.08,1t start tie,4t 3 out d2,,LAD,1.75,L,6,7,,
8,9,45,2016-05-22,LAN,SDP,GS-5,,5,5.0,4,4,4,1,5,0,1,3.29,21,84,54,9,13,6,8,4,1,0,47.0,,,1,0,0,19,0,1,0,0,0,0,1.02,-0.154,0.98,-0.09%,-1.65,1b start tie,5b 3 out d4,,SDP,1.0,W,9,5,,
9,10,50,2016-05-28,LAN,NYM,GS-5,W(4-3),5,5.0,2,0,0,2,3,0,0,3.0,18,75,42,17,3,8,5,3,1,0,64.0,,,0,0,0,16,0,0,0,1,0,0,0.81,0.27399999999999997,0.88,0.18%,2.38,1b start tie,5b 3 out tie,,NYM,0.8,W,9,1,,
