,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,62,2005-06-12,ATL,OAK,6-6,L(0-1),99,1.0,2,1,1,1,1,0,0,9.0,6,19,12,4,1,2,2,1,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,2.03,-0.10400000000000001,2.21,-0.07%,-0.49,6t --- 0 out tie,6t 3 out d1,,ATL,3.0,L,5,11,,
1,2,63,2005-06-13,ATL,TEX,6-6,,0,1.0,1,0,0,0,2,0,0,4.5,4,19,11,4,3,1,1,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,0.04,0.002,0.04,0.00%,0.56,6b --- 0 out d7,6b 3 out d7,,TEX,1.0,L,3,7,,
2,3,65,2005-06-15,ATL,TEX,7-7,,1,1.0,1,0,0,0,1,0,0,3.0,4,18,11,4,0,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.54,0.027999999999999997,0.6,0.02%,0.56,7b --- 0 out d2,7b 3 out d2,,TEX,1.0,L,5,9,,
3,4,67,2005-06-17,ATL,CIN,8-8,,1,1.0,1,0,0,1,1,0,0,2.25,5,21,13,2,4,1,2,0,2,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.46,0.015,0.5,0.01%,0.51,8b --- 0 out a5,8b 3 out a5,,CIN,2.0,W,10,5,,
4,5,68,2005-06-18,ATL,CIN,7-7,H(1),0,0.1,0,0,0,0,0,0,0,2.08,1,2,2,1,0,0,1,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,2.01,0.055999999999999994,2.42,0.04%,0.5,7b 1-3 2 out a3,7b 3 out a3,,CIN,0.0,W,6,1,,
5,6,71,2005-06-22,ATL,FLA,7-7,,3,1.0,0,0,0,0,1,0,0,1.69,3,13,7,2,2,0,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.23,0.018000000000000002,0.34,0.02%,0.51,7t --- 0 out a5,7t 3 out a5,,ATL,0.0,W,8,0,,
6,7,73,2005-06-24,ATL,BAL,7-7,H(2),1,1.0,1,0,0,0,0,0,0,1.42,4,11,8,3,0,3,1,0,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,1.08,0.07200000000000001,1.42,0.06%,0.51,7t --- 0 out a2,7t 3 out a2,,ATL,1.0,W,7,5,,
7,8,74,2005-06-25,ATL,BAL,7-7,,0,0.2,1,0,0,1,1,0,0,1.29,4,17,10,2,5,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.5,0.0,3.45,0.00%,0.01,7t --- 0 out tie,7t 1-3 2 out tie,,ATL,10.0,W,5,4,,
8,9,77,2005-06-28,ATL,FLA,8-8,,2,0.2,1,0,0,1,1,0,0,1.17,4,19,11,4,2,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.78,0.003,1.4,0.00%,0.05,8b --- 0 out a4,8b 12- 2 out a4,,FLA,10.0,W,9,1,,
9,10,78,2005-06-29,ATL,FLA,7-7,H(3),0,0.2,0,0,0,1,0,0,0,1.08,3,15,7,4,1,0,2,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.04,0.040999999999999995,1.88,0.04%,0.26,7b --- 0 out a2,7b 1-- 2 out a2,,FLA,5.0,L,5,6,,
