,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,132,2015-09-02,KCA,DET,9-GF,,99,1.0,0,0,0,0,1,0,0,0.0,3,10,7,0,2,2,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.51,9t --- 0 out a11,9t end a11,,KCR,0.0,W,12,1,,
1,2,135,2015-09-05,KCA,CHW,9-GF,,2,1.0,3,2,2,1,1,0,0,9.0,7,24,13,2,3,3,2,1,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.12,-0.026000000000000002,0.01,0.00%,-1.49,9t --- 0 out d3,9t end d 5,,KCR,4.0,L,1,6,,
2,3,150,2015-09-22,KCA,SEA,5-7,,16,3.0,1,0,0,0,1,0,1,3.6,9,27,19,6,1,4,3,3,0,0,,0.0,0.0,0,0,0,8,0,0,0,2,0,0,0.0,0.0,0.0,0.00%,1.52,5t --- 0 out d11,7t 3 out d11,,KCR,0.3333333333333333,L,2,11,,
3,4,153,2015-09-25,KCA,CLE,9-GF,,2,1.0,1,1,1,2,0,0,0,4.5,6,25,15,6,1,4,0,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.02,-0.003,0.0,0.00%,-0.49,9t --- 0 out d5,9t end d 6,,KCR,3.0,L,0,6,,
4,5,34,2016-05-12,KCA,NYY,8-GF(8),,99,1.0,1,0,0,0,1,0,0,0.0,4,12,10,3,2,3,0,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.04,0.003,0.04,0.00%,0.52,8b --- 0 out d4,8b end d 4,,NYY,1.0,L,3,7,,
5,6,36,2016-05-14,KCA,ATL,7-8,,1,1.2,2,1,1,0,2,0,0,3.38,7,29,20,3,5,5,0,0,0,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,0.37,0.03,0.33,0.02%,0.8,7t --- 0 out d3,8t 1-- 2 out d3,,KCR,1.6666666666666667,L,0,5,,
6,7,37,2016-05-15,KCA,ATL,10-12,,0,3.0,1,0,0,0,4,0,0,1.59,10,39,29,8,8,4,2,0,0,0,,0.0,0.0,0,0,0,10,0,0,0,0,0,0,1.89,0.42200000000000004,1.63,0.22%,1.55,10t --- 0 out tie,12t 3 out tie,,KCR,0.3333333333333333,W,4,2,,
7,8,40,2016-05-18,KCA,BOS,7-7,,2,0.2,1,0,0,0,1,0,0,1.42,3,10,9,2,0,1,1,0,0,0,,1.0,0.0,0,0,0,3,0,0,0,0,0,0,0.52,0.022000000000000002,0.54,0.01%,0.54,7t 1-- 1 out d3,7t 3 out d3,2.0,KCR,5.0,L,2,5,,
8,9,44,2016-05-23,KCA,MIN,4-6,,4,1.2,3,1,1,1,1,0,0,2.25,8,28,19,4,4,4,2,1,0,0,,0.0,0.0,0,0,0,7,1,0,0,1,0,0,0.53,-0.023,0.54,-0.01%,-0.57,4b --- 1 out a6,6b 1-3 0 out a6,,MIN,3.333333333333333,W,10,4,,
9,10,46,2016-05-25,KCA,MIN,5-6,,1,2.0,1,0,0,0,1,0,0,1.8,6,23,15,2,2,3,2,0,0,0,,0.0,0.0,0,0,0,6,0,0,0,1,0,0,0.75,0.096,0.85,0.07%,1.02,5b --- 0 out d1,6b 3 out d1,,MIN,0.5,L,5,7,,
