,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,96,2018-07-14,SEA,COL,5-5,,99,0.2,2,0,0,0,0,0,0,0.0,4,10,7,2,0,2,2,2,0,0,,1.0,1.0,1,0,0,4,0,0,0,0,0,0,0.5,-0.01,0.63,-0.01%,-0.01,0.3,2.0,5b --3 1 out d3,5b 3 out d4,,COL,10.0,L,1,4
1,2,125,2018-08-19,SEA,LAD,7-8,,35,2.0,3,1,1,1,0,0,0,3.38,10,41,24,3,4,2,7,5,1,0,,0.0,0.0,0,0,0,9,1,0,0,0,0,0,0.02,-0.003,0.03,0.00%,-0.04,0.1,3.0,7t --- 0 out d7,8t 3 out d8,,SEA,2.0,L,1,12
2,3,145,2018-09-12,SEA,SDP,9-9,,23,0.2,1,0,0,0,0,0,1,2.7,4,14,10,4,1,1,2,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.36,0.002,0.01,0.00%,0.05,0.3,2.0,9t --- 0 out d2,9t 12- 2 out d2,,SEA,5.0,L,4,5
3,4,148,2018-09-15,SEA,LAA,5-6,,2,2.0,2,0,0,0,1,0,0,1.69,7,25,14,5,1,3,3,2,0,0,,0.0,0.0,0,0,0,7,1,0,0,0,0,0,0.72,0.08,0.02,0.00%,1.0,5.3,9.0,5b --- 0 out d2,6b 3 out d1,,LAA,1.0,W,6,5
4,5,152,2018-09-19,SEA,HOU,GS-1,,3,1.0,0,0,0,0,0,0,0,1.42,3,13,8,4,0,0,3,1,0,0,53.0,,,0,0,0,3,0,0,0,0,0,0,0.59,0.045,0.02,0.00%,0.51,2.25,3.0,1b start a 3,1b 3 out a3,,HOU,0.0,W,9,0
5,6,155,2018-09-23,SEA,TEX,6-7,,3,1.1,0,0,0,0,2,0,0,1.17,4,14,11,3,2,2,0,0,0,0,,2.0,0.0,0,0,0,4,0,0,0,0,0,0,0.32,0.035,0.0,0.00%,1.1,7.0,10.0,6b 1-3 2 out d3,7b 3 out d3,,TEX,0.0,L,1,6
6,7,157,2018-09-25,SEA,OAK,6-6,,1,0.1,3,1,1,1,0,0,0,2.25,5,30,21,5,2,0,4,3,0,0,,0.0,0.0,0,0,0,4,1,0,0,0,0,0,0.98,-0.125,0.0,0.00%,-2.07,-3.65,-2.0,6t --- 0 out d2,6t 123 1 out d3,,SEA,40.0,W,10,8
7,8,160,2018-09-28,SEA,TEX,7-7,H(1),2,0.1,2,0,0,0,1,0,0,2.16,3,12,8,3,1,1,1,1,0,0,,0.0,0.0,1,0,0,3,1,0,0,0,0,0,1.68,-0.092,0.0,0.00%,-0.9,1.55,4.0,7t --- 0 out a3,7t -23 1 out a3,,SEA,20.0,W,12,6
8,9,2,2019-03-21,SEA,OAK,9-10,,99,2.0,1,0,0,0,1,0,0,0.0,7,26,17,5,2,2,4,1,1,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,1.92,0.284,2.08,0.19%,1.05,5.9,9.0,9b --- 0 out tie,10b 3 out tie,,OAK,0.5,W,5,4
9,10,4,2019-03-29,SEA,BOS,7-7,H(1),7,0.2,0,0,0,1,0,0,0,0.0,3,12,7,2,1,1,1,1,0,0,,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0.92,0.027000000000000003,0.96,0.02%,0.28,0.9,2.0,7t --- 0 out a3,7t 1-- 2 out a3,,SEA,5.0,L,6,7
10,11,6,2019-03-31,SEA,BOS,7-8,H(2),1,1.2,1,0,0,1,2,0,0,0.0,7,29,18,8,2,2,2,1,1,0,,0.0,0.0,0,0,0,6,1,0,0,0,0,0,0.62,0.051,0.67,0.03%,0.58,6.55,11.0,7t --- 0 out a3,8t 12- 2 out a3,,SEA,1.6666666666666667,W,10,8
11,12,9,2019-04-05,SEA,CHW,6-6,H(3),4,1.0,0,0,0,1,0,0,0,0.0,3,13,8,5,0,1,1,0,1,0,,0.0,0.0,0,0,0,2,0,0,0,1,0,0,1.44,0.077,1.68,0.05%,0.54,1.65,3.0,6b --- 0 out a2,6b 3 out a2,,CHW,1.0,L,8,10
12,13,11,2019-04-07,SEA,CHW,7-7,,1,1.0,3,3,3,2,1,1,0,4.26,8,29,14,2,4,2,3,1,0,0,,0.0,0.0,0,0,0,6,1,0,0,0,0,0,0.15,-0.006,0.18,0.00%,-2.46,-4.75,-3.0,7b --- 0 out a9,7b 3 out a6,,CHW,5.0,W,12,5
13,14,14,2019-04-10,SEA,KCR,7-7,BS(1),2,0.2,3,2,2,0,0,0,0,6.43,5,14,11,4,0,2,3,2,0,0,,0.0,0.0,0,0,0,5,1,1,0,0,0,0,2.16,-0.308,2.54,-0.22%,-1.69,-4.3,-4.0,7b --- 0 out a2,7b 1-- 2 out tie,,KCR,15.0,W,6,5
14,15,47,2019-05-17,SEA,MIN,8-GF,,36,2.0,2,1,1,0,2,0,0,6.0,8,28,20,3,6,3,3,2,1,0,,0.0,0.0,0,0,0,8,1,0,0,0,0,0,0.04,0.001,0.03,0.00%,0.03,5.3,9.0,8t --- 0 out d5,9t end d 6,,SEA,1.0,L,1,7
15,16,64,2019-06-04,SEA,HOU,9-GF,,17,1.0,0,0,0,1,1,0,0,5.4,4,23,12,2,3,1,1,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.01,0.001,0.0,0.00%,0.51,3.65,6.0,9t --- 0 out d6,9t end d 6,,SEA,1.0,L,5,11
16,17,66,2019-06-06,SEA,HOU,14-GF(14),L(0-1),1,1.0,1,1,1,1,2,0,0,5.73,5,26,14,2,5,0,2,1,0,0,,0.0,0.0,0,0,0,3,0,1,0,0,1,0,1.35,-0.29600000000000004,0.18,-0.03%,-0.49,3.05,6.0,14t --- 0 out tie,14t end d 1,,SEA,2.0,L,7,8
17,18,73,2019-06-14,SEA,OAK,9-GF,,7,1.0,0,0,0,1,1,0,1,5.25,5,20,11,3,2,0,2,1,1,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.03,0.001,0.0,0.00%,0.53,3.05,6.0,9b --- 0 out a7,9b end a 7,,OAK,1.0,W,9,2
18,19,77,2019-06-18,SEA,KCR,6-6,,3,1.0,1,1,1,0,0,0,0,5.54,4,20,13,4,1,2,2,0,0,0,,0.0,0.0,0,0,0,3,1,0,0,0,1,0,0.04,-0.009000000000000001,0.0,0.00%,-0.49,-0.35,0.0,6t --- 0 out d6,6t 3 out d7,,SEA,1.0,L,0,9
19,20,81,2019-06-22,SEA,BAL,9-GF,,3,1.0,0,0,0,0,1,0,0,5.14,3,13,9,2,0,1,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.02,0.002,0.0,0.00%,0.51,4.25,6.0,9t --- 0 out d5,9t end d 5,,SEA,0.0,L,4,8
20,21,83,2019-06-25,SEA,MIL,9-GF,,2,1.0,0,0,0,0,2,0,0,4.8,3,12,10,3,2,0,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.11,0.009000000000000001,0.01,0.00%,0.54,6.25,9.0,9b --- 0 out a5,9b end a 5,,MIL,0.0,W,8,3
21,22,85,2019-06-27,SEA,MIL,7-7,,1,1.0,0,0,0,0,0,0,0,4.5,3,9,6,2,0,2,1,0,1,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.33,0.026000000000000002,0.03,0.00%,0.54,2.25,3.0,7b --- 0 out d2,7b 3 out d2,,MIL,0.0,L,2,4
